Gene,Score
SUPT5H,0.11523897
ELOB,0.007997355
ELOC,0.02050256
GTF2F1,0.21819496
GTF2F2,0.07505171
NCBP2,0.055334695
NCBP1,0.11409017
TAP1,0.0016500658
TAP2,0.003110911
AMN,0.0073095183
CUBN,0.012791085
MMUT,0.0083151255
MMAA,0.021459559
FASLG,0.06347933
FAS,0.22917981
BAG4,0.027296752
TNFRSF1A,0.27638692
TNF,0.045212977
TAX1BP1,0.034424014
TNFAIP3,0.09286317
TNFRSF10A,0.05387516
TNFRSF10D,0.00740314
TNFRSF10B,0.16955346
NGF,0.0044032913
NGFR,0.23162693
IRAK1,0.5865766
MYD88,0.4081865
NFKB1,0.35178593
RELA,0.8048196
UBE2B,0.008165704
RAD18,0.07694609
WDR48,0.14820364
USP1,0.08278751
REV3L,0.25995
MAD2L2,0.0019032783
RCHY1,0.095174655
POLH,0.020331457
TRIM25,0.14737459
UBE2L6,0.08062524
UBA7,0.014168101
ISG15,0.08523426
SUMO3,0.03837587
FAAP24,0.0030560102
FANCM,0.034140248
CENPX,0.0045908773
CENPS,0.008963087
FANCI,0.068305016
FANCD2,0.025097862
PCCA,0.0031187376
PCCB,0.010298177
MCCC2,0.0099181505
MCCC1,0.003853478
CLCF1,0.00045054097
CRLF1,0.0066301557
PRKCSH,0.00450146
GANAB,0.031214857
CALR,0.05797379
CANX,2.434294e-05
RAD51B,0.00043668706
NME2,0.18540521
NME1,0.095525034
APPL1,0.08955476
DCC,0.16762497
MAGED1,0.024512997
UNC5A,0.0031249854
PPP3R1,0.06407958
PPP3CC,0.015227677
BCL2,0.29334888
BAD,0.5811842
BAK1,0.021132648
CYCS,0.0017922549
XIAP,0.0792686
CASP3,0.17149782
CASP7,0.04347677
CASP9,0.2906294
DIABLO,0.030699039
DFFB,0.0118543375
DFFA,0.06716268
KPNA1,0.480615
KPNB1,0.13645408
PAK2,0.3773764
ARHGAP10,0.028403835
RIPK1,0.77931
RIPK3,0.06345865
GCH1,0.04321245
GCHFR,0.012280543
UBE2V1,0.0322358
TRAF6,0.265768
IRAK2,0.105130136
HBEGF,0.0009983135
CAPZA2,0.0018175963
CAPZB,0.02974603
CAPZA3,0.009238227
CAPZA1,0.10458719
GORASP1,0.003014214
GOLGA2,1.27114945e-05
TGFBR1,0.09857906
FKBP1A,0.08080502
RASGRF2,0.021149464
RASGRF1,0.10934297
GRIA2,0.0425555
GRIA1,0.0014456931
TYK2,0.11049995
IFNAR1,0.08620185
TFB2M,0.0071131466
POLRMT,0.0057114447
DGCR8,0.022037648
DROSHA,0.30185458
TSNAX,0.00980966
TSN,0.024450578
BAZ2A,0.028243199
DNMT3A,0.042368885
DNMT3L,0.23416759
DNMT3B,0.03159969
CUL1,0.43299988
CAND1,0.1403783
TFRC,0.018794082
HFE,0.0017691633
TF,0.007682055
HSD17B8,0.014470208
CBR4,0.0031814596
CCNB2,0.008143513
SBF1,0.08046611
MTMR2,0.0077892733
MTMR7,0.005906884
MTMR9,0.00039056723
PIK3CB,0.11001251
PIK3R2,0.86682844
PIK3CD,0.14738894
PIK3R3,0.8505606
PIK3R5,0.029404461
PIK3CG,0.98897386
PLEKHA2,0.0009874587
PTPN13,0.13314772
PLEKHA1,0.027597928
MTMR6,0.0014766543
SBF2,0.012617141
MTM1,0.004126813
MTMR12,0.0027408598
GAB2,0.35465208
ITPR1,0.051972326
MRVI1,0.023043206
PTPN6,0.8480607
PECAM1,0.20009215
PTPN11,0.84800893
IL6R,0.02268991
IL6,0.016231896
STAT1,0.5415162
STAT3,0.96434283
KDR,0.86961114
HRG,0.006164968
PLG,0.017760381
ANXA2,0.33717385
S100A10,0.017758286
SERPINF2,0.0010655004
PLAU,0.004586552
PLAUR,3.9647326e-05
ATP7A,0.008310479
PDZD11,0.0029547375
CLCN7,0.005335284
OSTM1,0.008394595
TXN,0.07536256
TXNIP,0.15543701
NLRP3,0.030708252
MEFV,0.003003352
PSTPIP1,0.05261017
PYCARD,0.22380054
CGA,0.0004403325
LHB,0.00078185584
AVPR2,0.0009339573
AVP,0.0046181437
GCG,0.0049631353
GCGR,0.001568274
RAMP3,0.00045175417
CALCR,0.0025318626
RAMP1,0.0019971994
TSHB,0.00021144519
GPHB5,0.0017409157
GPHA2,0.00021485209
CALCRL,0.0005637014
RAMP2,0.003200531
GLP2R,0.0025837708
FSHB,0.000969027
ITGAV,0.01186831
ITGB5,0.008996577
STX4,0.0015320124
SEC22B,6.924507e-05
GLI3,0.34988034
PTCH1,0.0054094237
GLI1,0.33831045
GLI2,0.08921366
SUFU,0.008663908
NUMB,0.0638453
ITCH,0.20744447
ABHD5,0.0072967336
PLIN1,0.010054266
LIPE,0.07143238
FABP4,0.0109173
KCNJ16,0.008391543
KCNJ15,0.011469343
KCNJ10,0.0030094346
CXCL16,0.0011957661
CXCR6,0.0010999502
C5AR1,0.00563763
C5,0.0004960492
CX3CL1,0.015383388
CX3CR1,0.0019962273
TAS1R2,0.0027536622
TAS1R3,7.4730836e-13
TAS1R1,1.0335378e-11
GABBR2,0.003616431
GABBR1,0.0008409162
IL10RB,0.0021739358
GABPB1,0.03000586
GABPA,0.04287577
TNPO1,0.02365818
KIF17,0.0177392
GSTA1,0.0069458643
GSTA2,0.017783163
GCLC,0.021027606
GCLM,0.009901682
INS,0.010844146
INSR,0.81244904
ABCD2,0.007587406
ABCD1,0.0028882446
ABCD3,0.0010581507
ABCG5,0.025098328
ABCG8,0.0031539002
CHRNB2,0.007084296
CHRNA4,0.007645332
CHRNA3,0.00014108137
CHRNB4,0.008567143
FOXM1,0.1349501
PLK1,0.36140442
CENPF,0.020905813
TACR1,0.0011585299
TAC1,0.001456545
TACR2,0.0003226093
OXTR,0.003735768
OXT,0.025484994
CRH,0.004537165
CRHBP,0.0035447886
ADGRE5,0.0024491418
CD55,0.017285485
CBY1,0.003952275
CTNNB1,0.28703025
CTNNBIP1,0.0016887536
CHD8,0.13342898
MCFD2,0.026820816
LMAN1,0.00016967829
TMED10,0.0016315186
TMED2,0.00097254344
CD4,0.28122562
LCK,0.9992656
RAB3GAP1,0.0034079736
RAB3GAP2,0.035352126
NTRK2,0.6074965
BDNF,0.011163072
NTF4,0.018043816
IL2RB,0.7349495
JAK1,0.99694926
JAK3,0.41930255
IL2RG,0.067395195
PTK2B,0.90700334
EBI3,0.0039133327
IL27,0.0019297245
NECTIN1,0.091091976
NECTIN3,0.029297201
NECTIN4,0.015574718
NECTIN2,0.0023470211
PVR,0.0105726095
IL12B,0.00022883917
IL12A,0.0010778557
IL12RB1,0.0061677233
IL12RB2,0.0037135207
JAK2,0.9681255
TLR2,0.64976066
TLR1,0.072790556
TLR6,0.14953564
RBPJ,0.13236527
SNW1,0.14061537
NOTCH1,0.55957186
HIF1A,0.47855794
JAG1,0.049448997
JAG2,0.002426712
CBL,0.9849931
NCAM1,0.0047194464
NCAN,0.0015934964
COL4A2,0.0005476517
COL4A1,0.00043523542
HLA-C,0.016619131
B2M,0.008651654
KIR2DS5,0.005345641
TYROBP,7.397438e-05
CLEC5A,0.0014398977
NCR2,0.0025857992
SIRPB1,0.003602985
TREM1,0.004860092
TREM2,0.00096727617
CD300E,0.00054172496
CD300LB,0.0017968554
GRAP2,0.0056197937
LCP2,0.0630804
SPRY2,0.00087978394
DAB2,0.21977107
LRP2,0.8442717
VAMP7,0.011016381
AGFG1,0.03169741
AMPH,0.017104596
BIN1,0.1811782
SQSTM1,0.7189661
MAP3K3,0.35289368
EIF4EBP1,0.017472632
EIF4E,0.08093506
NOTCH2,0.020378666
IL18BP,0.014885925
IL18,0.033398975
IL18R1,0.015853401
IL15,0.052655943
IL15RA,0.03482545
IRF3,0.15070535
IRF7,0.21809433
CREBBP,0.91749686
NOTCH3,0.0066302
ELF3,0.13177109
CNTN1,0.020737937
MDK,0.009596224
DLL1,0.010550131
YBX1,0.18688022
HEY1,0.2510503
FOXH1,0.00090099167
DRAP1,0.032226905
CDON,0.9850226
BOC,0.8669213
IL23A,0.0069513586
IL23R,0.015925884
STAT4,0.012174643
KNG1,0.0060298373
C1QBP,0.017389128
F8,0.017193556
VWF,0.008984248
F9,0.0073519135
F13B,0.0051745796
F13A1,0.0013133341
PROC,0.00073767704
PROCR,0.005237741
LY96,0.0110839205
TLR4,0.12830795
S100A9,0.059527557
S100A8,0.028599579
JUND,0.54902446
FOSB,0.04031519
CFB,0.00083470123
C3,0.0009637282
CKM,0.012566144
CKB,0.01877854
PRDX6,0.013694532
GSTP1,0.011205809
HSF1,0.16531913
HSBP1,0.00035221138
YWHAE,0.040110823
CCAR2,0.019327382
SIRT1,0.18832201
ID1,0.122789755
ETS2,0.22461025
ERF,0.047763854
MAP3K5,0.90611863
CDKN2B,0.17460662
CEBPB,0.43040425
CLEC4C,0.0006028337
FCER1G,0.01843038
CLEC4E,0.014770134
MAP3K14,0.06694581
CHUK,0.8480018
NFKB2,0.31321594
RELB,0.24428394
MALT1,0.14140913
CASP8,0.8863822
CD209,0.013015062
ICAM2,0.0012838923
GTSE1,0.0015003419
CDC20,0.09618621
MAD2L1,0.10931514
MYC,0.63387877
CDK2,0.56312734
CCNE1,0.46267906
GMNN,0.028666329
CDT1,0.066864386
DBF4,0.031185715
CDC7,0.015192202
CCNA1,0.049244877
CCNA2,0.015365413
PHLDA1,0.020336399
CTDNEP1,0.0012092878
CNEP1R1,0.008854621
ESPL1,0.030743109
PTTG1,0.08448879
MAU2,0.018435813
NIPBL,0.47889182
FBXO5,0.009334802
FERMT2,0.049599383
FBLIM1,0.00536626
ITGB1,0.20970698
ILK,0.09547005
PARVA,0.01214867
ARHGEF6,0.12782964
PARVB,0.011853741
RSU1,0.006021569
LIMS1,0.009663324
ACTN1,0.22679362
ITGA6,0.0059606447
ITGB4,0.02425875
CD47,0.013428116
SIRPA,0.07334704
SIRPG,0.0068810103
NPHS1,0.19447981
KIRREL1,0.010949152
PPL,0.019116694
EVPL,0.04256527
KAZN,0.012299963
KLK5,0.0029412827
SPINK5,0.002970411
KLK12,0.005336309
SPINK6,0.002300699
KLK13,0.0030382655
KLK14,0.0012992134
SPINK9,0.00066183147
FGFR1,0.97017777
ANOS1,0.02436952
ABCA1,0.08437872
APOA1,0.0038776959
ANGPTL3,0.00751099
ANGPTL8,0.003113716
UBA2,0.04145422
SAE1,0.023282988
CCND3,0.31435862
MAPK6,0.044498835
ITGA3,0.0020239893
ITGA7,0.0022142618
ITGA2,0.008578823
ITGA1,0.015626645
ATP6AP2,0.006492719
REN,0.007880367
NSUN4,0.0610954
MTERF4,0.015485479
ITGB3,0.3813653
ITGA2B,0.009309717
LDLR,0.0019093887
PCSK9,0.0005480439
TMEM173,0.012473095
TBK1,0.74869394
CD27,0.0022893788
CD70,0.00045235187
EDAR,0.0031044434
EDA,0.00045982964
EDA2R,0.0035933666
TNFSF18,0.028214239
TNFRSF18,0.03198015
TNFRSF4,0.0050472743
TNFSF4,0.007947041
TNFRSF25,0.027239911
TNFSF15,0.037426576
TNFSF8,0.010580229
TNFRSF8,0.031211583
TNFSF9,0.002678474
TNFRSF9,0.006032845
PTK6,0.16818781
KHDRBS1,0.5188569
ARAP1,0.056178093
AKT1,0.89532834
DOK1,0.6121995
PTPN1,0.3538114
STAP2,0.10275636
SOCS3,0.45019385
ITGA10,0.0048876503
GP6,0.13330422
RAF1,0.91388243
YWHAZ,0.7992306
PDPN,0.006601069
CLEC1B,0.025989423
PDGFA,0.011564231
PDGFB,0.0015529061
ITGAM,0.0020297978
ITGB2,0.15356445
JAM2,0.10595483
JAM3,0.0050555323
ITGA4,0.115271136
ITGAL,0.16374283
ITGAX,0.005056418
CD48,0.016450152
CD244,0.032309934
CD58,0.054619472
CD2,0.108608775
ITGA5,0.0142622385
JAML,0.008479692
CXADR,0.0046583656
MIF,0.008845072
CD74,0.0012707411
TEK,0.6179269
ANGPT1,0.03764557
ANGPT2,0.013669995
ANGPT4,0.0054738987
INPP5D,0.13504817
PLCG1,0.8125073
BSG,0.0074264253
PPIL2,0.006254241
CAV1,0.8426421
PPIA,0.06604075
SLC7A7,0.0024615887
SLC3A2,0.0076955007
SLC7A8,7.520711e-05
SLC7A9,0.005850576
SLC7A11,0.020611824
SLC7A5,0.0059248367
SLC7A10,0.0016217058
SLC7A6,0.0037637542
GAD2,0.00015048342
GAD1,0.0036805926
HTR3D,0.0066543254
HTR3A,6.1232204e-05
HTR3E,0.0033672221
HTR3B,0.00066237664
HTR3C,4.1708794e-05
SMAD2,0.4651891
GBA,0.004659566
PSAP,0.0024976304
LY86,0.026607567
CD180,0.11675555
COLEC11,0.002949648
MASP1,0.0046404493
GJB1,0.00011699094
GJB2,0.00022910835
GJA1,0.008153391
TJP1,0.73965335
NEDD4,0.1709883
PPM1B,0.6121174
FLNB,0.25451073
IL33,0.0008445603
IL1RL1,0.000516924
IL37,0.0069164755
CSF2RB,0.22927642
CSF2RA,0.07807169
CSF2,0.005892161
IL5RA,0.029098097
IL5,0.015626118
TEC,0.584198
VAV1,0.69683915
BLNK,0.047121063
IL4R,0.09170281
IL13RA1,0.020418603
IL13,0.0021229964
IL13RA2,0.0017627815
IL7R,0.070671156
SMARCA4,0.9625708
BRWD1,0.045560285
IL22RA2,7.9207806e-05
IL22,2.0443233e-05
IFNLR1,0.0066666347
IL16,0.0078123435
IL32,0.0073138033
PRTN3,0.00095193874
FLT3,0.22012022
FLT3LG,0.0100647425
CSF3,0.0045926515
CSF3R,0.271824
TXLNA,0.0032260276
STX1A,0.00238278
GHR,0.8432806
PRLR,0.053428818
TRAF3,0.48960447
TNFRSF1B,0.03820859
CD40LG,0.0039294437
CD40,0.09123647
TNFRSF13C,0.010302566
TNFSF13B,0.023968777
PAG1,0.43234167
CSK,0.6903728
PTPN22,0.055436682
LAT,0.0008319815
FYB1,0.19521226
NCK1,0.04959862
MAP3K7,0.80727863
TAB2,0.49914888
ICOS,0.0407979
ICOSLG,0.00914694
TNFRSF14,0.003244079
BTLA,0.012642841
CD80,0.019196354
CD28,0.06905641
CD86,0.020565145
NFKBIA,0.7304766
CLTC,0.64432037
CLTA,0.024653565
HLA-DMB,0.0009998136
HLA-DMA,0.0025107444
CD96,0.007312114
ITGB7,0.03367154
HLA-E,0.00045260548
CDH1,0.4458994
KLRG1,0.001781144
CD226,0.0045011607
CD200,0.000108271095
CD200R1,0.00021234932
HLA-G,0.0054684603
KIR2DS2,0.0067663505
CLEC2D,0.0011310785
KLRB1,0.0019165
XDH,0.060862236
BTN1A1,0.030753125
ITGB6,0.016086692
TGFB1,0.05140399
LTBP4,0.0044236947
ITGA8,0.0017049212
ITGB8,0.0012235368
SNCAIP,0.03005247
PRKN,0.14987555
SNCA,0.5929938
USP9X,0.7596346
SORL1,0.0014528545
APP,0.0972794
ATG12,0.012846707
ATG7,0.016172359
ATG10,0.002813544
ATG5,0.009172092
CIDEA,0.0022926573
CIDEC,0.025898257
PDGFRB,0.744461
PDGFRA,0.9167487
TGFBR2,0.7047485
YWHAB,0.018484805
MAP2K2,0.19365084
MAP2K1,0.8154261
KSR1,0.003083415
MARK3,0.23677118
CDK9,0.09043384
CCNT1,0.089041725
ISCA2,0.017066086
ISCA1,0.0017486195
NLRX1,0.056551404
MAVS,0.027938472
ROBO1,0.02480695
SLIT2,0.0037414085
NTF3,0.016413346
AKAP5,0.037861146
ROBO3,0.010968083
CFH,0.005355132
CD19,0.014114688
CD81,0.042481635
SERPING1,0.0015736127
C1S,0.024862275
C1R,0.008125585
CPN2,0.0017640354
CPN1,0.00052345
L1CAM,0.24638087
NRP1,0.016352434
ITGA9,0.0371301
MAPK3,0.7887026
MAPK1,0.6210861
C6,0.011676782
FARSA,0.00840832
FARSB,0.023491103
HBB,0.0017533903
HBA1,0.007562912
HBA2,0.0069479924
SMURF2,0.0039201006
SMURF1,0.9404137
NEDD4L,0.22737274
STUB1,0.33015808
UBE2M,0.029693788
NEDD8,0.06530718
RNF20,0.056079034
RNF40,0.022684434
FRK,0.14048152
TRIM27,0.00028722844
ITGA11,0.033203136
ITGAD,0.0048133256
ITGAE,0.017180413
HSPG2,0.0015064592
LDHA,0.051873803
LDHB,0.14482605
SUCLG1,0.02668074
SUCLG2,0.0067191627
SUCLA2,0.009522171
TIMP1,0.0011233418
MMP9,0.011661625
MMP14,0.0031145453
TIMP2,0.004450572
RBBP7,0.24610396
HAT1,0.015487616
PAX3,0.064212866
NCOA1,0.8707154
BAP1,0.014818424
HCFC1,0.9174535
TAB1,0.7277348
SKP2,0.26455826
UFD1,0.009225282
VCP,0.05930959
YOD1,0.004033558
ZRANB1,0.0010215743
APC,0.015554084
ATXN3,0.07248556
STAMBP,0.026091812
STAM,0.041753348
NTRK3,0.047726326
PTPRS,0.049759664
SERPINE1,0.0007121365
VTN,0.005847804
DAG1,0.60663563
AGRN,0.005886139
BCL10,0.060370322
SLIT1,0.017468294
RALGAPA2,0.016302058
RALGAPB,0.014092762
GOLGB1,0.022442779
ACBD3,0.020608775
HPS4,0.007953183
HPS1,0.009583303
INHBB,0.0043463833
INHBA,0.001490627
FAM20A,0.00014523443
FAM20C,0.00014036428
PARP1,0.2600285
RAD52,0.024373682
RNF168,0.0767324
SP100,0.034885548
TDG,0.29614976
WRN,0.24727406
XPC,0.006271237
MITF,0.018796608
SP3,0.17797223
TP53BP1,0.21629976
CDKN2A,0.037309866
HIC1,0.08135567
FOXL2,0.20650491
DDX17,0.71470237
SATB1,0.30769855
SUZ12,0.288928
HDAC4,0.06909316
HDAC1,0.9878535
HDAC2,0.12008236
CHD3,0.52541333
HNRNPC,0.14380933
NOP58,0.039989296
TOP1,0.3310134
TOP2A,0.8773284
TOP2B,0.29852474
SETDB1,0.029766401
ATF7IP,0.2114743
PRMT5,0.270515
WDR77,0.07511145
PINK1,0.021496197
ERBB4,0.48109213
RELN,0.06487532
VLDLR,0.005506949
ASGR1,0.00016653554
ASGR2,8.1790924e-05
EGR1,0.88372886
SALL4,0.011981092
MAF1,0.011112756
ARHGAP35,0.32892755
RASA1,0.98017395
BCAR1,0.98550975
RXRG,0.20160441
RARG,0.03642527
RXRA,0.91905403
RARA,0.8870232
RXRB,0.11632984
RARB,0.46482575
PPARD,0.049238887
NRP2,0.010123672
FLT1,0.119167484
KITLG,0.0075340625
KIT,0.99203366
PRKCA,0.11765912
PTPRU,0.0144861415
NCOR1,0.8594469
TNS4,0.11287019
MET,0.9981571
LRIG1,0.008799859
PAN2,0.04511754
PAN3,0.00878904
POMT2,0.0015913049
POMT1,3.5204648e-05
C1GALT1C1,0.0027042518
C1GALT1,0.0067527243
PMPCA,3.8542054e-05
PMPCB,4.0471386e-05
ATF6,0.015180079
HSPA5,0.95610094
EIF2AK3,0.0046502207
ERN1,0.017966446
PIK3R4,0.010772061
PIK3C3,0.024396801
TKFC,0.013832768
IFIH1,0.048524436
CFL1,0.06830025
LIMK1,0.12086387
PGLYRP4,0.0011805136
PGLYRP3,0.0027691175
PPARG,0.9273861
SLC3A1,0.0053322203
DACT1,0.025437212
AXIN1,0.38065436
GSK3B,0.25402954
PFKP,0.08660245
PFKL,0.01980458
PFKM,0.033819
GCKR,0.00821078
GCK,0.009106985
ANK1,0.008106039
NRCAM,0.018688897
CNTN2,0.03433917
CHL1,0.008176177
NFASC,0.04483375
DCX,0.038144317
SDCBP,0.1531476
PLXNB1,0.19516246
ERBB2,0.44049874
TLN1,0.27144465
PIP5K1C,0.22204117
PLXND1,0.020981273
SEMA3E,0.009885679
SEMA4A,0.25916472
PTPRC,0.8022631
SEMA4D,0.017435458
CD72,0.033924635
PLXNC1,0.013239088
SEMA7A,0.009086398
FYN,0.6847671
ROBO2,0.0013854587
SAV1,0.016944181
STK3,0.0008374777
STK4,0.077495664
TJP2,0.08314591
WWTR1,0.075218864
ADD2,0.009627167
ADD1,0.064953916
ADD3,0.028724845
AZGP1,0.010332058
PIP,0.003718612
LRRC8A,0.00011488976
LRRC8B,0.0015851756
LRRC8E,0.0010853373
LRRC8D,0.0028868974
LRRC8C,0.002539765
CDC25C,0.07862345
SRPRB,0.009302411
SRPRA,0.00032138935
MLXIPL,0.02638444
MLX,0.067027725
SLC16A3,0.02585015
SLC16A1,0.0030986113
PAK1,0.71734947
NF2,0.6774036
FLNA,0.027309228
PKN1,0.032445375
CIT,0.055310704
CDKN1B,0.4878383
CFTR,0.027251842
GOPC,0.11979342
NAE1,0.0052548964
UBA3,0.028420283
UBE2F,0.011509549
CUL4B,0.0687784
CUL4A,0.005886331
RBX1,0.28616774
CUL9,0.020752564
LEPR,0.012301116
TIMM13,0.03734638
TIMM8B,0.00398759
TIMM8A,0.0064451527
TIMM10,0.006914439
TIMM9,0.0019671025
RNGTT,0.06634391
RNMT,0.037349943
SRRM1,0.26395696
SRRM2,0.2702791
EPRS,0.7053469
DUS2,0.001962075
WDR4,0.082092114
METTL1,0.028139172
QTRT1,0.018499942
QTRT2,0.0012764875
TRMT6,0.034938585
TRMT61A,0.011146673
PIGX,0.0064202994
PIGM,0.0011573541
PIGF,0.00011279082
PIGO,0.0018015278
PIGG,0.0007087829
EIF4A2,0.0142421685
EIF4A1,0.02905613
PSEN1,0.24453612
NCSTN,0.007825627
PPP1CC,0.010713622
PPP1R15A,0.14856005
MMADHC,0.004110095
MMACHC,0.0077685593
GP1BB,0.0018328689
GP1BA,0.012223571
HLA-DOA,0.0013013559
HLA-DOB,0.007940585
NFKBIE,0.06254758
REL,0.00095756666
TLE1,0.14915045
STXBP3,0.0012869984
ATP6V0D2,0.004746713
ATP6V0D1,0.00349965
ORC2,0.029993912
MCM8,0.0040980666
CD8B,0.0067703957
CD8A,0.02812372
CD3E,0.0070797433
CD3G,0.0014579812
CD3D,0.0021668246
SEC31A,0.006586395
SEC13,0.03108452
KLRD1,0.00021358307
KLRC2,0.0009513231
STXBP1,0.006065172
BMI1,0.06588155
CBX4,0.01093562
HSP90AA1,0.97888625
FKBP6,0.01648979
TTC21B,0.0030598538
WDR35,0.008995544
PTK2,0.9628166
MAFB,0.45281783
VAMP2,0.006219683
DDB1,0.21123075
IL17A,0.0047761197
IL17F,0.012842234
KHSRP,0.06361239
PBX1,0.040386043
PKNOX1,0.0087401075
DLG3,0.026721464
DLG4,0.004915989
CD1A,0.0022453663
CD1B,0.0002532947
CD1D,0.009104972
CD1C,0.0011971587
RAG2,0.020646008
RAG1,0.029877365
ERLIN1,0.00076845003
ERLIN2,0.009334203
ZFHX3,0.99561983
OTUB1,0.015306281
RNF128,0.011814562
HSD17B10,0.021622127
TRMT10C,0.011320983
ZNF335,0.032711975
CNOT6,0.050014887
RFX6,0.001323049
IL6ST,0.15402088
CUL5,0.45733297
CUL3,0.2187611
CUL2,0.15348507
PHB2,0.0025208965
PHB,0.28105426
RANGAP1,0.021105692
DCTN3,0.0016101673
DCTN2,0.0048756446
CRLF2,0.0145203145
OSMR,0.0039985096
RSF1,0.019424275
CASP1,0.31061473
NR1H3,0.21622126
NR1H2,0.068613
PEX14,0.006842614
PEX13,0.0064013125
GRIN1,0.933704
GRIN2B,0.8537108
WASL,0.2741808
ITSN1,0.022692045
IFNGR1,0.00060928805
IFNGR2,0.002018964
CLOCK,0.015851356
ARNTL2,0.033920813
MSH4,0.0020811458
MSH5,0.016053187
MLH3,0.043844696
POLR3D,0.011195796
POLR3E,0.003920365
POLR3H,0.0033024661
