Gene,Score
CASP7,0.14361529
CASP9,0.41938847
DIABLO,0.013835534
DFFB,0.048280247
DFFA,0.01390865
KPNA1,0.7094932
KPNB1,0.5398536
PAK2,0.117645636
ARHGAP10,0.18327364
RIPK1,0.5660514
RIPK3,0.09725641
GCH1,0.2424821
GCHFR,0.014354688
UBE2V1,0.0020738856
TRAF6,0.5643566
IRAK2,0.07633012
HBEGF,0.02049089
CAPZA2,0.0015940663
CAPZB,0.028432228
CAPZA3,0.02809491
CAPZA1,0.27456957
GORASP1,0.08610481
GOLGA2,0.08947224
TGFBR1,0.7140343
FKBP1A,0.088437825
RASGRF2,0.010533429
RASGRF1,0.5953794
GRIA2,0.4283297
GRIA1,0.14581443
TYK2,0.14470424
IFNAR1,0.053484645
TFB2M,0.014325432
POLRMT,0.02046844
DGCR8,0.018794188
DROSHA,0.07804103
TSNAX,0.0057609566
TSN,0.09142905
BAZ2A,0.10701909
DNMT3A,0.24965174
DNMT3L,0.2988788
DNMT3B,0.21605748
CUL1,0.6646759
CAND1,0.00861725
TFRC,0.1605948
HFE,0.015534923
TF,0.02296701
HSD17B8,0.008686688
CBR4,4.886505e-05
CCNB2,0.0046410593
SBF1,0.012803
MTMR2,0.0248543
MTMR7,0.0055718557
MTMR9,0.013261346
PIK3CB,0.04129759
PIK3R2,0.8152333
PIK3CD,0.17036094
PIK3R3,0.57422656
PIK3R5,0.0008470111
PIK3CG,0.12479123
PLEKHA2,0.058537353
PTPN13,0.3478839
PLEKHA1,0.07996892
MTMR6,0.009052337
SBF2,0.07288738
MTM1,0.035046436
MTMR12,0.011101103
GAB2,0.1401091
ITPR1,0.5817707
MRVI1,0.021699443
PTPN6,0.37801453
PECAM1,0.017567564
PTPN11,0.8485136
IL6R,0.09080416
IL6,0.07628854
STAT1,0.9293024
STAT3,0.948242
KDR,0.9558094
HRG,0.018076314
PLG,0.06615326
ANXA2,0.27719373
S100A10,0.025208756
SERPINF2,0.106287025
PLAU,0.24598278
PLAUR,0.0051060272
ATP7A,0.0065800734
PDZD11,0.007425279
CLCN7,0.00032081504
OSTM1,0.0001640975
TXN,0.040936016
TXNIP,0.76882684
NLRP3,0.14198449
MEFV,0.0057667657
PSTPIP1,0.019447653
PYCARD,0.034683906
CGA,0.012265965
LHB,0.02055224
AVPR2,0.014360863
AVP,0.010123481
GCG,0.01508699
GCGR,0.005237296
RAMP3,0.00021281022
CALCR,0.0037392657
RAMP1,0.00025726508
TSHB,0.0004999416
GPHB5,0.0052879862
GPHA2,0.0036839775
CALCRL,0.00046202625
RAMP2,8.9139896e-05
GLP2R,0.024548013
FSHB,0.009766115
ITGAV,0.1637804
ITGB5,0.26778126
STX4,0.0008887051
SEC22B,0.001506815
GLI3,0.4705571
PTCH1,0.015847763
GLI1,0.14613517
GLI2,0.14464016
SUFU,0.016187077
NUMB,0.57718843
ITCH,0.709429
ABHD5,0.0051834635
PLIN1,0.019183654
LIPE,0.043078817
FABP4,0.017630411
KCNJ16,6.187429e-05
KCNJ15,0.022353632
KCNJ10,0.0044588405
CXCL16,0.00440215
CXCR6,0.0006526125
C5AR1,0.00823886
C5,0.022254296
CX3CL1,0.004595984
CX3CR1,0.043396875
TAS1R2,1.9503534e-05
TAS1R3,0.016528348
TAS1R1,0.004029788
GABBR2,0.100418165
GABBR1,0.088030085
IL10RB,6.4409774e-05
GABPB1,0.029040676
GABPA,0.35133728
TNPO1,0.097194485
KIF17,0.0033183973
GSTA1,0.0006037859
GSTA2,0.0004006071
GCLC,0.0141961835
GCLM,0.029556805
INS,0.028268063
INSR,0.7748173
ABCD2,0.00074721006
ABCD1,0.018041814
ABCD3,0.013391947
ABCG5,0.03470058
ABCG8,0.0044029467
CHRNB2,0.00011717526
CHRNA4,0.004032367
CHRNA3,0.0117073
CHRNB4,1.5439902e-05
FOXM1,0.9163357
PLK1,0.25708267
CENPF,0.048596073
TACR1,0.006767699
TAC1,0.016648123
TACR2,0.023640484
OXTR,0.021113776
OXT,0.011253891
CRH,0.0008951115
CRHBP,0.0060281395
ADGRE5,0.0022021502
CD55,0.018485432
CBY1,0.08517423
CTNNB1,0.99081236
CTNNBIP1,0.015964266
CHD8,0.10188698
MCFD2,0.029141046
LMAN1,0.028037637
TMED10,0.012026787
TMED2,0.0444719
CD4,0.025085771
LCK,0.92253125
RAB3GAP1,0.010370344
RAB3GAP2,0.0063675367
NTRK2,0.12045723
BDNF,0.02949156
NTF4,0.0040867613
IL2RB,0.01516174
JAK1,0.68076897
JAK3,0.46027443
IL2RG,0.5256222
PTK2B,0.5436896
EBI3,0.0052586817
IL27,0.004117869
NECTIN1,0.039737068
NECTIN3,0.009957437
NECTIN4,0.037303343
NECTIN2,0.0034424884
PVR,0.09793494
IL12B,0.004030489
IL12A,0.0045955493
IL12RB1,0.016540544
IL12RB2,0.039820045
JAK2,0.9847119
TLR2,0.39053488
TLR1,0.035029054
TLR6,0.03710178
RBPJ,0.089953385
SNW1,0.25171942
NOTCH1,0.8197369
HIF1A,0.688599
JAG1,0.11803717
JAG2,0.075700484
CBL,0.96740323
NCAM1,0.17977163
NCAN,0.00779636
COL4A2,0.006395086
COL4A1,0.0034777562
HLA-C,0.007426647
B2M,0.39032394
KIR2DS5,0.0005779777
TYROBP,0.0328653
CLEC5A,0.0012987754
NCR2,0.008967862
SIRPB1,0.00012351276
TREM1,0.020097094
TREM2,0.0007258775
CD300E,0.10335088
CD300LB,0.010544627
GRAP2,0.065750085
LCP2,0.32647994
SPRY2,0.015232227
DAB2,0.5024561
LRP2,0.011145726
VAMP7,0.029172104
AGFG1,0.052998688
AMPH,0.2560189
BIN1,0.21335746
SQSTM1,0.4112458
MAP3K3,0.14854649
EIF4EBP1,0.14819582
EIF4E,0.18644203
NOTCH2,0.6706993
IL18BP,0.0037773058
IL18,0.018155461
IL18R1,0.0071723815
IL15,0.0045704157
IL15RA,0.012150495
IRF3,0.28623396
IRF7,0.76520896
CREBBP,0.9731968
NOTCH3,0.13976708
ELF3,0.8595502
CNTN1,0.1627712
MDK,0.012438232
DLL1,0.046297207
YBX1,0.1584898
HEY1,0.20730044
FOXH1,0.023355385
DRAP1,0.04776971
CDON,0.018863093
BOC,0.0035829674
IL23A,0.010556454
IL23R,0.00053560745
STAT4,0.15295902
KNG1,0.019646198
C1QBP,0.032395955
F8,0.11580429
VWF,0.05359787
F9,0.11693323
F13B,0.01291905
F13A1,0.05927416
PROC,0.067808144
PROCR,0.20533854
LY96,0.036983855
TLR4,0.6073742
S100A9,0.08458136
S100A8,0.05320155
JUND,0.3884475
FOSB,0.033551108
CFB,0.022606099
C3,0.004128167
CKM,0.009713324
CKB,0.0013595128
PRDX6,0.027785005
GSTP1,0.0237033
HSF1,0.31507224
HSBP1,0.0053195297
YWHAE,0.27439174
CCAR2,0.19673136
SIRT1,0.4939439
ID1,0.42513114
ETS2,0.3813138
ERF,0.12309352
MAP3K5,0.56946933
CDKN2B,0.4117027
CEBPB,0.85227287
CLEC4C,0.022608193
FCER1G,0.01806718
CLEC4E,0.0011164667
MAP3K14,0.0470331
CHUK,0.74470127
NFKB2,0.21942155
RELB,0.045064885
MALT1,0.032994147
CASP8,0.9950812
CD209,0.076561
ICAM2,0.0005299804
GTSE1,0.025209712
CDC20,0.29318318
MAD2L1,0.021719439
MYC,0.83098596
CDK2,0.6902463
CCNE1,0.12083313
GMNN,0.028457567
CDT1,0.08374488
DBF4,0.0628185
CDC7,0.115005575
CCNA1,0.11693516
CCNA2,0.23995082
PHLDA1,0.04884785
CTDNEP1,0.016883202
CNEP1R1,0.0027993466
ESPL1,0.6365747
PTTG1,0.11443693
MAU2,0.014737984
NIPBL,0.0966972
FBXO5,0.021824632
FERMT2,0.018527415
FBLIM1,0.03493249
ITGB1,0.8283938
ILK,0.3433799
PARVA,0.0812981
ARHGEF6,0.14573842
PARVB,0.026107563
RSU1,0.07688385
LIMS1,0.021500532
ACTN1,0.7360775
ITGA6,0.009968475
ITGB4,0.08181331
CD47,0.019391755
SIRPA,0.020219337
SIRPG,0.0047987998
NPHS1,0.03648281
KIRREL1,0.065711275
PPL,0.01300393
EVPL,0.005384315
KAZN,0.008928072
KLK5,0.00048199418
SPINK5,0.0020870743
KLK12,0.0019782071
SPINK6,0.005506975
KLK13,0.0052513685
KLK14,0.0013564205
SPINK9,0.0036999967
FGFR1,0.3364438
ANOS1,0.02380102
ABCA1,0.08156157
APOA1,0.029745119
ANGPTL3,0.018458191
ANGPTL8,0.0010174259
UBA2,0.082942374
SAE1,0.0034739443
CCND3,0.23234843
MAPK6,0.0092580225
ITGA3,0.1690714
ITGA7,0.0010244562
ITGA2,0.45045155
ITGA1,0.010211016
ATP6AP2,0.005897685
REN,0.00082514266
NSUN4,0.008358821
MTERF4,0.028598797
ITGB3,0.7331693
ITGA2B,0.35399964
LDLR,0.15336753
PCSK9,0.013051423
TMEM173,0.06729876
TBK1,0.63335973
CD27,0.095392995
CD70,0.0050681448
EDAR,0.017713983
EDA,0.03940957
EDA2R,0.01144308
TNFSF18,0.0076836986
TNFRSF18,0.008645726
TNFRSF4,0.00280597
TNFSF4,0.00014689306
TNFRSF25,0.13216595
TNFSF15,0.0044523682
TNFSF8,0.037313286
TNFRSF8,0.40937907
TNFSF9,0.17031981
TNFRSF9,0.0006743344
PTK6,0.13664138
KHDRBS1,0.49264717
ARAP1,0.06855463
AKT1,0.6424151
DOK1,0.1472757
PTPN1,0.2926596
STAP2,0.109769456
SOCS3,0.49863237
ITGA10,0.0029584428
GP6,0.008948723
RAF1,0.7696296
YWHAZ,0.23750187
PDPN,0.00012565654
CLEC1B,0.012836613
PDGFA,0.060714107
PDGFB,0.00800739
ITGAM,0.00080684177
ITGB2,0.4403352
JAM2,0.028643323
JAM3,0.0032221612
ITGA4,0.92861456
ITGAL,0.076044954
ITGAX,0.0016423637
CD48,0.027886223
CD244,0.03187679
CD58,0.009590339
CD2,0.054665167
ITGA5,0.012719468
JAML,0.0063947593
CXADR,0.00046056107
MIF,0.0091833575
CD74,0.015479372
TEK,0.22433189
ANGPT1,0.0151334
ANGPT2,0.058106773
ANGPT4,0.010396725
INPP5D,0.48769793
PLCG1,0.97771275
BSG,0.09481265
PPIL2,0.033192966
CAV1,0.9570947
PPIA,0.042325065
SLC7A7,0.00294328
SLC3A2,0.18142933
SLC7A8,0.0004848072
SLC7A9,0.0068177367
SLC7A11,0.042972673
SLC7A5,0.008131821
SLC7A10,0.00030227433
SLC7A6,0.0032458387
GAD2,2.7057327e-05
GAD1,0.028440977
HTR3D,0.0023599537
HTR3A,7.5144874e-07
HTR3E,0.0052849925
HTR3B,0.00063609536
HTR3C,0.002540775
SMAD2,0.99365896
GBA,0.076459765
PSAP,0.24887761
LY86,0.016947804
CD180,0.0010591581
COLEC11,0.0053709857
MASP1,0.015340752
GJB1,0.0006636347
GJB2,0.0001054361
GJA1,0.056017302
TJP1,0.7192674
NEDD4,0.37723303
PPM1B,0.34719604
FLNB,0.91435903
IL33,0.007343942
IL1RL1,0.0271127
IL37,0.023307767
CSF2RB,0.32756594
CSF2RA,0.012881289
CSF2,0.0016691682
IL5RA,0.0021181863
IL5,0.00039166675
TEC,0.27727923
VAV1,0.8392097
BLNK,0.057213902
IL4R,0.317812
IL13RA1,0.0070887785
IL13,0.019337788
IL13RA2,0.007111055
IL7R,0.1515657
SMARCA4,0.70445436
BRWD1,0.057470288
IL22RA2,1.7853893e-06
IL22,0.0007340928
IFNLR1,0.00014638186
IL16,0.0075989114
IL32,0.0004031457
PRTN3,0.009937587
FLT3,0.37438592
FLT3LG,0.03898919
CSF3,0.008382296
CSF3R,0.21982683
TXLNA,0.0017678314
STX1A,0.012203762
GHR,0.424258
PRLR,0.35156152
TRAF3,0.0094617605
TNFRSF1B,0.20957676
CD40LG,0.009202772
CD40,0.009011554
TNFRSF13C,0.021844838
TNFSF13B,0.025515962
PAG1,0.2703247
CSK,0.72549295
PTPN22,0.028707264
LAT,0.0035882604
FYB1,0.0074060704
NCK1,0.85351247
MAP3K7,0.64299005
TAB2,0.03222108
ICOS,0.010395017
ICOSLG,0.0062637585
TNFRSF14,0.0044996655
BTLA,0.0072171227
CD80,0.011630593
CD28,0.094501324
CD86,0.029962597
NFKBIA,0.56354517
CLTC,0.8118167
CLTA,0.36935118
HLA-DMB,0.0037756325
HLA-DMA,0.0003822848
CD96,0.039178
ITGB7,0.034207247
HLA-E,0.008575555
CDH1,0.9838605
KLRG1,0.0018375603
CD226,0.04228104
CD200,0.00020764397
CD200R1,0.00046497388
HLA-G,0.01847131
KIR2DS2,0.012182431
CLEC2D,0.0021525074
KLRB1,0.001985732
XDH,0.0004289017
BTN1A1,0.0009139865
ITGB6,0.016850514
TGFB1,0.05505277
LTBP4,0.018172536
ITGA8,0.028795084
ITGB8,0.008447479
SNCAIP,0.018223753
PRKN,0.5566948
SNCA,0.15388556
USP9X,0.09298362
SORL1,0.0464152
APP,0.81133294
ATG12,0.014845012
ATG7,0.043501306
ATG10,0.013503141
ATG5,0.001310901
CIDEA,0.004692647
CIDEC,0.026915118
PDGFRB,0.75886434
PDGFRA,0.9509038
TGFBR2,0.67323107
YWHAB,0.9438078
MAP2K2,0.3598186
MAP2K1,0.82814705
KSR1,0.052375745
MARK3,0.12642553
CDK9,0.6814797
CCNT1,0.12435396
ISCA2,0.010713718
ISCA1,0.0010718129
NLRX1,0.044731386
MAVS,0.04899978
ROBO1,0.015283675
SLIT2,0.07657878
NTF3,0.028771264
AKAP5,0.08131663
ROBO3,0.0033768083
CFH,0.0019450004
CD19,0.15770653
CD81,0.048171192
SERPING1,0.025817085
C1S,0.010386089
C1R,0.0004113964
CPN2,0.00036073997
CPN1,0.04247254
L1CAM,0.17466892
NRP1,0.26859102
ITGA9,0.013173959
MAPK3,0.82524663
MAPK1,0.9660134
C6,0.037315026
FARSA,0.008515034
FARSB,0.004970634
HBB,0.009851894
HBA1,0.007449952
HBA2,0.022544611
SMURF2,0.79696614
SMURF1,0.48631567
NEDD4L,0.18061528
STUB1,0.2958765
UBE2M,0.0050062826
NEDD8,0.0044090897
RNF20,0.030774815
RNF40,0.057358757
FRK,0.042320184
TRIM27,0.011409789
ITGA11,0.0030651065
ITGAD,0.026464472
ITGAE,0.061113946
HSPG2,0.25560302
LDHA,0.005331206
LDHB,0.003515532
SUCLG1,0.016797652
SUCLG2,0.025125716
SUCLA2,0.001171616
TIMP1,0.08685922
MMP9,0.034136858
MMP14,0.082684144
TIMP2,0.0010266213
RBBP7,0.34540182
HAT1,0.068980716
PAX3,0.3344437
NCOA1,0.8381967
BAP1,0.055443488
HCFC1,0.5453199
TAB1,0.6462347
SKP2,0.34468532
UFD1,0.028281925
VCP,0.28199846
YOD1,0.003472096
ZRANB1,0.009371579
APC,0.95966554
ATXN3,0.007419065
STAMBP,0.08934411
STAM,0.08854117
NTRK3,0.7043127
PTPRS,0.09435661
SERPINE1,0.02745877
VTN,0.057989225
DAG1,0.42850327
AGRN,0.009055512
BCL10,0.37424737
SLIT1,0.0024557551
RALGAPA2,0.0003225232
RALGAPB,6.0199593e-05
GOLGB1,0.3985167
ACBD3,0.0078086443
HPS4,0.00926091
HPS1,0.014915526
INHBB,0.019829227
INHBA,0.009391379
FAM20A,0.06841083
FAM20C,0.010415217
PARP1,0.54268754
RAD52,0.13267036
RNF168,0.03404521
SP100,0.05527857
TDG,0.49974895
WRN,0.15181431
XPC,0.082096994
MITF,0.35623127
SP3,0.40982884
TP53BP1,0.25915626
CDKN2A,0.28820232
HIC1,0.1970022
FOXL2,0.1747731
DDX17,0.13505745
SATB1,0.13787855
SUZ12,0.33320743
HDAC4,0.49080893
HDAC1,0.9114051
HDAC2,0.7078004
CHD3,0.2603203
HNRNPC,0.094068006
NOP58,0.040595833
TOP1,0.49887684
TOP2A,0.29552448
TOP2B,0.34741676
SETDB1,0.041453287
ATF7IP,0.22073343
PRMT5,0.051103115
WDR77,0.37286115
PINK1,0.250496
ERBB4,0.89249456
RELN,0.5319863
VLDLR,0.61280465
ASGR1,0.002123727
ASGR2,0.0003633683
EGR1,0.96378064
SALL4,0.016087476
MAF1,0.058205705
ARHGAP35,0.0006728041
RASA1,0.44433907
BCAR1,0.800014
RXRG,0.3220042
RARG,0.43439856
RXRA,0.74778384
RARA,0.8543993
RXRB,0.33442083
RARB,0.89830977
PPARD,0.4658458
NRP2,0.046045396
FLT1,0.48330015
KITLG,0.02319263
KIT,0.9029156
PRKCA,0.94968903
PTPRU,0.11989944
NCOR1,0.50564575
TNS4,0.10098983
MET,0.88118595
LRIG1,0.041558348
PAN2,0.07145157
PAN3,0.034878854
POMT2,0.00075492234
POMT1,0.009101278
C1GALT1C1,0.0011120643
C1GALT1,0.0037572838
PMPCA,7.5777476e-05
PMPCB,0.015144229
ATF6,0.04234489
HSPA5,0.65001714
EIF2AK3,0.0040440247
ERN1,0.042110976
PIK3R4,0.15009806
PIK3C3,0.04078566
TKFC,0.011603397
IFIH1,0.0070954813
CFL1,0.21487315
LIMK1,0.21380062
PGLYRP4,0.0014467011
PGLYRP3,0.00073445775
PPARG,0.96390456
SLC3A1,0.0035140086
DACT1,0.26566896
AXIN1,0.3674174
GSK3B,0.70349705
PFKP,0.047849637
PFKL,0.024643727
PFKM,0.10560279
GCKR,0.034763318
GCK,0.12333266
ANK1,0.2166632
NRCAM,0.04189202
CNTN2,0.0467006
CHL1,0.04089476
NFASC,0.08923855
DCX,0.009489468
SDCBP,0.028744675
PLXNB1,0.22392204
ERBB2,0.99868006
TLN1,0.41796544
PIP5K1C,0.24733914
PLXND1,0.00065817375
SEMA3E,0.0010918108
SEMA4A,0.030857995
PTPRC,0.433426
SEMA4D,0.01648012
CD72,0.005353999
PLXNC1,0.00063693256
SEMA7A,0.069369555
FYN,0.8769563
ROBO2,0.0068909493
SAV1,0.012200338
STK3,0.0134456055
STK4,0.007943855
TJP2,0.21768324
WWTR1,0.19297963
ADD2,0.05423424
ADD1,0.10977444
ADD3,0.31785202
AZGP1,0.0006117996
PIP,0.0006109934
LRRC8A,0.010830395
LRRC8B,0.0028797989
LRRC8E,0.004830666
LRRC8D,0.00024031661
LRRC8C,0.0002297
CDC25C,0.08847409
SRPRB,0.14882728
SRPRA,0.011788081
MLXIPL,0.06328829
MLX,0.113627456
SLC16A3,0.003328457
SLC16A1,0.0016535469
PAK1,0.7413687
NF2,0.8516219
FLNA,0.58355546
PKN1,0.15202622
CIT,0.49996138
CDKN1B,0.59190273
CFTR,0.7477132
GOPC,0.115890026
NAE1,0.07078679
UBA3,0.13020666
UBE2F,0.0073052705
CUL4B,0.6606313
CUL4A,0.024807034
RBX1,0.27302676
CUL9,0.013812716
LEPR,0.20560764
TIMM13,0.0067662057
TIMM8B,0.01263042
TIMM8A,0.0039476184
TIMM10,0.0025449442
TIMM9,0.0009179832
RNGTT,0.01397106
RNMT,0.19690838
SRRM1,0.36912632
SRRM2,0.070234954
EPRS,0.011498204
DUS2,0.00548041
WDR4,0.038451478
METTL1,0.0068645813
QTRT1,0.0030089025
QTRT2,0.014570222
TRMT6,0.068902284
TRMT61A,0.019802822
PIGX,0.0012495
PIGM,0.00070879003
PIGF,0.007242906
PIGO,0.00442582
PIGG,0.0005782386
EIF4A2,0.019742232
EIF4A1,0.065065764
PSEN1,0.76261795
NCSTN,0.04465946
PPP1CC,0.55530995
PPP1R15A,0.18548019
MMADHC,0.00030284317
MMACHC,0.00272822
GP1BB,0.009463012
GP1BA,0.024766676
HLA-DOA,0.014946623
HLA-DOB,0.04643993
NFKBIE,0.07738136
REL,0.12857701
TLE1,0.16691071
STXBP3,0.0020004278
ATP6V0D2,0.00062478223
ATP6V0D1,0.00082247326
ORC2,0.07879094
MCM8,0.0018552665
CD8B,0.0030009442
CD8A,0.013548173
CD3E,0.083664335
CD3G,0.008535165
CD3D,0.012282428
SEC31A,0.04189506
SEC13,0.07344374
KLRD1,0.000889946
KLRC2,0.0046121217
STXBP1,0.03435969
BMI1,0.45180017
CBX4,0.4315575
HSP90AA1,0.9662031
FKBP6,0.12646629
TTC21B,0.0039876355
WDR35,0.015302848
PTK2,0.86609393
MAFB,0.0772542
VAMP2,0.007390873
DDB1,0.15282656
IL17A,0.009788025
IL17F,0.002859544
KHSRP,0.26933363
PBX1,0.11419214
PKNOX1,0.017041994
DLG3,0.7576887
DLG4,0.64246106
CD1A,0.11433834
CD1B,0.00057590875
CD1D,0.012125533
CD1C,0.0070075835
RAG2,0.22755846
RAG1,0.24244633
ERLIN1,0.06112308
ERLIN2,0.0056528044
ZFHX3,0.21119307
OTUB1,0.11289895
RNF128,0.060058735
HSD17B10,0.04456187
TRMT10C,0.012102541
ZNF335,0.517524
CNOT6,0.013187728
RFX6,0.00046665763
IL6ST,0.7316192
CUL5,0.092794485
CUL3,0.49548754
CUL2,0.28355104
PHB2,0.005086416
PHB,0.13388447
RANGAP1,0.19486715
DCTN3,0.07765675
DCTN2,0.0216058
CRLF2,0.011153429
OSMR,0.008559783
RSF1,0.20486997
CASP1,0.24066716
NR1H3,0.4750666
NR1H2,0.23660089
PEX14,0.076791584
PEX13,0.0024672458
GRIN1,0.7783941
GRIN2B,0.04568141
WASL,5.8294772e-05
ITSN1,0.0063646166
IFNGR1,0.032925997
IFNGR2,0.012516611
CLOCK,0.0035708044
ARNTL2,0.0023974387
MSH4,0.0101936525
MSH5,0.018126074
MLH3,0.4485712
POLR3D,0.0017794042
POLR3E,0.0066191386
POLR3H,0.008805097
CRCP,0.016237523
CYBB,0.3256568
CYBA,0.022692526
BCKDHB,0.0068860594
BCKDHA,0.011698118
