Gene,Score
BIRC5,0.34511992
BCL6,0.7064514
ZNF385A,0.009802733
ARID3A,0.31451222
E2F7,0.17152426
E2F8,0.084832415
GADD45A,0.5533703
AURKA,0.809229
PCNA,0.74875295
BAX,0.56019497
SFN,0.73333126
PLK2,0.15570983
PLK3,0.22971542
RGCC,0.13698904
PLAGL1,0.4691728
ATF2,0.93619156
JUN,0.9929264
FOS,0.9226149
PMS2,0.18111815
MLH1,0.06945543
FANCC,0.15849306
DDB2,0.31653097
PRDM1,0.47246826
MDM2,0.95354855
MDM4,0.49225742
CCNG1,0.101201355
HIPK2,0.44999924
PIN1,0.45826793
HIPK1,0.17224392
SSRP1,0.4238677
SUPT16H,0.2962681
CSNK2A1,0.7841226
CSNK2A2,0.6703986
TPX2,0.25030634
NOC2L,0.026400235
CDK5R1,0.11930222
CDK5,0.8335587
POU4F1,0.10180973
POU4F2,0.00075392524
BANP,0.10561447
PHF20,0.06652772
L3MBTL1,0.15047733
EHMT2,0.45649725
EHMT1,0.2569985
TFAP2A,0.7795798
DEK,0.25064412
TFAP2C,0.44804162
WWOX,0.31183854
TFAP2B,0.10064225
YEATS4,0.16072085
ESR1,0.9586558
ATAD2,0.25202194
VEGFA,0.6851254
TGFA,0.16028501
CDKN1A,0.8302589
RUNX1,0.90078586
TP73,0.59079695
ZFPM1,0.060171913
GATA1,0.25513217
CTSK,0.14989623
SERPINB13,0.041794248
CCND1,0.8351356
CDK4,0.965182
ESRRA,0.6481969
PPARGC1A,0.8893597
TWIST1,0.34480423
RUNX2,0.9163333
NKX3-2,0.109039836
MSX2,0.29924062
SMAD4,0.9532799
SMAD1,0.38783053
RUNX3,0.6453487
SMAD3,0.9033742
TFDP1,0.3409326
E2F6,0.16491379
TFDP2,0.112233736
MGA,0.11360613
MAX,0.42378813
SUPT4H1,0.06911489
SUPT5H,0.5653451
ELOB,0.1561808
ELOC,0.21422686
GTF2F1,0.47110376
GTF2F2,0.5661651
NCBP2,0.029833512
NCBP1,0.030228827
TAP1,0.08616231
TAP2,0.01947905
AMN,0.03218534
CUBN,0.068252265
MMUT,0.0028848737
MMAA,0.023662202
FASLG,0.62607974
FAS,0.7799187
BAG4,0.2686467
TNFRSF1A,0.76628435
TNF,0.6753121
TAX1BP1,0.11992999
TNFAIP3,0.4957709
TNFRSF10A,0.35764453
TNFRSF10D,0.0019348429
TNFRSF10B,0.30939916
NGF,0.035249874
NGFR,0.356364
IRAK1,0.8989058
MYD88,0.57797563
NFKB1,0.7955372
RELA,0.98367107
UBE2B,0.045018524
RAD18,0.22303103
WDR48,0.36134836
USP1,0.20573029
REV3L,0.15434204
MAD2L2,0.15462087
RCHY1,0.39796036
POLH,0.035606354
TRIM25,0.11990407
UBE2L6,0.2276049
UBA7,0.09472794
ISG15,0.061837085
SUMO3,0.3236234
FAAP24,0.011537951
FANCM,0.019938305
CENPX,0.076166324
CENPS,0.029387569
FANCI,0.15030864
FANCD2,0.6002562
PCCA,0.036307864
PCCB,0.0015356469
MCCC2,0.03370574
MCCC1,0.006569678
CLCF1,0.010602969
CRLF1,0.0054269815
PRKCSH,0.049475677
GANAB,0.2659993
CALR,0.3156174
CANX,0.051292505
RAD51B,0.0976417
NME2,0.01481639
NME1,0.35181543
APPL1,0.38676488
DCC,0.35727504
MAGED1,0.12485011
UNC5A,0.027944773
PPP3R1,0.5098019
PPP3CC,0.14261253
BCL2,0.7982219
BAD,0.39667806
BAK1,0.11524296
CYCS,0.016734682
XIAP,0.69658464
CASP3,0.85678476
CASP7,0.34012583
CASP9,0.66471285
DIABLO,0.21781291
DFFB,0.17259197
DFFA,0.032354258
KPNA1,0.7367269
KPNB1,0.43133485
PAK2,0.7548503
ARHGAP10,0.04635303
RIPK1,0.4681495
RIPK3,0.62908864
GCH1,0.22201797
GCHFR,0.020980071
UBE2V1,0.3467488
TRAF6,0.88128996
IRAK2,0.16562758
HBEGF,0.081468694
CAPZA2,0.212621
CAPZB,0.4637332
CAPZA3,0.037880085
CAPZA1,0.15532246
GORASP1,0.036485754
GOLGA2,0.027838279
TGFBR1,0.5940373
FKBP1A,0.1676153
RASGRF2,0.14670889
RASGRF1,0.47473794
GRIA2,0.27193686
GRIA1,0.525603
TYK2,0.8974557
IFNAR1,0.076781765
TFB2M,0.029557297
POLRMT,0.023550944
DGCR8,0.016478643
DROSHA,0.09404747
TSNAX,0.007969633
TSN,0.016051002
BAZ2A,0.13971238
DNMT3A,0.45513493
DNMT3L,0.7353278
DNMT3B,0.58913887
CUL1,0.45001262
CAND1,0.1583815
TFRC,0.23514004
HFE,0.013698693
TF,0.029221395
HSD17B8,0.02696325
CBR4,0.013651312
CCNB2,0.2720273
SBF1,0.27537447
MTMR2,0.015732693
MTMR7,0.016759204
MTMR9,0.04501246
PIK3CB,0.18469243
PIK3R2,0.59683836
PIK3CD,0.24055086
PIK3R3,0.29655412
PIK3R5,0.029797414
PIK3CG,0.3934231
PLEKHA2,0.017301036
PTPN13,0.39193442
PLEKHA1,0.045763362
MTMR6,0.019018365
SBF2,0.05669334
MTM1,0.045324326
MTMR12,0.0072335894
GAB2,0.61435694
ITPR1,0.6430568
MRVI1,0.05146726
PTPN6,0.8759667
PECAM1,0.4585177
PTPN11,0.8812228
IL6R,0.1519265
IL6,0.07549493
STAT1,0.9658482
STAT3,0.9980944
KDR,0.97764105
HRG,0.11915674
PLG,0.09724379
ANXA2,0.13351327
S100A10,0.10785989
SERPINF2,0.029897619
PLAU,0.046870302
PLAUR,0.09255991
ATP7A,0.018093375
PDZD11,0.04081634
CLCN7,0.0013571972
OSTM1,0.009000395
TXN,0.062188946
TXNIP,0.5785562
NLRP3,0.055993535
MEFV,0.10874949
PSTPIP1,0.031438574
PYCARD,0.02108295
CGA,0.044866517
LHB,0.031505723
AVPR2,0.2494075
AVP,0.009883379
GCG,0.1261395
GCGR,0.08034429
RAMP3,0.029425146
CALCR,0.033704627
RAMP1,0.03351793
TSHB,0.051270217
GPHB5,0.0024956712
GPHA2,0.03640384
CALCRL,0.018734304
RAMP2,0.011283062
GLP2R,0.014450249
FSHB,0.02005645
ITGAV,0.30318043
ITGB5,0.22452363
STX4,0.0040218574
SEC22B,0.00031634822
GLI3,0.41142845
PTCH1,0.102629
GLI1,0.46243206
GLI2,0.12656291
SUFU,0.03626639
NUMB,0.6766637
ITCH,0.8391846
ABHD5,0.020818034
PLIN1,0.22030078
LIPE,0.015980493
FABP4,0.03643183
KCNJ16,0.0085959025
KCNJ15,0.037380707
KCNJ10,0.10454078
CXCL16,0.0016670625
CXCR6,0.0011233948
C5AR1,0.043117747
C5,0.052521244
CX3CL1,0.058178343
CX3CR1,0.0458093
TAS1R2,9.450258e-06
TAS1R3,5.7677876e-06
TAS1R1,0.0011303088
GABBR2,0.07764357
GABBR1,0.13421297
IL10RB,0.010952844
GABPB1,0.24673122
GABPA,0.25270885
TNPO1,0.18097208
KIF17,0.12836842
GSTA1,0.008353258
GSTA2,0.00010828596
GCLC,0.015645096
GCLM,0.013953912
INS,0.02188882
INSR,0.76455224
ABCD2,0.02634878
ABCD1,0.03346215
ABCD3,0.0056919246
ABCG5,0.032317884
ABCG8,0.015448308
CHRNB2,0.004301904
CHRNA4,0.04047611
CHRNA3,0.015404405
CHRNB4,0.02605253
FOXM1,0.3997303
PLK1,0.55709004
CENPF,0.038725667
TACR1,0.003670313
TAC1,0.04626515
TACR2,0.0044419304
OXTR,0.02143739
OXT,0.039241955
CRH,0.0081662955
CRHBP,0.08019806
ADGRE5,0.007984587
CD55,0.04261867
CBY1,0.023738652
CTNNB1,0.96899545
CTNNBIP1,0.006319753
CHD8,0.31948867
MCFD2,0.01938587
LMAN1,0.013640428
TMED10,0.027606383
TMED2,0.017244611
CD4,0.36042252
LCK,0.99326175
RAB3GAP1,0.051511128
RAB3GAP2,0.029674036
NTRK2,0.58305293
BDNF,0.04270502
NTF4,0.019685503
IL2RB,0.88126063
JAK1,0.9663108
JAK3,0.8968436
IL2RG,0.84252393
PTK2B,0.83821297
EBI3,0.011480522
IL27,0.021041522
NECTIN1,0.05768711
NECTIN3,0.017499216
NECTIN4,0.03404296
NECTIN2,0.021550123
PVR,0.062327437
IL12B,0.057335354
IL12A,0.021954736
IL12RB1,0.03740139
IL12RB2,0.15006134
JAK2,0.99091387
TLR2,0.88393784
TLR1,0.051634207
TLR6,0.21297824
RBPJ,0.639473
SNW1,0.17359883
NOTCH1,0.8862592
HIF1A,0.9486235
JAG1,0.17472956
JAG2,0.08282575
CBL,0.97703093
NCAM1,0.14373039
NCAN,0.047607195
COL4A2,0.057532568
COL4A1,0.09530168
HLA-C,0.027028393
B2M,0.22676915
KIR2DS5,0.006047244
TYROBP,0.0043043187
CLEC5A,0.010494071
NCR2,0.0075080865
SIRPB1,0.013132044
TREM1,0.038609512
TREM2,0.029243145
CD300E,0.06113786
CD300LB,0.041105088
GRAP2,0.11571076
LCP2,0.2056176
SPRY2,0.09213432
DAB2,0.46976632
LRP2,0.65007913
VAMP7,0.029268373
AGFG1,0.073119625
AMPH,0.10826857
BIN1,0.24595042
SQSTM1,0.822841
MAP3K3,0.62194926
EIF4EBP1,0.27815473
EIF4E,0.011926541
NOTCH2,0.85032636
IL18BP,0.020155232
IL18,0.12464504
IL18R1,0.032360442
IL15,0.22590674
IL15RA,0.20257218
IRF3,0.7530162
IRF7,0.42728713
CREBBP,0.9960646
NOTCH3,0.5031092
ELF3,0.4492021
CNTN1,0.44327375
MDK,0.23596418
DLL1,0.18024139
YBX1,0.31656215
HEY1,0.113649316
FOXH1,0.24887793
DRAP1,0.27100366
CDON,0.034132715
BOC,0.14586912
IL23A,0.009979287
IL23R,0.021120824
STAT4,0.12183029
KNG1,0.050949715
C1QBP,0.009445257
F8,0.042326525
VWF,0.101811826
F9,0.037666082
F13B,0.023958264
F13A1,0.13744536
PROC,0.043167997
PROCR,0.024279462
LY96,0.20087445
TLR4,0.71284115
S100A9,0.09438335
S100A8,0.1973003
JUND,0.8925329
FOSB,0.17488563
CFB,0.014123403
C3,0.0980387
CKM,0.011429437
CKB,0.013443784
PRDX6,0.016777055
GSTP1,0.08043178
HSF1,0.491373
HSBP1,0.020360278
YWHAE,0.26704794
CCAR2,0.34263378
SIRT1,0.91397244
ID1,0.59475976
ETS2,0.5941269
ERF,0.14430813
MAP3K5,0.91983026
CDKN2B,0.83194757
CEBPB,0.9351372
CLEC4C,0.0053636217
FCER1G,0.17363788
CLEC4E,0.006972324
MAP3K14,0.119579814
CHUK,0.9563094
NFKB2,0.49027264
RELB,0.58077383
MALT1,0.12023936
CASP8,0.97191185
CD209,0.015032891
ICAM2,0.036958117
GTSE1,0.1579728
CDC20,0.5891406
MAD2L1,0.6602851
MYC,0.8031842
CDK2,0.809225
CCNE1,0.7398807
GMNN,0.16881436
CDT1,0.3096477
DBF4,0.16807884
CDC7,0.11412061
CCNA1,0.42133772
CCNA2,0.71729904
PHLDA1,0.018441271
CTDNEP1,0.03891949
CNEP1R1,0.033838656
ESPL1,0.13998255
PTTG1,0.4133542
MAU2,0.036970302
NIPBL,0.061628774
FBXO5,0.08766996
FERMT2,0.070582055
FBLIM1,0.034890037
ITGB1,0.41659778
ILK,0.38218662
PARVA,0.031231415
ARHGEF6,0.23248918
PARVB,0.026474744
RSU1,0.10241001
LIMS1,0.018558364
ACTN1,0.8972492
ITGA6,0.0653375
ITGB4,0.07846597
CD47,0.13732831
SIRPA,0.12475683
SIRPG,0.03610921
NPHS1,0.17060503
KIRREL1,0.035927474
PPL,0.05351413
EVPL,0.028990187
KAZN,0.012898399
KLK5,0.015049922
SPINK5,0.02334094
KLK12,0.012861483
SPINK6,0.003930907
KLK13,0.0048929243
KLK14,0.009704375
SPINK9,0.016517663
FGFR1,0.9025653
ANOS1,0.08992667
ABCA1,0.6420389
APOA1,0.06568108
ANGPTL3,0.0070281327
ANGPTL8,0.0043008025
UBA2,0.15631138
SAE1,0.028367518
CCND3,0.5491672
MAPK6,0.32063165
ITGA3,0.18810727
ITGA7,0.008347561
ITGA2,0.33999994
ITGA1,0.01612188
ATP6AP2,0.023887852
REN,0.041192986
NSUN4,0.02710352
MTERF4,0.0235131
ITGB3,0.9410386
ITGA2B,0.13492428
LDLR,0.121146664
PCSK9,0.082810126
TMEM173,0.32876393
TBK1,0.71014696
CD27,0.051126275
CD70,0.01630273
EDAR,0.04360704
EDA,0.0017184239
EDA2R,0.024648795
TNFSF18,0.015331715
TNFRSF18,0.003958638
TNFRSF4,0.01027924
TNFSF4,0.02554383
TNFRSF25,0.080780774
TNFSF15,0.004753767
TNFSF8,0.08483009
TNFRSF8,0.054735005
TNFSF9,0.083860636
TNFRSF9,0.031039841
PTK6,0.34284323
KHDRBS1,0.6588051
ARAP1,0.20527004
AKT1,0.999433
DOK1,0.72009003
PTPN1,0.36943382
STAP2,0.260623
SOCS3,0.8358482
ITGA10,0.006039448
GP6,0.17053384
RAF1,0.97200215
YWHAZ,0.79010737
PDPN,0.0023716448
CLEC1B,0.05114516
PDGFA,0.103242435
PDGFB,0.019339198
ITGAM,0.0024012008
ITGB2,0.24190624
JAM2,0.015612816
JAM3,0.024011087
ITGA4,0.14457099
ITGAL,0.070427746
ITGAX,0.055519532
CD48,0.1757081
CD244,0.16746664
CD58,0.09047021
CD2,0.22694795
ITGA5,0.25430053
JAML,0.005427811
CXADR,0.054358196
MIF,0.028433045
CD74,0.050927173
TEK,0.72116256
ANGPT1,0.041368905
ANGPT2,0.2486018
ANGPT4,0.077154614
INPP5D,0.617069
PLCG1,0.9859817
BSG,0.02263808
PPIL2,0.028405959
CAV1,0.93645316
PPIA,0.10408295
SLC7A7,0.01719538
SLC3A2,0.016243756
SLC7A8,0.0041986573
SLC7A9,0.0049006524
SLC7A11,0.04394681
SLC7A5,0.009919785
SLC7A10,0.09367857
SLC7A6,0.022486059
GAD2,0.007810418
GAD1,0.06927622
HTR3D,0.022491815
HTR3A,0.026398383
HTR3E,0.036026966
HTR3B,0.023361582
HTR3C,0.024519721
SMAD2,0.9643582
GBA,0.056205507
PSAP,0.07737797
LY86,0.08308991
CD180,0.0030972783
COLEC11,0.0036982691
MASP1,0.052657217
GJB1,0.031891227
GJB2,0.00056381617
GJA1,0.4406636
TJP1,0.2777077
NEDD4,0.9720968
PPM1B,0.45064786
FLNB,0.3936284
IL33,0.052524615
IL1RL1,0.053607266
IL37,0.009815552
CSF2RB,0.72828877
CSF2RA,0.14661565
CSF2,0.09036051
IL5RA,0.0031915787
IL5,0.00657517
TEC,0.44238597
VAV1,0.8832352
BLNK,0.1859057
IL4R,0.9266042
IL13RA1,0.1787806
IL13,0.32960954
IL13RA2,0.18461777
IL7R,0.15402293
SMARCA4,0.93840766
BRWD1,0.1421041
IL22RA2,0.0032271948
IL22,0.0024472103
IFNLR1,0.05324537
IL16,0.1021403
IL32,0.037409153
PRTN3,0.07797319
FLT3,0.5878126
FLT3LG,0.015669098
CSF3,0.09656568
CSF3R,0.5065912
TXLNA,0.008933757
STX1A,0.011404487
GHR,0.53803205
PRLR,0.11923305
TRAF3,0.7267982
TNFRSF1B,0.19276308
CD40LG,0.024349304
CD40,0.12772636
TNFRSF13C,0.08777017
TNFSF13B,0.0997407
PAG1,0.6641808
CSK,0.96584076
PTPN22,0.23501351
LAT,0.016944364
FYB1,0.34432277
NCK1,0.81796724
MAP3K7,0.9011226
TAB2,0.93990815
ICOS,0.08277819
ICOSLG,0.062446482
TNFRSF14,0.018933468
BTLA,0.04798787
CD80,0.0027363538
CD28,0.15367666
CD86,0.02235524
NFKBIA,0.92711234
CLTC,0.6868251
CLTA,0.2540111
HLA-DMB,0.039298464
HLA-DMA,0.008101221
CD96,0.05565406
ITGB7,0.05193604
HLA-E,0.04061884
CDH1,0.96828496
KLRG1,0.08559038
CD226,0.023309156
CD200,0.0007566664
CD200R1,0.02387059
HLA-G,0.013130358
KIR2DS2,0.016705597
CLEC2D,0.005163862
KLRB1,0.027401576
XDH,0.049555775
BTN1A1,0.066081405
ITGB6,0.16227497
TGFB1,0.3212587
LTBP4,0.046629813
ITGA8,0.02704407
ITGB8,0.01135029
SNCAIP,0.18537603
PRKN,0.70595956
SNCA,0.79558074
USP9X,0.29614535
SORL1,0.04284984
APP,0.3070097
ATG12,0.0189769
ATG7,0.010033657
ATG10,0.0045299195
ATG5,0.035004523
CIDEA,0.051424794
CIDEC,0.22496693
PDGFRB,0.47635826
PDGFRA,0.94072884
TGFBR2,0.89646024
YWHAB,0.8060415
MAP2K2,0.4947685
MAP2K1,0.7726755
KSR1,0.079221316
MARK3,0.23791827
CDK9,0.4690411
CCNT1,0.37185636
ISCA2,0.0017433272
ISCA1,0.010769891
NLRX1,0.025165983
MAVS,0.060570456
ROBO1,0.046294656
SLIT2,0.07576901
NTF3,0.047721807
AKAP5,0.040689398
ROBO3,0.027206639
CFH,0.052175462
CD19,0.33314034
CD81,0.2501441
SERPING1,0.017704833
C1S,0.010900939
C1R,0.010061878
CPN2,0.02780699
CPN1,0.022487765
L1CAM,0.3835518
NRP1,0.104600504
ITGA9,0.047765363
MAPK3,0.9938257
MAPK1,0.99809927
C6,0.16575882
FARSA,0.03842334
FARSB,0.07484426
HBB,0.06843999
HBA1,0.016997997
HBA2,0.019134576
SMURF2,0.38994494
SMURF1,0.8664473
NEDD4L,0.31775713
STUB1,0.93342847
UBE2M,0.06400758
NEDD8,0.07838839
RNF20,0.10989411
RNF40,0.072803326
FRK,0.05388617
TRIM27,0.01913523
ITGA11,0.03203742
ITGAD,0.003405432
ITGAE,0.03201808
HSPG2,0.32855132
LDHA,0.013576018
LDHB,0.2978538
SUCLG1,0.003953512
SUCLG2,0.0012824617
SUCLA2,0.0036316358
TIMP1,0.0625498
MMP9,0.23830423
MMP14,0.13824324
TIMP2,0.105869405
RBBP7,0.5407091
HAT1,0.14770456
PAX3,0.109329514
NCOA1,0.98385924
BAP1,0.21033157
HCFC1,0.6495705
TAB1,0.6172979
SKP2,0.91987664
UFD1,0.18599865
VCP,0.9273486
YOD1,0.03469311
ZRANB1,0.0010212405
APC,0.9433866
ATXN3,0.5417687
STAMBP,0.021328667
STAM,0.15034918
NTRK3,0.49821374
PTPRS,0.073028386
SERPINE1,0.08839017
VTN,0.17295149
DAG1,0.08834611
AGRN,0.009197247
BCL10,0.038397502
SLIT1,0.012839043
RALGAPA2,0.0064177327
RALGAPB,0.0015258576
GOLGB1,0.017521892
ACBD3,0.015742473
HPS4,0.029270945
HPS1,0.07698251
INHBB,0.1399186
INHBA,0.12505655
FAM20A,0.011193463
FAM20C,0.02978395
PARP1,0.9344869
RAD52,0.33822906
RNF168,0.19557828
SP100,0.19891536
TDG,0.73963195
WRN,0.15590274
XPC,0.37632897
MITF,0.40472057
SP3,0.5055782
TP53BP1,0.70844406
CDKN2A,0.31050184
HIC1,0.37715304
FOXL2,0.30330253
DDX17,0.48534188
SATB1,0.7925727
SUZ12,0.58017087
HDAC4,0.8749805
HDAC1,0.93109053
HDAC2,0.9332152
CHD3,0.5792081
HNRNPC,0.2508666
NOP58,0.037560407
TOP1,0.6585907
TOP2A,0.7197663
TOP2B,0.46754357
SETDB1,0.48315826
ATF7IP,0.40705684
PRMT5,0.5740825
WDR77,0.3833253
PINK1,0.13713811
ERBB4,0.7528141
RELN,0.053788576
VLDLR,0.037261233
ASGR1,0.0046178303
ASGR2,0.00011891468
EGR1,0.93361694
SALL4,0.029879078
MAF1,0.06841735
ARHGAP35,0.18561824
RASA1,0.87954414
BCAR1,0.71745336
RXRG,0.52322006
RARG,0.5620406
RXRA,0.96066517
RARA,0.9769612
RXRB,0.2821411
RARB,0.1545919
PPARD,0.8379221
NRP2,0.22754388
FLT1,0.47714218
KITLG,0.0756312
KIT,0.9876435
PRKCA,0.9421549
PTPRU,0.46293092
NCOR1,0.9835265
TNS4,0.3237113
MET,0.9577192
LRIG1,0.25010538
PAN2,0.13638988
PAN3,0.04162057
POMT2,0.015591132
POMT1,0.016780423
C1GALT1C1,0.028580416
C1GALT1,0.06449962
PMPCA,0.0006659783
PMPCB,0.0012730573
ATF6,0.14129034
HSPA5,0.8075351
EIF2AK3,0.072180994
ERN1,0.066121675
PIK3R4,0.024024801
PIK3C3,0.21112643
TKFC,0.04081927
IFIH1,0.026738403
CFL1,0.33656326
LIMK1,0.305608
PGLYRP4,0.023623215
PGLYRP3,0.015534844
PPARG,0.9770279
SLC3A1,0.0069898735
DACT1,0.5642186
AXIN1,0.7070259
GSK3B,0.9864271
PFKP,0.04906309
PFKL,0.021808365
PFKM,0.31104758
GCKR,0.06443873
GCK,0.07625844
ANK1,0.18038768
NRCAM,0.03123935
CNTN2,0.04644092
CHL1,0.028826062
NFASC,0.051438026
DCX,0.09240558
SDCBP,0.0027565053
PLXNB1,0.22147803
ERBB2,0.99871504
TLN1,0.32857975
PIP5K1C,0.4580961
PLXND1,0.045893643
SEMA3E,0.0252739
SEMA4A,0.08663714
PTPRC,0.71744674
SEMA4D,0.056349047
CD72,0.033121802
PLXNC1,0.06315583
SEMA7A,0.07973508
FYN,0.9985196
ROBO2,0.0036396198
SAV1,0.061817363
STK3,0.28379557
STK4,0.27213702
TJP2,0.358326
WWTR1,0.38133997
ADD2,0.19437948
ADD1,0.2769675
ADD3,0.105754994
AZGP1,0.011487771
PIP,0.02065538
LRRC8A,0.017266726
LRRC8B,0.086036876
LRRC8E,0.05640919
LRRC8D,0.012701325
LRRC8C,0.016226595
CDC25C,0.78457385
SRPRB,0.012942457
SRPRA,0.012523491
MLXIPL,0.017004302
MLX,0.081857644
SLC16A3,0.0037489366
SLC16A1,0.05245482
PAK1,0.8684121
NF2,0.5103763
FLNA,0.3863269
PKN1,0.80132174
CIT,0.1710014
CDKN1B,0.8523614
CFTR,0.8017585
GOPC,0.42774892
NAE1,0.055190958
UBA3,0.03270453
UBE2F,0.008207287
CUL4B,0.4156916
CUL4A,0.35149744
RBX1,0.6172524
CUL9,0.012570322
LEPR,0.47191504
TIMM13,0.094661765
TIMM8B,0.016575074
TIMM8A,0.0154667925
TIMM10,0.00089059625
TIMM9,0.003929335
RNGTT,0.16848812
RNMT,0.02974435
SRRM1,0.044004325
SRRM2,0.10490339
EPRS,0.14631426
DUS2,0.026506938
WDR4,0.024930585
METTL1,0.012958615
QTRT1,0.015349703
QTRT2,0.008635323
TRMT6,0.060028423
TRMT61A,0.06771534
PIGX,0.01997477
PIGM,0.036709525
PIGF,0.0014851367
PIGO,0.036882684
PIGG,0.002562172
EIF4A2,0.09152174
EIF4A1,0.027891938
PSEN1,0.6968369
NCSTN,0.17986411
PPP1CC,0.3364467
PPP1R15A,0.41338387
MMADHC,0.0097395945
MMACHC,0.012474501
GP1BB,0.045485847
GP1BA,0.27527502
HLA-DOA,0.012077635
HLA-DOB,0.009229524
NFKBIE,0.25409418
REL,0.21944319
TLE1,0.3809216
STXBP3,0.0021328726
ATP6V0D2,0.008944707
ATP6V0D1,0.16207378
ORC2,0.3188653
MCM8,0.043081224
CD8B,0.116715446
CD8A,0.063924134
CD3E,0.13333681
CD3G,0.055011634
CD3D,0.31090218
SEC31A,0.027740294
SEC13,0.12841652
KLRD1,0.0024141024
KLRC2,0.008682627
STXBP1,0.10260002
BMI1,0.2821081
CBX4,0.35660222
HSP90AA1,0.99617887
FKBP6,0.059095766
TTC21B,0.0056656273
WDR35,0.04236081
PTK2,0.9933969
MAFB,0.27585465
VAMP2,0.018327193
DDB1,0.49829185
IL17A,0.0048898933
IL17F,0.030915957
KHSRP,0.17981252
PBX1,0.246198
PKNOX1,0.0419919
DLG3,0.18667248
DLG4,0.6433843
CD1A,0.020613886
CD1B,0.007997276
CD1D,0.07574315
CD1C,0.025850536
RAG2,0.18541312
RAG1,0.6315199
ERLIN1,0.09141698
ERLIN2,0.3220378
ZFHX3,0.04577367
OTUB1,0.019643834
RNF128,0.17805596
HSD17B10,0.041046973
TRMT10C,0.002275796
ZNF335,0.016910901
CNOT6,0.0020178151
RFX6,0.034658685
IL6ST,0.38760415
CUL5,0.19259012
CUL3,0.15325987
CUL2,0.1159814
PHB2,0.04102624
PHB,0.18914655
RANGAP1,0.1671011
DCTN3,0.039556816
DCTN2,0.22090636
CRLF2,0.023030771
OSMR,0.07931692
RSF1,0.42737016
CASP1,0.7173159
NR1H3,0.55980086
NR1H2,0.1921296
PEX14,0.041910775
PEX13,0.021081083
GRIN1,0.49509358
GRIN2B,0.2359569
WASL,0.10394948
ITSN1,0.0387314
IFNGR1,0.08019231
IFNGR2,0.015067503
CLOCK,0.28354368
ARNTL2,0.09733362
MSH4,0.12958302
MSH5,0.009781354
MLH3,0.041935638
POLR3D,0.05256307
POLR3E,0.043819964
POLR3H,0.027894188
CRCP,0.008258539
CYBB,0.3718972
CYBA,0.06178053
BCKDHB,0.010720877
BCKDHA,0.016916024
MAT2A,0.08035035
MAT2B,0.02076309
CYP1A2,0.013394871
POR,0.0058396566
CYP2C19,0.019335192
PDHA2,0.008441215
PDHB,0.115473725
PDHA1,0.04515305
SDHB,0.00016322904
SDHA,0.0035028441
PDP1,0.0110300835
PDPR,0.012228828
PPP2R1A,0.43363875
PPP2CA,0.6216412
MEP1A,0.027907714
