Gene,Score
SUPT16H,0.050742965
CSNK2A1,0.03590906
CSNK2A2,0.021549238
TPX2,0.009717747
NOC2L,0.00859437
CDK5R1,0.04615741
CDK5,0.5836234
POU4F1,0.017596096
POU4F2,7.069793e-08
BANP,3.0008619e-06
PHF20,0.019504976
L3MBTL1,0.021933585
EHMT2,0.0029847254
EHMT1,0.011096214
TFAP2A,0.03530404
DEK,0.017705755
TFAP2C,0.017093608
WWOX,0.00024286786
TFAP2B,0.06422275
YEATS4,0.027734283
ESR1,0.9835766
ATAD2,0.11838958
VEGFA,0.060375467
TGFA,0.00252158
CDKN1A,0.055062253
RUNX1,0.15713537
TP73,0.457066
ZFPM1,0.013633565
GATA1,0.014096094
CTSK,0.026161984
SERPINB13,0.040126093
CCND1,0.5088474
CDK4,0.23036824
ESRRA,0.3731805
PPARGC1A,0.40738153
TWIST1,0.11489043
RUNX2,0.49763763
NKX3-2,0.12270634
MSX2,0.008582905
SMAD4,0.046351843
SMAD1,0.6864284
RUNX3,0.17757586
SMAD3,0.9387168
TFDP1,0.101768106
E2F6,0.020331679
TFDP2,0.01061073
MGA,0.034296222
MAX,0.006729749
SUPT4H1,0.005147048
SUPT5H,0.10547894
ELOB,0.0012583738
ELOC,0.0522384
GTF2F1,0.01916183
GTF2F2,0.24074179
NCBP2,0.0013030563
NCBP1,9.0749585e-05
TAP1,0.00023952217
TAP2,0.00042925408
AMN,0.00427208
CUBN,0.032795172
MMUT,3.3239325e-05
MMAA,0.0022221105
FASLG,0.15435198
FAS,0.61823565
BAG4,0.05615873
TNFRSF1A,0.8251785
TNF,0.043348305
TAX1BP1,0.007365522
TNFAIP3,0.7470093
TNFRSF10A,0.09745532
TNFRSF10D,0.0004862591
TNFRSF10B,0.030353444
NGF,0.0070862793
NGFR,0.035322845
IRAK1,0.82935876
MYD88,0.103029385
NFKB1,0.34409347
RELA,0.65673465
UBE2B,0.001113325
RAD18,0.025227964
WDR48,0.09967988
USP1,0.08132186
REV3L,0.0012742323
MAD2L2,0.00015118372
RCHY1,0.027486423
POLH,0.040821232
TRIM25,0.069186985
UBE2L6,0.29398936
UBA7,0.0032451507
ISG15,0.08997933
SUMO3,0.33818793
FAAP24,0.0012739743
FANCM,0.0008300692
CENPX,0.018649248
CENPS,0.007869116
FANCI,0.24684271
FANCD2,0.03404227
PCCA,0.00013201579
PCCB,0.012705446
MCCC2,0.012145065
MCCC1,6.209691e-05
CLCF1,4.5780175e-06
CRLF1,6.944617e-05
PRKCSH,0.00026690046
GANAB,0.016007727
CALR,0.018477855
CANX,0.005065489
RAD51B,0.003847234
NME2,0.017352184
NME1,0.009715648
APPL1,0.05678774
DCC,0.017473664
MAGED1,0.02139179
UNC5A,0.0013427556
PPP3R1,0.008404536
PPP3CC,0.046542957
BCL2,0.0368863
BAD,0.1570302
BAK1,0.013579141
CYCS,0.005818456
XIAP,0.19965255
CASP3,0.87889093
CASP7,0.104493335
CASP9,0.617109
DIABLO,0.009865662
DFFB,0.053207885
DFFA,0.0051912297
KPNA1,0.13029692
KPNB1,0.037635393
PAK2,0.046158865
ARHGAP10,0.007591199
RIPK1,0.74981475
RIPK3,0.2885212
GCH1,0.15068997
GCHFR,0.014580988
UBE2V1,0.062170006
TRAF6,0.69861335
IRAK2,0.031616263
HBEGF,0.055512164
CAPZA2,0.005560844
CAPZB,0.08258105
CAPZA3,0.008032758
CAPZA1,0.007156894
GORASP1,0.0003273467
GOLGA2,0.00015985643
TGFBR1,0.48493907
FKBP1A,0.0055215955
RASGRF2,0.0035183774
RASGRF1,0.35215852
GRIA2,0.011308042
GRIA1,0.145058
TYK2,0.31823686
IFNAR1,0.043031517
TFB2M,0.020775862
POLRMT,0.0007937087
DGCR8,0.0030642005
DROSHA,0.045459706
TSNAX,0.0034635977
TSN,0.009502412
BAZ2A,0.022094958
DNMT3A,0.54080135
DNMT3L,0.017393146
DNMT3B,0.24262515
CUL1,0.54960966
CAND1,0.87543124
TFRC,0.038107753
HFE,0.003499454
TF,0.006361409
HSD17B8,0.0034300832
CBR4,0.010640607
CCNB2,0.21178767
SBF1,0.033835396
MTMR2,0.00028293414
MTMR7,0.0093976455
MTMR9,0.005068905
PIK3CB,0.08304257
PIK3R2,0.19841045
PIK3CD,0.039070442
PIK3R3,0.06021941
PIK3R5,0.0060543623
PIK3CG,0.23709053
PLEKHA2,0.016412083
PTPN13,0.085655674
PLEKHA1,0.016120207
MTMR6,0.00017226888
SBF2,0.0024495872
MTM1,0.0026782968
MTMR12,0.00046176542
GAB2,0.018048236
ITPR1,0.059010725
MRVI1,0.009427771
PTPN6,0.016704658
PECAM1,0.0135959955
PTPN11,0.16047636
IL6R,0.015937194
IL6,0.0061388575
STAT1,0.4789594
STAT3,0.6567733
KDR,0.1174534
HRG,0.015940187
PLG,0.025746973
ANXA2,0.110964485
S100A10,0.007247272
SERPINF2,0.003952739
PLAU,0.20841107
PLAUR,0.012713871
ATP7A,0.0047967215
PDZD11,0.0017802456
CLCN7,0.0011258047
OSTM1,0.006826027
TXN,0.011604519
TXNIP,0.34318084
NLRP3,0.5361984
MEFV,0.053801768
PSTPIP1,0.0020120984
PYCARD,0.23978852
CGA,0.024735933
LHB,0.021704921
AVPR2,0.010546189
AVP,0.003540208
GCG,0.0032196734
GCGR,0.30524194
RAMP3,0.0024172303
CALCR,0.055200353
RAMP1,7.8979654e-05
TSHB,0.013408345
GPHB5,0.0027538799
GPHA2,0.01826242
CALCRL,0.00017896874
RAMP2,0.0005488134
GLP2R,0.0054605976
FSHB,0.011150747
ITGAV,0.0017137921
ITGB5,0.0013000217
STX4,5.975421e-05
SEC22B,0.0048697274
GLI3,0.06839352
PTCH1,0.017239941
GLI1,0.10378359
GLI2,0.1283039
SUFU,0.001693188
NUMB,0.53123367
ITCH,0.8657956
ABHD5,0.007965197
PLIN1,0.002674051
LIPE,0.08155943
FABP4,0.0005794386
KCNJ16,0.023543533
KCNJ15,0.020337688
KCNJ10,0.046351314
CXCL16,0.0016118347
CXCR6,0.004187365
C5AR1,0.010248998
C5,0.021578012
CX3CL1,0.023588495
CX3CR1,0.0005984058
TAS1R2,2.0392153e-10
TAS1R3,2.0079736e-12
TAS1R1,0.00031328233
GABBR2,0.00014253551
GABBR1,0.008060733
IL10RB,0.0009442843
GABPB1,0.0058186767
GABPA,0.031471424
TNPO1,0.07533052
KIF17,0.0026524751
GSTA1,0.004926915
GSTA2,0.0003064712
GCLC,0.0025840767
GCLM,0.010074548
INS,0.00742697
INSR,0.083422214
ABCD2,0.0041160346
ABCD1,0.0114366375
ABCD3,0.00078116247
ABCG5,0.003055993
ABCG8,0.034986068
CHRNB2,0.010228969
CHRNA4,0.0007085584
CHRNA3,0.007495888
CHRNB4,0.0038189269
FOXM1,0.12441951
PLK1,0.00696587
CENPF,0.016777245
TACR1,0.029174376
TAC1,0.0023032662
TACR2,0.0017350577
OXTR,0.00282104
OXT,0.051569615
CRH,0.0027425392
CRHBP,0.004955144
ADGRE5,0.0013427933
CD55,0.0038452426
CBY1,0.0011194695
CTNNB1,0.5845306
CTNNBIP1,0.0025273173
CHD8,0.03359178
MCFD2,0.002979501
LMAN1,0.0005540058
TMED10,0.0030507601
TMED2,0.0008658836
CD4,0.051369775
LCK,0.67864025
RAB3GAP1,0.008112067
RAB3GAP2,0.002427767
NTRK2,0.030699866
BDNF,0.0025154338
NTF4,0.033334535
IL2RB,0.010601924
JAK1,0.26388133
JAK3,0.090953395
IL2RG,0.036330793
PTK2B,0.15719996
EBI3,0.044152502
IL27,0.010906401
NECTIN1,0.00021362382
NECTIN3,0.00011609147
NECTIN4,0.00022628049
NECTIN2,0.00047137495
PVR,0.00066656223
IL12B,0.009384204
IL12A,0.00096344826
IL12RB1,0.0030792814
IL12RB2,0.018995458
JAK2,0.2690357
TLR2,0.0676161
TLR1,0.056774255
TLR6,0.0039400905
RBPJ,0.13497464
SNW1,0.04063618
NOTCH1,0.12688257
HIF1A,0.7779629
JAG1,0.02072377
JAG2,0.009815785
CBL,0.7837457
NCAM1,0.06795478
NCAN,0.008059826
COL4A2,0.010629129
COL4A1,0.003622284
HLA-C,0.000803526
B2M,0.021881666
KIR2DS5,0.0021990614
TYROBP,0.0032041965
CLEC5A,0.00019044982
NCR2,0.02033452
SIRPB1,0.0019693605
TREM1,0.93971115
TREM2,0.0021544173
CD300E,0.00050475047
CD300LB,0.0047304183
GRAP2,0.010115093
LCP2,0.0008653211
SPRY2,0.00088655006
DAB2,0.105863966
LRP2,0.9853946
VAMP7,0.0010824285
AGFG1,0.008316061
AMPH,0.22006822
BIN1,0.40436068
SQSTM1,0.9542443
MAP3K3,0.25311667
EIF4EBP1,0.07428662
EIF4E,0.003202196
NOTCH2,0.25612885
IL18BP,0.010414691
IL18,0.006132969
IL18R1,0.0021718421
IL15,0.00110022
IL15RA,0.055978186
IRF3,0.58922476
IRF7,0.21088532
CREBBP,0.120379254
NOTCH3,0.0887981
ELF3,0.010433875
CNTN1,0.15871537
MDK,0.054827303
DLL1,0.028687073
YBX1,0.019998988
HEY1,0.016747797
FOXH1,0.054413818
DRAP1,0.14392231
CDON,0.0025472364
BOC,0.23011938
IL23A,0.0014719442
IL23R,0.014082351
STAT4,0.014925807
KNG1,0.020180568
C1QBP,0.000792714
F8,0.0047720526
VWF,0.10699893
F9,0.03630586
F13B,0.0012251321
F13A1,0.0034570864
PROC,0.0361117
PROCR,0.009872265
LY96,0.04224919
TLR4,0.0013842705
S100A9,0.025842708
S100A8,0.15081602
JUND,0.08705763
FOSB,0.027738048
CFB,0.012310894
C3,0.0020873265
CKM,0.0005164965
CKB,0.0026120949
PRDX6,0.000563634
GSTP1,0.045392763
HSF1,0.17208365
HSBP1,0.0034448856
YWHAE,0.007185408
CCAR2,0.0019629083
SIRT1,0.08964483
ID1,0.010695565
ETS2,0.03605304
ERF,0.008226427
MAP3K5,0.83968824
CDKN2B,0.044702634
CEBPB,0.6527808
CLEC4C,0.014546909
FCER1G,0.00231673
CLEC4E,0.0049051493
MAP3K14,0.010828853
CHUK,0.72692436
NFKB2,0.060690038
RELB,0.05483505
MALT1,0.13726446
CASP8,0.35204276
CD209,0.04190352
ICAM2,0.024089444
GTSE1,0.00034107076
CDC20,0.08078722
MAD2L1,0.30418745
MYC,0.6927809
CDK2,0.9140766
CCNE1,0.22980432
GMNN,0.0075883796
CDT1,0.19729199
DBF4,0.0072687417
CDC7,0.00091561896
CCNA1,0.075971544
CCNA2,0.45591342
PHLDA1,0.0048768152
CTDNEP1,0.0007829511
CNEP1R1,0.00228755
ESPL1,0.24458511
PTTG1,0.032570887
MAU2,0.058552045
NIPBL,0.014726974
FBXO5,0.003425296
FERMT2,0.002836693
FBLIM1,0.032098662
ITGB1,0.039849848
ILK,0.04260084
PARVA,0.001003207
ARHGEF6,0.124877974
PARVB,0.00037371065
RSU1,0.0027072818
LIMS1,0.0077923574
ACTN1,0.0027688881
ITGA6,0.0035589729
ITGB4,0.043810513
CD47,0.010429356
SIRPA,0.009629123
SIRPG,0.022147475
NPHS1,0.017757054
KIRREL1,0.04974946
PPL,2.3904078e-05
EVPL,0.0001966694
KAZN,0.0009802656
KLK5,0.0027733832
SPINK5,0.0042931708
KLK12,0.0025240616
SPINK6,0.008316982
KLK13,0.017928071
KLK14,0.00651711
SPINK9,0.0029778245
FGFR1,0.18433021
ANOS1,0.008985954
ABCA1,0.06868917
APOA1,0.037096277
ANGPTL3,0.024270643
ANGPTL8,0.00029404796
UBA2,0.00026778772
SAE1,0.007058657
CCND3,0.033918384
MAPK6,0.001218437
ITGA3,0.010777966
ITGA7,0.004840503
ITGA2,0.014316776
ITGA1,0.014847418
ATP6AP2,0.006628441
REN,0.002797964
NSUN4,0.0035900888
MTERF4,0.0011415146
ITGB3,0.20584042
ITGA2B,0.014550415
LDLR,0.011845047
PCSK9,0.01736113
TMEM173,0.0012838887
TBK1,0.3456294
CD27,0.0037732741
CD70,0.0012072134
EDAR,0.0035090684
EDA,0.00012887052
EDA2R,0.0017845391
TNFSF18,0.005121991
TNFRSF18,0.006686732
TNFRSF4,0.0020807914
TNFSF4,0.0054704444
TNFRSF25,0.044218272
TNFSF15,0.028496245
TNFSF8,0.0106100645
TNFRSF8,0.0063943285
TNFSF9,0.002374014
TNFRSF9,0.0010053244
PTK6,0.03185397
KHDRBS1,0.054880057
ARAP1,0.017861774
AKT1,0.9661321
DOK1,0.129648
PTPN1,0.08990104
STAP2,0.0008932043
SOCS3,0.110695586
ITGA10,0.0008394959
GP6,0.008569371
RAF1,0.76048756
YWHAZ,0.56943667
PDPN,0.0028475972
CLEC1B,0.003937724
PDGFA,0.0032941818
PDGFB,0.00035495573
ITGAM,0.00076535286
ITGB2,0.014898931
JAM2,0.007683767
JAM3,0.0010695884
ITGA4,0.025500424
ITGAL,0.034280125
ITGAX,0.0017003799
CD48,0.063188665
CD244,0.0094172945
CD58,0.036774397
CD2,0.03243322
ITGA5,0.22035682
JAML,0.0059247552
CXADR,0.0064836023
MIF,0.0018097854
CD74,0.013847914
TEK,0.022164976
ANGPT1,0.002413688
ANGPT2,0.008720448
ANGPT4,0.0009041637
INPP5D,0.0003707264
PLCG1,0.13595322
BSG,0.0016782552
PPIL2,0.012131737
CAV1,0.060020003
PPIA,0.028381316
SLC7A7,0.005200282
SLC3A2,0.002749065
SLC7A8,0.0005956437
SLC7A9,0.0046335827
SLC7A11,0.041805193
SLC7A5,0.0031992565
SLC7A10,0.0015298038
SLC7A6,0.008668746
GAD2,0.00034976972
GAD1,0.0033299287
HTR3D,0.0018207455
HTR3A,6.835732e-05
HTR3E,0.0024304201
HTR3B,0.000372917
HTR3C,0.00031361915
SMAD2,0.9420069
GBA,0.10867914
PSAP,0.018510245
LY86,0.28212598
CD180,0.17406389
COLEC11,0.017471856
MASP1,0.0018737011
GJB1,0.0019250051
GJB2,0.010944138
GJA1,0.017565679
TJP1,0.02291332
NEDD4,0.13128951
PPM1B,0.018691171
FLNB,0.19426544
IL33,0.0059176795
IL1RL1,0.023911152
IL37,0.028885605
CSF2RB,0.054848082
CSF2RA,0.002747285
CSF2,0.0064692157
IL5RA,0.039479338
IL5,0.0018675171
TEC,0.18898977
VAV1,0.009764907
BLNK,0.032964386
IL4R,0.021698331
IL13RA1,0.17535247
IL13,0.006922465
IL13RA2,0.015894178
IL7R,0.000485221
SMARCA4,0.18939646
BRWD1,0.022269059
IL22RA2,0.00018413187
IL22,2.6678146e-05
IFNLR1,0.0055751386
IL16,0.2638781
IL32,0.0045534372
PRTN3,0.0010560945
FLT3,0.015276471
FLT3LG,0.0016164082
CSF3,0.0027990483
CSF3R,0.04264827
TXLNA,0.06714235
STX1A,0.00035267707
GHR,0.592134
PRLR,0.3204911
TRAF3,0.014512531
TNFRSF1B,0.0726386
CD40LG,0.026953755
CD40,0.37301496
TNFRSF13C,0.0047960775
TNFSF13B,0.09526968
PAG1,0.004233213
CSK,0.35015193
PTPN22,0.059106827
LAT,0.0022226255
FYB1,0.054290492
NCK1,0.19623272
MAP3K7,0.98691005
TAB2,0.732986
ICOS,0.28002784
ICOSLG,0.028340083
TNFRSF14,0.011620713
BTLA,0.010057808
CD80,0.0072471863
CD28,0.00024488312
CD86,0.0028394703
NFKBIA,0.77835953
CLTC,0.21278751
CLTA,0.21053016
HLA-DMB,0.019112103
HLA-DMA,0.022100095
CD96,0.10161278
ITGB7,0.022031981
HLA-E,0.0024960996
CDH1,0.0031568184
KLRG1,0.0011128585
CD226,0.0029127405
CD200,9.649958e-05
CD200R1,0.003360856
HLA-G,0.03276388
KIR2DS2,0.004282919
CLEC2D,0.00015599263
KLRB1,0.003757821
XDH,0.0038252252
BTN1A1,0.003757484
ITGB6,0.095596455
TGFB1,0.023449836
LTBP4,0.03600329
ITGA8,0.019707434
ITGB8,0.001306867
SNCAIP,0.0066963932
PRKN,0.56010157
SNCA,0.88336664
USP9X,0.07284123
SORL1,0.0032888504
APP,0.00028132857
ATG12,0.05218151
ATG7,0.22237124
ATG10,0.0032177658
ATG5,0.006703549
CIDEA,0.00031213454
CIDEC,0.0075567695
PDGFRB,0.51745194
PDGFRA,0.43678018
TGFBR2,0.1355032
YWHAB,0.012508729
MAP2K2,0.3992319
MAP2K1,0.63354295
KSR1,0.00035833893
MARK3,0.1918917
CDK9,0.59735537
CCNT1,0.08709156
ISCA2,0.0054786038
ISCA1,0.0008052618
NLRX1,0.016176388
MAVS,0.5354224
ROBO1,0.09077405
SLIT2,0.01790577
NTF3,0.03090651
AKAP5,0.056077577
ROBO3,0.0012368225
CFH,0.015511118
CD19,0.0077305436
CD81,0.01232339
SERPING1,0.025947316
C1S,0.01625888
C1R,0.02865736
CPN2,0.0023246573
CPN1,0.0034124884
L1CAM,0.25013852
NRP1,0.04206305
ITGA9,0.013471951
MAPK3,0.5893866
MAPK1,0.99250925
C6,0.011694458
FARSA,0.0011954911
FARSB,0.00018464454
HBB,0.015504268
HBA1,0.0012953855
HBA2,0.04148628
SMURF2,0.37963644
SMURF1,0.95168537
NEDD4L,0.46674088
STUB1,0.6425148
UBE2M,0.0027274133
NEDD8,0.07203728
RNF20,0.23922592
RNF40,0.018103098
FRK,0.007057116
TRIM27,4.0692208e-05
ITGA11,0.01122239
ITGAD,0.0028607924
ITGAE,0.019917898
HSPG2,0.045104023
LDHA,0.00630911
LDHB,0.004941785
SUCLG1,0.00011826525
SUCLG2,0.0010704191
SUCLA2,0.0037234135
TIMP1,0.0057123955
MMP9,0.009814951
MMP14,0.0043139425
TIMP2,0.030131577
RBBP7,0.00754892
HAT1,0.21347624
PAX3,0.03577593
NCOA1,0.6601757
BAP1,0.06786566
HCFC1,0.62012506
TAB1,0.27920002
SKP2,0.45186704
UFD1,0.0025778152
VCP,0.66798574
YOD1,0.0100045465
ZRANB1,9.7125136e-05
APC,0.00082560047
ATXN3,0.011435921
STAMBP,0.010474952
STAM,0.014467215
NTRK3,0.20759553
PTPRS,0.052338954
SERPINE1,0.16218026
VTN,0.013176066
DAG1,0.06650387
AGRN,0.022025079
BCL10,0.3058024
SLIT1,0.023620684
RALGAPA2,0.010321352
RALGAPB,0.00027828527
GOLGB1,0.07677774
ACBD3,0.003682326
HPS4,0.0382213
HPS1,0.0007248098
INHBB,0.5748168
INHBA,0.030010404
FAM20A,0.0034677165
FAM20C,0.00012540327
PARP1,0.12171402
RAD52,0.17500052
RNF168,0.07530709
SP100,0.05398083
TDG,0.34633002
WRN,0.050493088
XPC,0.024561414
MITF,0.26039636
SP3,0.21174721
TP53BP1,0.44758654
CDKN2A,0.009770959
HIC1,0.48933396
FOXL2,0.06703913
DDX17,0.0070626917
SATB1,0.0633261
SUZ12,0.16832049
HDAC4,0.02476792
HDAC1,0.8746559
HDAC2,0.0034872335
CHD3,0.43208167
HNRNPC,0.0004223508
NOP58,0.0030421922
TOP1,0.023878079
TOP2A,0.09540246
TOP2B,0.017835252
SETDB1,0.03127507
ATF7IP,0.060928673
PRMT5,0.05239849
WDR77,0.0028484152
PINK1,0.054892335
ERBB4,0.8576713
RELN,0.007284942
VLDLR,0.00973263
ASGR1,0.012189958
ASGR2,0.006647533
EGR1,0.36710784
SALL4,0.060173336
MAF1,0.051663544
ARHGAP35,0.0006108231
RASA1,0.27148566
BCAR1,0.116084106
RXRG,0.11332982
RARG,0.09361143
RXRA,0.10754602
RARA,0.16318735
RXRB,0.012452684
RARB,0.09491483
PPARD,0.39338043
NRP2,0.008648244
FLT1,0.05199529
KITLG,0.026572501
KIT,0.012195258
PRKCA,0.47256884
PTPRU,0.10997547
NCOR1,0.024615355
TNS4,0.028622637
MET,0.28030622
LRIG1,0.1298143
PAN2,0.0025192858
PAN3,0.0035233665
POMT2,0.0009481207
POMT1,0.0015206627
C1GALT1C1,0.002966248
C1GALT1,0.06770118
PMPCA,0.00010569168
PMPCB,1.2191199e-06
ATF6,0.042703442
HSPA5,0.9820019
EIF2AK3,0.00019299332
ERN1,0.070664346
PIK3R4,0.024547555
PIK3C3,0.10425691
TKFC,0.0013372953
IFIH1,0.0018039098
CFL1,0.0017333432
LIMK1,0.28461888
PGLYRP4,0.00048134636
PGLYRP3,0.0014178386
PPARG,0.44612786
SLC3A1,0.004640467
DACT1,0.10333465
AXIN1,0.10574658
GSK3B,0.8597934
PFKP,0.064508446
PFKL,0.004999328
PFKM,0.033205286
GCKR,0.051139012
GCK,0.0035901722
ANK1,0.13334137
NRCAM,0.023027165
CNTN2,0.6417655
CHL1,0.05703251
NFASC,0.004154198
DCX,0.006800288
SDCBP,0.018297901
PLXNB1,0.20295078
ERBB2,0.80756116
TLN1,0.3585039
PIP5K1C,0.11707297
PLXND1,0.69996053
SEMA3E,0.01812646
SEMA4A,0.7068215
PTPRC,0.008184998
SEMA4D,0.01873263
CD72,0.005772849
PLXNC1,0.011784393
SEMA7A,0.02900572
FYN,0.002701969
ROBO2,0.0027752195
SAV1,0.0047462224
STK3,0.010490878
STK4,0.15767913
TJP2,0.025912637
WWTR1,0.24019061
ADD2,0.011446183
ADD1,0.2835712
ADD3,0.11595444
AZGP1,0.017271899
PIP,0.011866056
LRRC8A,0.0033251925
LRRC8B,0.008381685
LRRC8E,0.03343483
LRRC8D,0.0035086165
LRRC8C,0.000129583
CDC25C,0.003563552
SRPRB,0.003822199
SRPRA,0.0007585504
MLXIPL,0.011955024
MLX,0.001109742
SLC16A3,0.013609284
SLC16A1,0.0033765577
PAK1,0.3694359
NF2,0.5569192
FLNA,0.29219642
PKN1,0.14120491
CIT,0.017389935
CDKN1B,0.41233316
CFTR,0.7499171
GOPC,0.8656563
NAE1,0.1683122
UBA3,0.0047273887
UBE2F,0.0035150074
CUL4B,0.0004258726
CUL4A,0.0060176062
RBX1,0.26294822
CUL9,0.004356903
LEPR,0.08870026
TIMM13,0.001309259
TIMM8B,0.002811257
TIMM8A,0.0054183328
TIMM10,0.0021730743
TIMM9,0.00017827249
RNGTT,0.0044572046
RNMT,0.039018426
SRRM1,0.0010851517
SRRM2,0.00014931966
EPRS,0.01386239
DUS2,0.00070172455
WDR4,0.0026175103
METTL1,0.0027099445
QTRT1,0.006432152
QTRT2,0.0032119409
TRMT6,0.004813506
TRMT61A,0.024471365
PIGX,0.002750943
PIGM,0.00014425078
PIGF,0.0011286191
PIGO,0.0014981533
PIGG,0.004210127
EIF4A2,0.021073211
EIF4A1,0.007829175
PSEN1,0.13224727
NCSTN,0.062034406
PPP1CC,0.6377182
PPP1R15A,0.09459421
MMADHC,0.0016334747
MMACHC,0.010126405
GP1BB,0.00055335724
GP1BA,0.00956303
HLA-DOA,0.0039670775
HLA-DOB,0.009699304
NFKBIE,0.081737846
REL,0.0011091781
TLE1,0.004636194
STXBP3,0.0121196
ATP6V0D2,0.00051779905
ATP6V0D1,0.0049758134
ORC2,0.011037785
MCM8,0.012913706
CD8B,0.014511781
CD8A,0.003720533
CD3E,0.015254973
CD3G,0.014246003
CD3D,0.036915135
SEC31A,0.0063595767
SEC13,0.05043195
KLRD1,0.061675426
KLRC2,0.03477323
STXBP1,0.0075893593
BMI1,0.00040229456
CBX4,0.020596249
HSP90AA1,0.9027748
FKBP6,0.023184653
TTC21B,0.029718995
WDR35,0.00063712103
PTK2,0.7219988
MAFB,0.025542714
VAMP2,0.0054514715
DDB1,0.009386944
IL17A,0.00016730669
IL17F,0.005970253
KHSRP,0.005770729
PBX1,0.003095484
PKNOX1,3.7426948e-06
DLG3,0.2146034
DLG4,0.84133863
CD1A,0.009661502
CD1B,0.0004168351
CD1D,0.00924322
CD1C,0.0141495
RAG2,0.003043131
RAG1,0.11376536
ERLIN1,0.0011480094
ERLIN2,0.0006356403
ZFHX3,0.0033154418
OTUB1,0.0002237664
RNF128,0.011144613
HSD17B10,0.025097365
TRMT10C,0.00042252056
ZNF335,0.033886455
CNOT6,0.004810467
RFX6,0.0011701499
IL6ST,0.011627803
CUL5,0.0085008945
CUL3,0.58367497
CUL2,0.009824363
PHB2,0.0025501482
PHB,0.42694896
RANGAP1,0.012367838
DCTN3,0.0039760317
DCTN2,0.005948285
CRLF2,0.016180463
OSMR,0.004063436
RSF1,0.074919924
CASP1,0.26214644
NR1H3,0.08320236
NR1H2,0.107917495
PEX14,0.00013272846
PEX13,0.00018699103
GRIN1,0.48656723
GRIN2B,0.12589827
WASL,0.051075872
ITSN1,0.039735045
IFNGR1,0.007050082
IFNGR2,0.005088508
CLOCK,0.02046335
