Gene,Score
NECTIN2,9.636266e-05
PVR,1.0360981e-05
IL12B,0.0020211411
IL12A,2.885145e-05
IL12RB1,0.0007223099
IL12RB2,1.51420945e-05
JAK2,0.9997148
TLR2,0.6254971
TLR1,0.007825094
TLR6,0.0031032502
RBPJ,0.0005163247
SNW1,1.5523454e-05
NOTCH1,0.8778928
HIF1A,0.66945934
JAG1,0.000108664244
JAG2,0.0005100602
CBL,0.9942174
NCAM1,0.03309843
NCAN,2.5717334e-06
COL4A2,5.5250645e-08
COL4A1,7.909276e-09
HLA-C,0.53613013
B2M,0.009134679
KIR2DS5,0.00011824416
TYROBP,1.7762688e-05
CLEC5A,2.6568061e-05
NCR2,3.0141595e-07
SIRPB1,4.3254397e-05
TREM1,7.514367e-08
TREM2,0.00035504528
CD300E,1.145423e-05
CD300LB,0.0014430302
GRAP2,0.010223529
LCP2,0.0062986678
SPRY2,1.2745654e-05
DAB2,0.016550189
LRP2,0.18266974
VAMP7,1.4230313e-05
AGFG1,6.059354e-05
AMPH,4.2275074e-06
BIN1,0.01323001
SQSTM1,0.816306
MAP3K3,0.782625
EIF4EBP1,0.009195588
EIF4E,0.019956443
NOTCH2,0.03626249
IL18BP,4.7769873e-08
IL18,0.00011310942
IL18R1,3.2761825e-05
IL15,1.875021e-05
IL15RA,8.89571e-06
IRF3,0.80752254
IRF7,0.87969416
CREBBP,0.99999917
NOTCH3,0.15457276
ELF3,0.8857884
CNTN1,0.0002342546
MDK,3.5010302e-07
DLL1,0.0032559854
YBX1,0.00084226223
HEY1,0.0069648735
FOXH1,0.0009086689
DRAP1,0.000901387
CDON,1.2747015e-05
BOC,0.00085968175
IL23A,2.1495194e-05
IL23R,8.254257e-05
STAT4,0.00072786346
KNG1,5.824781e-05
C1QBP,0.0004014447
F8,0.0047833305
VWF,0.2059734
F9,5.1830728e-05
F13B,5.454619e-05
F13A1,4.4729586e-05
PROC,7.876693e-06
PROCR,2.9110635e-05
LY96,0.0005611232
TLR4,0.10761133
S100A9,0.0029365288
S100A8,4.8934517e-06
JUND,0.21438982
FOSB,4.7808344e-06
CFB,4.716843e-06
C3,3.1859909e-06
CKM,1.1544576e-06
CKB,0.00012714532
PRDX6,4.6282853e-06
GSTP1,0.000122799
HSF1,0.12987627
HSBP1,0.000122674
YWHAE,0.00014954324
CCAR2,0.010564306
SIRT1,0.79700536
ID1,0.014616878
ETS2,0.08367601
ERF,0.0001979976
MAP3K5,0.98996454
CDKN2B,0.00016070173
CEBPB,0.9987435
CLEC4C,2.1531756e-05
FCER1G,4.6041478e-05
CLEC4E,0.000840319
MAP3K14,0.0073205433
CHUK,0.9510401
NFKB2,0.39156246
RELB,0.8882194
MALT1,0.036380727
CASP8,0.9998857
CD209,0.00039382573
ICAM2,0.00035221525
GTSE1,0.00015044886
CDC20,0.00015022208
MAD2L1,4.5029392e-05
MYC,0.0007271787
CDK2,0.0003257065
CCNE1,0.8869106
GMNN,0.00012918364
CDT1,5.6503428e-05
DBF4,7.720515e-06
CDC7,2.1724149e-05
CCNA1,0.31235516
CCNA2,0.00021771355
PHLDA1,0.0007649879
CTDNEP1,0.0003240025
CNEP1R1,0.00035251657
ESPL1,0.0041607125
PTTG1,0.0007119118
MAU2,1.435759e-06
NIPBL,0.00014420046
FBXO5,2.7629965e-05
FERMT2,2.295111e-05
FBLIM1,4.0314728e-05
ITGB1,0.035622828
ILK,0.12516497
PARVA,0.0014934117
ARHGEF6,0.019206794
PARVB,0.00013573366
RSU1,0.0003858522
LIMS1,0.0018341657
ACTN1,0.9655817
ITGA6,1.6306296e-05
ITGB4,0.004747612
CD47,3.3523822e-05
SIRPA,0.0024818552
SIRPG,9.524496e-06
NPHS1,0.00093322445
KIRREL1,0.005270003
PPL,0.00048109083
EVPL,0.00027898632
KAZN,0.00016346641
KLK5,5.790289e-05
SPINK5,5.331572e-06
KLK12,5.806254e-07
SPINK6,6.364479e-07
KLK13,2.3964817e-09
KLK14,3.2381263e-06
SPINK9,2.6466758e-05
FGFR1,0.0035716458
ANOS1,7.268196e-05
ABCA1,0.00080632913
APOA1,4.806343e-06
ANGPTL3,1.8441044e-05
ANGPTL8,0.00011151221
UBA2,0.0033109589
SAE1,0.008864263
CCND3,0.006736485
MAPK6,0.00010537669
ITGA3,0.0010727778
ITGA7,7.355647e-05
ITGA2,0.000120989964
ITGA1,6.242014e-06
ATP6AP2,9.035125e-06
REN,2.5069554e-08
NSUN4,0.0018010047
MTERF4,5.4591044e-05
ITGB3,0.5171714
ITGA2B,0.007957876
LDLR,0.034388144
PCSK9,0.004964167
TMEM173,0.00017829187
TBK1,0.19557236
CD27,2.6236519e-06
CD70,3.879188e-06
EDAR,0.004796744
EDA,5.6194904e-06
EDA2R,7.280191e-05
TNFSF18,3.880021e-07
TNFRSF18,2.2437441e-06
TNFRSF4,4.3789627e-05
TNFSF4,1.4052471e-06
TNFRSF25,6.975373e-05
TNFSF15,2.4166802e-05
TNFSF8,1.2147759e-05
TNFRSF8,3.653145e-05
TNFSF9,6.5945525e-05
TNFRSF9,6.5412285e-05
PTK6,0.20035931
KHDRBS1,0.0058182715
ARAP1,0.0034364315
AKT1,0.9997274
DOK1,5.759109e-06
PTPN1,0.09841974
STAP2,0.0028902146
SOCS3,0.1793583
ITGA10,8.383012e-06
GP6,0.001365831
RAF1,0.9989655
YWHAZ,0.023995576
PDPN,9.279619e-06
CLEC1B,5.3768866e-07
PDGFA,4.3945165e-05
PDGFB,1.663019e-07
ITGAM,3.4413453e-08
ITGB2,0.00021058788
JAM2,3.563639e-08
JAM3,1.47000155e-05
ITGA4,0.5502839
ITGAL,0.00060666463
ITGAX,1.4629026e-05
CD48,0.00024643718
CD244,0.0010960146
CD58,2.6649972e-05
CD2,6.088593e-05
ITGA5,0.95898664
JAML,1.3339805e-06
CXADR,0.00022034337
MIF,9.820798e-05
CD74,2.8568518e-05
TEK,0.2986462
ANGPT1,0.0002054507
ANGPT2,8.978493e-05
ANGPT4,3.4603585e-05
INPP5D,0.005780216
PLCG1,0.99952567
BSG,8.593893e-07
PPIL2,2.036316e-06
CAV1,0.9910601
PPIA,0.0005608617
SLC7A7,0.00091930013
SLC3A2,0.015210834
SLC7A8,3.0137505e-06
SLC7A9,9.226078e-05
SLC7A11,0.00042098897
SLC7A5,0.0005801069
SLC7A10,0.00016989815
SLC7A6,7.658734e-05
GAD2,3.2419655e-07
GAD1,0.00047800646
HTR3D,0.00029649312
HTR3A,5.7194205e-07
HTR3E,0.00049954554
HTR3B,2.708216e-06
HTR3C,1.983581e-08
SMAD2,0.99978703
GBA,0.0007010381
PSAP,7.868827e-05
LY86,1.308506e-06
CD180,1.6590096e-06
COLEC11,5.0842314e-06
MASP1,1.8054532e-06
GJB1,2.1909198e-10
GJB2,1.0467068e-05
GJA1,2.6121772e-05
TJP1,0.007708957
NEDD4,0.33394024
PPM1B,0.006119535
FLNB,0.017295508
IL33,1.8428773e-05
IL1RL1,2.5278014e-05
IL37,3.151296e-07
CSF2RB,0.0026883266
CSF2RA,1.2289451e-05
CSF2,7.1652545e-07
IL5RA,1.7507284e-07
IL5,2.5673206e-09
TEC,0.024324233
VAV1,0.9869192
BLNK,0.002178187
IL4R,0.008737183
IL13RA1,0.00017779786
IL13,6.811453e-06
IL13RA2,0.0047851647
IL7R,2.2591847e-05
SMARCA4,0.024957491
BRWD1,0.00087154715
IL22RA2,8.004638e-22
IL22,1.5041291e-16
IFNLR1,1.0371058e-08
IL16,0.00041070656
IL32,2.038076e-06
PRTN3,0.00024175293
FLT3,0.023683187
FLT3LG,8.793328e-05
CSF3,4.8219757e-05
CSF3R,0.0035407702
TXLNA,1.0890337e-05
STX1A,2.3669165e-05
GHR,0.05618853
PRLR,0.0014900927
TRAF3,0.7267984
TNFRSF1B,0.0016652825
CD40LG,1.3764883e-06
CD40,0.68120843
TNFRSF13C,1.1861789e-05
TNFSF13B,0.00042854022
PAG1,0.0052716783
CSK,0.09566347
PTPN22,0.03704802
LAT,7.87483e-06
FYB1,0.0036522108
NCK1,0.0011056415
MAP3K7,0.99988246
TAB2,0.984897
ICOS,0.00065682526
ICOSLG,0.003415368
TNFRSF14,0.0013801549
BTLA,3.6224628e-06
CD80,1.0500996e-06
CD28,0.0011757246
CD86,0.00091011723
NFKBIA,0.7258214
CLTC,0.8176325
CLTA,0.00019644358
HLA-DMB,0.00070542266
HLA-DMA,9.2300645e-05
CD96,8.520809e-05
ITGB7,0.041700505
HLA-E,1.122243e-06
CDH1,0.0014676243
KLRG1,3.6858864e-06
CD226,1.14795654e-07
CD200,2.0553763e-07
CD200R1,3.7725277e-07
HLA-G,0.0045930655
KIR2DS2,1.5774712e-06
CLEC2D,7.5573865e-08
KLRB1,9.356003e-06
XDH,7.743314e-06
BTN1A1,0.0001380453
ITGB6,0.00027134625
TGFB1,0.028442932
LTBP4,4.9505663e-05
ITGA8,1.8735216e-06
ITGB8,4.2747513e-05
SNCAIP,0.0003636232
PRKN,0.00010644419
SNCA,0.036321096
USP9X,0.010374441
SORL1,3.1555663e-07
APP,8.067107e-12
ATG12,0.0021981732
ATG7,2.2665865e-05
ATG10,6.761773e-06
ATG5,0.00016342325
CIDEA,1.6242026e-06
CIDEC,4.5252465e-05
PDGFRB,0.98498267
PDGFRA,0.94402194
TGFBR2,0.9946918
YWHAB,0.0016050464
MAP2K2,0.0012204534
MAP2K1,0.33479074
KSR1,0.00020332226
MARK3,0.00015179302
CDK9,0.00032587297
CCNT1,0.01172714
ISCA2,1.6382735e-05
ISCA1,4.1466235e-05
NLRX1,0.0005989156
MAVS,0.18050523
ROBO1,0.0005950491
SLIT2,3.9682007e-05
NTF3,1.558195e-05
AKAP5,0.001329874
ROBO3,0.00019303622
CFH,1.4187543e-07
CD19,0.00016003166
CD81,0.0006975882
SERPING1,5.5452485e-05
C1S,1.2895372e-06
C1R,2.2563038e-08
CPN2,3.1933596e-05
CPN1,1.552837e-05
L1CAM,0.0011364017
NRP1,0.025461959
ITGA9,0.01472175
MAPK3,0.9994673
MAPK1,1.0
C6,0.0052608247
FARSA,2.4466268e-05
FARSB,0.003464984
HBB,0.01878508
HBA1,0.0017391854
HBA2,0.000289416
SMURF2,0.8785906
SMURF1,0.9913157
NEDD4L,0.04244134
STUB1,0.7716087
UBE2M,0.0036479607
NEDD8,0.02016369
RNF20,0.00022894306
RNF40,0.0002417988
FRK,0.00028083468
TRIM27,4.787952e-07
ITGA11,1.4130991e-07
ITGAD,8.7640954e-05
ITGAE,0.00012976366
HSPG2,8.1799815e-05
LDHA,9.951495e-05
LDHB,0.0002752235
SUCLG1,3.812328e-05
SUCLG2,0.0025999523
SUCLA2,7.779747e-06
TIMP1,2.0039303e-07
MMP9,2.1053881e-06
MMP14,5.6590357e-05
TIMP2,1.7744167e-05
RBBP7,3.1289795e-07
HAT1,0.00030751902
PAX3,0.004418945
NCOA1,0.9815027
BAP1,0.0048598796
HCFC1,0.22481154
TAB1,0.014172485
SKP2,0.7109294
UFD1,0.035498198
VCP,0.00040846772
YOD1,0.0019258263
ZRANB1,1.17799095e-08
APC,0.010649285
ATXN3,0.014557
STAMBP,0.03903974
STAM,0.0002839659
NTRK3,0.0110612335
PTPRS,7.312334e-07
SERPINE1,0.0050203586
VTN,0.018663727
DAG1,0.017670734
AGRN,2.432742e-07
BCL10,0.3867244
SLIT1,3.0258227e-05
RALGAPA2,5.571603e-05
RALGAPB,1.1450351e-07
GOLGB1,0.0016709309
ACBD3,1.0348045e-05
HPS4,8.6184635e-05
HPS1,7.1677736e-05
INHBB,0.0007742761
INHBA,0.000558167
FAM20A,1.93382e-05
FAM20C,3.53829e-05
PARP1,0.037202697
RAD52,0.010257046
RNF168,6.288352e-08
SP100,0.00064675784
TDG,0.049848493
WRN,0.013074107
XPC,2.957027e-06
MITF,0.61312765
SP3,0.034389347
TP53BP1,0.0012652419
CDKN2A,0.117125526
HIC1,0.015983688
FOXL2,8.0860926e-05
DDX17,0.004636601
SATB1,0.089487
SUZ12,0.00029713378
HDAC4,0.00063742267
HDAC1,0.94992507
HDAC2,0.0047574574
CHD3,0.0011679183
HNRNPC,4.198457e-07
NOP58,1.2967296e-05
TOP1,0.0001887044
TOP2A,0.496609
TOP2B,0.0006729352
SETDB1,1.9585861e-05
ATF7IP,0.0001559535
PRMT5,0.019819897
WDR77,9.503834e-05
PINK1,0.0009474082
ERBB4,0.78094834
RELN,3.1632262e-05
VLDLR,9.969384e-06
ASGR1,2.7323575e-08
ASGR2,4.1395277e-05
EGR1,0.9971559
SALL4,2.800699e-05
MAF1,0.0019062192
ARHGAP35,0.00031405326
RASA1,0.9796306
BCAR1,0.023855755
RXRG,0.32290846
RARG,0.013949471
RXRA,0.55757964
RARA,0.9889021
RXRB,0.043885443
RARB,0.15560156
PPARD,0.6921396
NRP2,0.00016033485
FLT1,0.009352797
KITLG,0.00024844558
KIT,0.018579274
PRKCA,0.6166305
PTPRU,0.009280943
NCOR1,0.90401673
TNS4,0.0007493264
MET,0.9816758
LRIG1,8.332956e-06
PAN2,0.00025311724
PAN3,0.00017267361
POMT2,1.5307702e-05
POMT1,1.8240462e-05
C1GALT1C1,1.634196e-06
C1GALT1,2.4031302e-05
PMPCA,7.48937e-08
PMPCB,1.543557e-08
ATF6,0.0061971527
HSPA5,0.0022753368
EIF2AK3,3.1434032e-05
ERN1,0.00032399507
PIK3R4,0.00019167039
PIK3C3,4.4532826e-05
TKFC,3.359089e-07
IFIH1,0.0009820659
CFL1,0.00492054
LIMK1,0.06692435
PGLYRP4,5.920007e-11
PGLYRP3,5.223608e-08
PPARG,0.2580095
SLC3A1,2.7668875e-06
DACT1,0.0001417271
AXIN1,0.029994467
GSK3B,0.011027296
PFKP,5.325535e-06
PFKL,0.011371739
PFKM,0.017043192
GCKR,5.295203e-05
GCK,0.000576465
ANK1,0.00030006227
NRCAM,3.196687e-05
CNTN2,0.00027483774
CHL1,0.00010656027
NFASC,0.023663765
DCX,2.3428376e-05
SDCBP,0.019654231
PLXNB1,0.10876957
ERBB2,0.99997663
TLN1,0.007783032
PIP5K1C,0.015292102
PLXND1,2.0225461e-07
SEMA3E,2.9557712e-05
SEMA4A,0.00039638468
PTPRC,0.19697867
SEMA4D,0.019949898
CD72,0.00032937617
PLXNC1,0.000100149824
SEMA7A,0.00021627126
FYN,0.68039334
ROBO2,0.000976323
SAV1,0.00053394015
STK3,9.37433e-05
STK4,0.0036457966
TJP2,0.049753178
WWTR1,0.23948649
ADD2,8.611924e-05
ADD1,0.06890378
ADD3,0.00022662293
AZGP1,3.1187694e-05
PIP,5.840492e-10
LRRC8A,1.5584656e-05
LRRC8B,0.00018798499
LRRC8E,0.00023142326
LRRC8D,1.2679219e-07
LRRC8C,9.956016e-07
CDC25C,0.004675064
SRPRB,0.00027570332
SRPRA,0.0016540705
MLXIPL,0.00045815366
MLX,0.00013812297
SLC16A3,1.0735906e-05
SLC16A1,1.4146044e-05
PAK1,0.8596304
NF2,0.9953381
FLNA,0.0001421998
PKN1,0.010896348
CIT,0.030210646
CDKN1B,0.8069913
CFTR,2.8701228e-05
GOPC,0.010553172
NAE1,0.00010790706
UBA3,0.00035885224
UBE2F,2.4691662e-05
CUL4B,3.3580265e-05
CUL4A,0.0005156622
RBX1,0.21414572
CUL9,9.068947e-06
LEPR,0.014458835
TIMM13,0.0023412316
TIMM8B,5.765923e-06
TIMM8A,6.1746136e-06
TIMM10,0.00014868642
TIMM9,8.877979e-05
RNGTT,0.0019846181
RNMT,0.00016136322
SRRM1,8.973108e-05
SRRM2,2.5488455e-06
EPRS,0.00088479556
DUS2,0.0004991391
WDR4,5.8812828e-05
METTL1,7.7814e-07
QTRT1,6.5652694e-07
QTRT2,3.7754497e-05
TRMT6,0.00022582895
TRMT61A,0.0002612237
PIGX,0.0014884943
PIGM,1.1526552e-05
PIGF,3.7439802e-06
PIGO,3.2327514e-06
PIGG,1.762967e-05
