Gene,Score
UBA6,0.0008018762
CHRAC1,0.0021720375
RCC2,0.0279239
BAAT,0.016773155
CLDN1,0.0013286308
HSPB11,4.8818754e-05
RORB,0.0029002246
NSD3,0.0007477293
UFM1,0.000238516
FABP5,0.0006882046
FOXN4,0.0017516636
CEP68,0.0005663076
COG2,0.0003087193
RAB22A,0.00048406355
THG1L,9.8321165e-05
HPRT1,0.008730371
SLC22A6,0.00011801122
DCANP1,0.0003560693
MED17,0.06203178
MED22,0.011575758
HOXB9,0.0019470461
TOM1,0.0012267056
SOX30,0.048097044
COPZ1,0.0035572094
ACY1,0.0009645958
TPCN1,0.0035588143
TPCN2,0.0032979285
ZNF599,0.0014782582
ZNF641,0.00093074515
PRH2,0.005851037
PDF,0.00030147852
PYM1,0.00017668094
CDC42EP2,0.005737483
ZNF219,0.024160428
MGLL,0.0044046068
TMBIM1,0.0001427522
B3GALNT2,0.0025798315
RPL36AL,0.0001346923
ARFGEF1,0.0080811335
ZBTB4,0.0041398103
RAB7B,0.00087447354
IFT27,3.3297445e-05
TTC25,0.0018170755
CCR3,0.372687
VWC2,0.001781556
ABHD15,0.00038507854
FPR2,0.00014981926
MLLT1,0.0008008735
EHD4,0.0036499787
BEST2,0.00026591876
RAB11FIP1,0.0025682284
RNF144B,0.0003207114
TRAPPC8,0.00013139063
DNAJB2,0.0060888934
ACSBG1,0.010677415
UCP2,0.0001615036
NRN1L,9.454714e-05
PRDM15,0.0005538147
HTR2A,0.010586435
DCPS,0.0005130224
UTP3,3.5036184e-05
PFKFB4,0.010315215
ELL2,0.00020274577
ZNF41,0.000607435
DMGDH,0.00013511923
ERVFRD-1,0.00013071968
BCAS4,0.00045359912
MVB12A,0.0009821024
PIK3AP1,0.0031968276
KCNN3,0.004579304
HAUS7,2.3114862e-05
CDK13,0.04190471
SEPSECS,0.010525307
SLC15A2,0.017830625
NR4A2,0.019132603
TRPM6,0.039326556
CENPA,0.005753816
JMY,0.0028223335
CAMK1,0.04132485
GNRHR,0.0030777317
GPAA1,0.0004992851
RDH5,0.0008438005
OR10AG1,0.00013128018
PTGDS,0.0013002601
IAPP,0.0027884091
SULT1A2,0.0067454237
PCYOX1,0.0041287844
IPO9,0.0015253702
FTCD,0.0062825093
APLF,0.00011563473
PTGES,3.9611154e-05
TSPAN7,0.004379649
NDUFAF2,1.943721e-05
MT1B,0.0014414727
SMIM14,1.5697542e-05
DNAAF1,0.0014106137
DRC3,0.001947857
PKHD1,0.18869509
DDX25,0.0009129469
KNTC1,0.002328026
ZWILCH,0.00280065
EVA1A,0.003852612
SPTB,0.0047845086
HOXD12,0.033320863
PXMP2,1.4538404e-05
TMEM199,5.666342e-05
JTB,0.00018796815
UGT1A7,0.0067997016
RANBP6,0.0017499784
P2RY6,0.00054408674
GALNT15,0.00011591613
FOXP4,0.012876821
TBR1,0.0006768248
DEPDC1B,0.00023051638
SYT4,0.0012974964
AQP3,0.0020458058
ALCAM,0.01858689
CD6,0.0061222445
MPP5,0.010369713
SLC25A51,0.00061832083
GPA33,3.465487e-05
ZNF827,0.15001623
TTYH1,0.0012825961
SYNGR2,0.0011300752
SCARA3,0.0006996685
TH,0.037683696
FCGRT,0.0021545538
RAP1GAP,0.015977861
PHAX,0.00038936347
WFIKKN1,0.2996908
RRAS,0.0049066953
PHACTR3,0.10428551
FOXD4L6,0.00025658263
MED27,0.006439396
MTG2,9.644158e-06
LIN28A,0.00015768626
TES,0.009079149
ACTL7A,0.0029369744
RXFP3,0.00080865825
UQCRQ,8.186388e-05
JSRP1,0.001161432
HIST1H4L,0.00362837
HIST1H4A,0.0032026556
HIST1H4J,0.005324161
HIST4H4,0.016327495
HIST1H4F,0.0030693393
HIST1H4C,0.0019556056
HIST2H4B,0.011388532
HIST1H4D,0.0074478965
HIST2H4A,0.00017090017
HIST1H4B,0.010973055
HIST1H4H,0.0028121606
HIST1H4I,0.0024761574
HIST1H4K,0.00023306896
HIST1H4E,0.005840321
DNAJC30,0.0009339444
SETX,0.05627912
CS,6.774182e-05
PTPRA,0.07139961
PPP2R3C,0.0005835868
MLC1,0.004277987
PSMG1,0.00062065886
PSMG2,0.0037575124
PRKCH,0.065981425
TBCEL,0.0016602816
FAM156B,0.002437949
FAM156A,0.0011915121
RNF32,0.0008666153
TPD52,0.00025560887
GCSH,0.002540468
KIF18B,0.0057526813
SEC62,0.0015092611
TRIB2,0.004267304
AMT,0.00024101694
HMGCS1,0.000108523825
MIER2,0.006507423
PSMB11,0.0020490736
ORC6,0.00407059
AGL,2.8944762e-05
GNPDA2,4.4175373e-05
RASAL3,0.0025377534
RASGRP4,0.0006283269
TDP1,0.00094187085
NIPAL4,2.0453374e-05
SPG11,0.0018348038
GPR37,0.53237075
NOP53,6.837382e-06
CENPL,0.00019202818
RAB12,0.0020892126
CAPN7,0.00049744174
SYCP3,0.0011377502
STOX1,0.01622964
PREP,0.0014398791
ILF3,0.0003773126
PTPRK,0.0032201814
TMPRSS6,0.0026727873
APOC1,3.0745834e-06
RNF151,4.3194832e-05
AHI1,0.0018716922
ZNF155,0.00053611665
SLC38A9,1.9494051e-05
CORO2B,0.0058946386
SYCE2,2.6370692e-05
ANKRD12,0.07054548
RPS25,0.008175562
CTSV,0.0060953
ULBP2,0.14446253
ZFAND2A,0.006002088
LAMA2,0.17110786
TUBGCP5,0.0012401467
HEMK1,0.0029088086
TSKS,0.01097427
RGS19,0.029280385
SLC30A1,0.0011829957
RPGR,0.0035250746
EFNA2,0.00082482275
HRASLS,0.0027073284
GZF1,0.0023069528
ZKSCAN1,0.00075602706
NOA1,0.0016241581
COMMD4,0.0011738312
CD300C,0.00035843733
ANKRD27,0.00017766566
ABCG4,0.0029605336
TMEM207,0.0013952213
GCDH,0.0009716534
EDDM3B,0.0026626887
LOX,0.01510351
SYP,6.3672655e-05
FSTL1,0.030128052
HDAC10,0.0060031437
IGF2BP3,7.888112e-05
TBCD,0.001270234
SCAMP1,0.000323782
PLAC9,0.002501335
NEMF,0.0009936809
UBE2D2,0.0011885415
CAMKK1,0.011815414
ALX4,0.008743884
RPRD1B,0.002847714
IL27RA,0.00027520483
MUC15,0.05128841
CNR2,0.00048968813
WDR74,0.001178136
PLOD2,0.0016021424
EHD3,0.0002030464
CD34,0.002016644
MGME1,0.0016935047
BCL11A,0.034218904
SOHLH2,0.0029926922
CXCL17,0.31911382
CENPK,6.599238e-06
MYH3,0.004036166
GPR161,0.009900611
PRRT1,0.0010368594
CCL27,0.0026362562
POP4,0.00045531397
POP1,0.002816707
KCTD17,0.019851556
OR51E1,0.0015961485
RPP40,0.0006291785
NAB1,0.004162238
MYNN,0.0032548434
MLXIP,0.0018169337
TMEM206,0.0014202989
P2RX1,1.6709244e-05
NKD2,0.007926234
KLHL10,0.0011602722
HEPHL1,0.0023867802
CDIP1,0.0019977393
ANKLE2,0.022662645
MFSD3,0.0003264361
PCDHGC3,0.6671454
CAP1,0.00023831641
ERP27,0.007335674
KDELR3,8.488337e-05
JADE3,0.00083611417
GOT1,5.9349808e-05
IGHMBP2,0.0007341701
NOM1,0.001552683
TRDN,0.0018032419
IGKV3-20,0.005280838
SGCA,0.02627455
TPR,0.27990696
ABCC12,0.00038055293
CHD2,0.00036946384
TMEM219,0.0022711903
TSPO,8.487091e-05
ZNF451,0.06336975
RAB29,0.0025221007
SNX24,0.0100225
HIST1H4G,0.0003009662
TSACC,0.009813671
CAVIN2,0.0038971007
GHITM,0.00020588312
GCSAM,0.00983097
ITPK1,0.006754055
PPP1R16A,0.00030932206
NUP88,0.046007868
MYO1D,0.064125955
PCBP3,0.00043372266
PRUNE2,0.0026199103
GAPVD1,0.20475785
TMEM94,0.002613295
RPA3,0.00011538337
NEK4,0.010279061
SCNN1G,0.00031822213
TCF20,0.023606569
TRIM36,0.0063617104
B4GALT2,0.00026953593
FOXD4,0.0025898383
NRAP,0.0374348
ANKS4B,0.0008915335
TOMM6,5.3569995e-05
CWC27,0.0025035965
FAM3C,0.000538375
KIF2A,0.00025572296
ELOVL5,0.00013803793
CXCL13,0.11339827
RGS11,0.011828315
CASZ1,0.017793152
SIGLEC12,4.5197736e-05
ODAPH,0.7867892
PAEP,0.0034206228
AK5,0.0062059197
UGDH,0.00035049106
SOX6,0.8484758
SHOX,0.023196492
TEPSIN,0.0015617774
PRMT7,0.011123445
TSPAN14,0.0026858656
TRIM31,0.0015013453
HSH2D,0.00018694041
ADAMTSL5,0.004550259
FBN1,0.024655025
RAB32,0.0003538462
NCDN,0.0017680951
UMPS,1.351655e-05
TRPM7,0.052002035
ALPP,0.011587047
BCL9L,0.06365997
BRSK1,0.06602834
APOA5,0.009819604
CDHR2,0.00069987593
CSTF2T,0.008053724
SMYD3,0.13690023
FCRL4,0.01873553
CXCL3,0.0035381264
TMEM59,0.0012808711
NDUFB9,6.1702707e-07
CEACAM5,0.03712697
CLEC4G,0.00010135913
BFAR,0.0017634135
MEIG1,0.0009870413
CREBL2,0.020466844
THTPA,0.00020637269
TAF7,0.040760577
PPIH,0.00043470343
SDR16C5,0.00077082997
TMEM63A,0.00022751316
KIFC2,0.0018628075
DLD,0.00080786
F12,0.006586126
URM1,2.156883e-05
CTU1,0.0008137767
FGFBP1,0.02367396
SEMA3B,0.0034420385
PPCDC,0.0019568773
LEMD1,1.0580688e-05
VGLL2,0.0053899125
NFIL3,0.013027582
PIH1D1,0.002637115
MED11,0.0036233792
RAPH1,0.012693405
TMEM230,0.00087757903
HTR1B,0.0040441095
SCIN,0.006015531
HMBS,0.0013506004
ZNF33B,0.0013272301
FOXN1,0.09410767
HELLS,0.0033690196
SMS,0.007422584
ZNF16,1.3652292e-05
ZNF121,0.00038867997
ZNF189,0.001504599
APOA2,0.0010742551
NRBP1,0.013153999
SLC8A1,0.0039495467
TULP4,0.0057613114
EMX2,0.0017808481
ARHGEF12,0.022721665
TSSK1B,0.0026408576
NECAP2,0.0018076588
NSMCE1,0.003599845
SPPL2A,0.0040101865
ZNF860,0.00030928076
RIDA,4.7497666e-05
ACBD6,0.000776666
UBE2T,0.0011790089
ANGPTL5,0.18024439
SHANK1,0.04694835
APOA4,0.004511259
POLD4,0.0014603949
AZIN1,0.0009963124
GULP1,0.0054450147
REEP3,0.009879894
CLASRP,0.0058700587
MRPS23,1.6910444e-05
CHAMP1,0.00068995997
MEST,0.0007997261
DPH3,0.0004156877
TPP1,0.00036207036
TEP1,0.0030280682
NVL,0.00019166672
TCERG1,0.0060138656
NR1I2,0.37981963
TCIRG1,0.0017146701
CHCHD7,0.0005427902
CNTNAP1,0.13027456
SEPT3,0.003236074
NTN4,0.026622301
SCG5,0.000917967
PDHX,0.003183057
F10,8.370052e-05
RAD1,0.0028250725
DSG2,0.26662406
RNF19A,0.004213439
PRKRIP1,0.002848491
AP1G2,0.0011155327
NT5C1A,0.00018146359
CHD1L,0.0002740094
ALK,0.4116013
LHX6,0.07400406
MYO9B,0.003831794
CLIP2,0.001328362
TRIM42,0.0012900776
CHPF,0.0045345686
HTR1A,0.010790165
CAND2,0.028445337
TMEM109,0.00033928722
MDM1,0.009551515
POLE,0.0008903171
CDH17,0.0025065253
CWC22,0.0014229653
SULT1B1,0.0033110422
KLF1,0.17487869
TLX1,0.048615113
ZNF436,0.0024178121
MEIS1,0.019857759
TRIM50,0.00044709223
PMM1,2.6295855e-05
CD164L2,0.00062639354
ZNF467,0.03901675
ILKAP,0.0025867363
HOXD8,0.009865323
LY6G6F,0.00012008024
MXD4,0.0016272299
HNRNPA1L2,0.0004131156
SCNN1B,0.004231425
CEP135,7.072541e-05
YME1L1,0.001700567
RAB4A,0.0015345586
ZNF106,0.0037060552
FYCO1,0.10356063
ABCD4,0.012858675
CEP19,0.00026373146
HEBP2,0.00012402958
GAL3ST3,0.000104592444
CEP104,4.0884675e-05
ZNF626,0.001494515
ST13,0.0047016735
SPTLC3,0.0011970813
MARK4,0.026130924
HOXB7,0.0063770656
PDIA5,9.55198e-05
ZNF480,0.0060059153
VARS,0.009910184
ACOT12,0.004802058
NAA11,0.0016094515
GGPS1,0.0002484946
ZNF19,0.00088734017
PSME2,0.0014761721
MED24,0.007426253
MED16,0.012390523
SNX8,0.0007973722
FGG,0.0009174656
LIMS2,0.0029905546
MRPL15,0.0015766602
PFKFB1,0.0035324486
LIN7B,0.012346039
FBXL5,0.007263328
FAM163A,2.149931e-06
CSPP1,0.0028758417
ACHE,0.03921191
COLQ,0.15352283
PRDX2,0.0011257227
DOP1A,0.003938846
FANCF,0.0013336443
COX11,0.0014880926
PRDX5,0.00025755394
PLA2G12A,0.00036442812
UCK1,0.00033394474
NUP58,0.0007901893
EIF5B,0.0002367034
MYO9A,0.004778432
MYO3A,0.0065966365
QRFPR,1.3788264e-05
ANO2,0.00023823691
RHOBTB2,0.0124291275
STXBP4,0.00018269119
NAMPT,0.00039932653
SLC25A23,0.0002186849
VOPP1,0.00082005083
ELP5,0.0032965105
NHEJ1,0.0006401208
HOXC4,0.009546018
CD300LG,2.0233354e-05
CYP1B1,0.00026361633
API5,0.0011255854
BTG1,0.002789308
ZNF444,7.0120404e-05
EEF1E1,0.00086393126
ZBTB32,0.029244632
BUD13,0.0006802486
VPS4B,0.0068874
RHBDL2,0.00024938464
COL8A1,0.0031402316
ZBTB5,0.0050854045
SLC24A1,0.012343789
DAGLA,0.0011126577
SLC48A1,0.00013326235
TMEM159,1.4965431e-05
MS4A14,8.051852e-05
ZNF17,0.001171452
LRTM1,0.0006120784
KLHL14,0.0013218606
GNG5,0.0013029086
KCNK1,0.0009736361
UGGT1,0.0001612703
IGF2BP2,0.00036457548
GALNTL5,0.0013650144
ZNF385C,0.0023320464
GPBP1L1,0.00013802634
AP2S1,0.0036041164
SLBP,0.00023303785
CAPG,0.0005274581
TMEM44,8.732171e-05
HIST1H2BN,0.0005584522
DNAJC11,0.00016787622
SLC11A2,0.004353541
ZNF135,0.015540985
RABEPK,0.00056539587
FBXL7,0.00039580322
THEMIS,0.004804804
PI4K2B,0.0048878496
OGA,0.010317358
HENMT1,0.00018448631
TBCCD1,0.0028992335
KIAA0319,0.0056879804
FUT11,0.00952639
SLC22A7,0.0017826571
FASTKD5,0.015372622
SRGAP1,0.00062121724
ALDH9A1,4.194277e-05
CYP11A1,0.01141362
GRHL2,0.0020853302
DLGAP5,0.04579003
GCA,0.000289776
S100A6,0.0004276265
CACTIN,0.00020335386
KRTAP5-1,0.0002938938
ECPAS,0.0056804474
OCA2,0.0008638255
ADPRHL2,0.00044356947
PLXNB2,0.030759865
CDC123,0.0013296626
PAQR8,0.00059188093
DPM1,0.0026193894
HLA-DRA,0.00075395574
GDNF,0.0006309124
EHBP1,0.00019872158
TXNDC15,4.6544388e-05
FTSJ3,3.8911145e-05
KRTAP10-10,0.0018102041
SLC25A31,0.0033246835
INTS4,0.0011319575
RSBN1,0.0026510968
HSD3B2,0.00029081418
KRT33A,0.0027893493
HRASLS2,0.00023206136
ZNF518A,0.0010883233
ZNF555,7.3476676e-06
BIRC8,0.0052024554
SLC38A4,0.00051163766
MOSPD3,0.000601138
PITRM1,1.1194222e-05
ETNK1,0.0010723665
ZDHHC21,0.0003019382
MCEE,0.00026798082
NCKAP1L,0.064734235
GFI1,0.093696386
RASSF3,0.0024250573
TBC1D15,0.0013764846
MARK1,0.0038569532
FSBP,0.002648681
GUK1,0.00011172817
ZG16,0.00033013636
TUBB4A,0.21959808
PIP4P1,0.00010898594
RILPL1,0.00035556653
PRPF39,0.0022812658
UBR4,0.9391147
DHODH,0.0007565457
EBPL,0.00011789819
SYNPO2L,0.0062998496
GJB4,0.0024718093
TNNI3K,0.0008694349
TNNI3,0.015081359
ATP6V1C2,0.0008686102
RPF1,0.00039121896
KIR3DL2,0.029116282
PDZD7,0.0017668665
ARHGAP9,0.022814093
ARL4A,0.0015080151
THAP5,0.0021878195
ECT2,0.081142634
UBR1,0.02246075
OAZ2,0.0012316833
RILP,0.00029655703
C2CD3,0.0003613326
ISYNA1,0.0023308685
MXD3,0.005863329
ARHGAP25,5.9039623e-05
MBNL1,0.00035192573
ICMT,0.0022527506
NDUFA7,9.332771e-06
CDCA2,0.0077941385
PNPLA8,0.0014506577
GPR17,0.0040859403
MTHFD2,0.0005459017
CDCA4,0.0008342937
SGSM1,0.00036173657
KLHL21,0.0008431483
NAP1L2,0.0005380177
MIB1,0.0018810146
ZNF174,8.089191e-06
IGF2,0.0020263435
BASP1,0.00078678183
ZNF692,0.0024761257
HELQ,0.0012570095
EID1,0.031805247
MTX2,0.00013798264
HPN,0.0048837136
AKR1C2,0.0010645934
ABHD6,6.533685e-05
DNAJC7,0.0065930374
CMYA5,0.00031229173
ZNF345,0.0007443956
FAP,0.00050898886
NPPB,0.001436267
MRPS15,0.0016051489
TLN2,0.005913939
ACP5,0.0030568445
ACSS2,0.003264131
SLC25A2,0.004183877
TNS1,0.006607933
FAAP100,6.650709e-05
SMDT1,0.0039642993
ZNF184,0.0015749503
UBP1,0.0088271145
RPS27L,0.01023613
RDH10,4.2308653e-05
KIF20B,0.016461495
PLEKHB1,0.0014925373
NUPL2,0.02160972
PI4KA,0.00112869
GEMIN8,0.0012060135
SLC5A4,0.0021870472
PJA2,0.0011896624
CH25H,0.00010270001
BHLHA9,0.00023652405
PYGO1,0.08119389
CASC4,9.181845e-06
XPO5,0.0017520122
ZNF665,0.0014384162
AIPL1,0.0019612722
ANKS1A,0.0056165126
RPL37A,2.3248258e-05
RPL37,0.0034813492
HK3,0.0010595452
RAB23,0.00038643752
NSMCE4A,0.0010795102
ZMAT4,0.0038243092
ZBED4,0.0010478976
C16orf92,5.1056806e-05
RTCA,0.0025368845
CDK12,0.00019303898
CPLX4,0.0002648924
LPIN2,0.0067867106
NDFIP2,0.00020063807
KMT2D,0.7569678
DOT1L,0.00067002483
THSD7A,2.532992e-05
DPYSL3,0.00061309227
ARHGEF15,0.025120132
CRAMP1,0.0047180066
RAB6B,0.0008739608
SNAP29,0.0009515452
TADA2B,0.007059522
CENPT,0.002574889
CENPW,0.07092429
MYO1A,0.026739351
AP4B1,0.033602
SLC26A11,0.00012098466
IRX2,0.02278442
FAM185A,0.0026300936
ZNF253,0.0018567939
POC1A,6.3419895e-05
ARHGAP29,0.0030205
DNTT,0.038663667
IPO7,0.038089536
HPD,0.0009038102
BRIX1,1.0425417e-05
SLC1A3,0.00086146034
AMOTL1,0.0028309883
DDHD1,0.0010988342
GNPTG,0.0019109796
SLF1,0.004045975
CELF5,7.612258e-05
RAB39B,0.00042145615
CHRM5,0.011259494
ECD,0.00072355726
NEXN,0.05459898
SYNPO2,0.015673636
SDAD1,8.782535e-05
LIN54,0.013007132
CSRNP2,0.012927991
PHKA2,0.0028681024
FLCN,0.0035766046
TGM5,0.013219637
MOSPD2,0.0013931207
PRDM5,0.00021696441
ACBD5,5.2006395e-05
FOXJ3,0.0008861366
KIF5C,0.0011125543
FAM107A,0.00061609695
ZNF44,0.0019196469
XCL2,0.19981788
CDK20,0.002190291
LRRC3B,0.0004402366
NDC1,0.0015334674
ZNF483,2.6834663e-05
KCNA3,0.013413953
TM4SF4,0.00029493068
TMEM234,3.3523724e-05
ENOX2,3.3729855e-05
ENOX1,0.00022188725
ESM1,0.001912948
RBM25,0.0016809225
FANCB,0.00023080295
POLA2,0.00022169121
ARHGAP28,0.004879449
SENP5,0.058223538
NT5C3A,0.0008550883
ZNF223,0.00024187972
MPC2,5.9215374e-05
NDUFAF6,0.00367673
ZDHHC11,0.00013631136
MCPH1,0.011519058
PARP3,0.0068972567
SLC35E1,0.0002513593
ALPK3,0.02164382
TUBB6,0.015929405
SEC24A,9.711541e-05
TAF2,0.022137074
TMPO,0.017786445
GPR143,0.0031991133
NAT8L,0.0042353985
TXNL1,0.0002480297
FBN3,0.0013338139
CHD7,0.018010998
PPP1R10,0.035320714
SOX8,0.011703081
ANGPTL2,0.005963816
ORC1,3.2300642e-05
KLF2,0.020018764
PIBF1,5.6025583e-05
KAT6A,0.012406463
YPEL2,0.009553523
MRC2,0.0048590214
SYT15,0.001157804
PLA2G2A,0.009167894
RIPPLY2,0.0054896493
RAB43,0.0004951776
GBP5,0.00085340545
TNPO3,0.00069821643
SCARA5,3.199514e-05
MRPL42,0.0013147289
WASF2,0.0050353776
RASD2,0.007694955
KCTD15,0.03668776
SPANXD,0.00022009561
IFT46,5.1015854e-06
SLC18A2,0.022534719
NEUROD1,0.052626807
KIF18A,0.002896197
MYBPC1,0.007048477
KLF3,0.0035478636
TPRN,0.015236818
KLK8,3.522701e-05
SRGAP3,0.0008561624
SEC63,0.0081102345
PNMA3,0.000263606
FRMPD4,0.0019452375
DHX38,2.7200422e-05
FBLN5,0.010350779
CD3EAP,0.00042493135
HDHD3,0.00010061379
SREBF1,0.4476499
FAM173A,0.0025765023
MOCS3,5.1240106e-05
DOC2A,0.00040327373
TUBB1,0.16518232
NEUROD4,0.006924409
ZDHHC7,0.000116192256
CDKL5,0.02201266
SLC9C1,0.004435622
KIF4B,0.0015715214
CETN1,0.00086416677
DRG2,0.0010141636
LCE3A,0.00023578509
SELE,0.20749511
TACC2,0.0046491707
TAF12,0.0366282
REC8,0.01576256
MYO1B,0.110146075
LHX2,0.0056661973
GRM1,0.48680475
FAM120A,0.027266447
CASS4,0.0020308045
UTP18,0.00048070305
DHX32,0.0008006171
HES7,0.00057113497
PHETA2,0.0008641651
CLN8,0.0011776502
MCM3AP,0.0011853063
CYP2C8,0.0045828
NAIF1,0.0016595031
ITPR2,0.0075829513
TRPC4,0.037482943
UFSP2,0.0014086389
NFE2L1,0.051400956
SKA3,0.00024659204
IL17RE,0.038698047
MPZL2,0.0011800657
MPZL3,0.0012747135
HIGD1C,0.00053420407
JPH4,0.016904395
TTC30A,4.7845715e-05
TMC6,0.008624023
INTS13,0.0013321444
FITM2,0.0019121469
PTCD2,0.011125176
KIF4A,0.0028938747
NUDT3,9.016458e-05
TGM1,7.240912e-05
AP1S1,0.00063612877
POLR2J3,5.4890686e-05
AURKAIP1,0.00052611786
RNF17,0.0019399372
ESS2,0.00073813414
MCEMP1,4.193121e-06
C8A,0.0006959029
PMM2,7.943616e-05
SHPRH,0.0010648872
PPP4R3A,9.725349e-05
SLC8A2,0.0017202212
SFMBT1,0.0030462327
RNF122,0.00013973385
PPP2R5B,0.0024177595
KYNU,1.5962296e-05
TXNDC17,0.0008136228
FSIP2,0.0010444302
CKMT2,0.0015791024
GLP1R,0.00023993106
GRM5,0.17359523
ZNF491,2.5241614e-05
ANO9,0.012360916
EIF4E3,0.0033010885
ARHGAP1,0.002622477
VSIG1,5.4496173e-05
UQCRFS1,0.00071771024
TFEC,0.00014504137
DCK,0.00039377282
GUCY2D,0.0021394996
ZNF334,0.00011107932
CLEC4M,0.0034483057
PDK3,0.0011255511
ANG,0.011192111
CTDSP2,0.014705465
NEGR1,0.0035609705
SRP68,0.002406123
KLHL1,0.0005066106
ZXDB,0.0028360242
RHPN2,0.00078209647
NINJ1,4.6354362e-05
B9D1,0.0003856891
TNNT2,0.007684862
PPARGC1B,0.026990209
PLA2G10,0.0006982809
CENPV,0.0038296792
MYCBPAP,0.0008829323
NCLN,0.0017914327
TM4SF20,2.1706546e-05
SCN1B,0.0008954159
RWDD3,0.011794038
MMS22L,2.68689e-05
BAG5,0.0043460983
ATL2,0.0012594068
GSG1,0.00035389495
PPM1F,0.0024472196
SLC25A42,0.0027231043
CDHR5,0.006946735
LPAR6,0.0005968397
B4GALNT2,0.00015384732
ADCK5,0.008643802
GSAP,0.00758927
PISD,0.0052766036
IFI35,0.019612458
HNF4G,0.18316782
NR1I3,0.048314426
PTMS,0.0020673156
COQ3,3.5544417e-06
SPICE1,1.840322e-05
RHCG,0.0004798442
ELOVL2,0.00026288794
ZNF84,0.0023136023
VNN2,1.524862e-05
CLDN14,0.0015293624
CCDC90B,1.7233955e-05
AKAP7,0.0020772922
MAP1A,0.0015440396
ZNF286A,3.820207e-05
SERPINB10,0.0008709738
MED20,0.0041399947
PPP2R2B,0.01317203
HRNR,0.0038875127
PIF1,0.0007159983
RPL26L1,3.8390763e-06
ATP1B4,0.00012306274
ONECUT3,0.004995333
ATP6V1B1,0.0020976728
GRHPR,7.144559e-05
SUSD3,0.00092031003
PAK1IP1,0.00076284294
TCEA1,0.00086274795
CHODL,0.00010598052
SLC44A2,0.0002535617
WFIKKN2,0.025298782
CBLIF,0.0034765848
PFAS,0.00020801791
FBLN2,0.09645836
MED30,0.0007869457
FOXJ2,0.000890544
MBD6,0.00033728755
EML5,0.047093395
CEP350,0.001021948
ZNF479,0.00062846136
ARL6IP5,5.905821e-05
FARP2,0.009232118
TMEM38B,0.0022443964
NEUROD6,0.0010361819
SCAP,0.0007358863
SOAT2,0.016849084
LUZP1,0.0053930217
TAMM41,0.0029540267
ABCB6,0.007129093
DNAJC1,9.155099e-05
USP47,0.0012609198
PRPF4,0.0015109256
ATP5MF,0.00024890862
FOXC2,0.015119336
THEM5,2.6615404e-05
MRPL27,0.0006985518
ZNF786,0.0007798731
ZNF133,0.007991086
BCORL1,0.0028309487
ENTPD8,0.00025829094
ZNF580,0.00030972337
TMEM255B,0.00013276211
MRI1,0.0010082374
SLC13A5,0.0032186392
SCAF1,0.0021330512
TRIM11,0.013441628
SLC29A3,0.0011608917
HSDL2,0.0006252964
SERGEF,0.05688192
CLEC1A,9.57791e-05
DDX42,0.05615509
ME2,0.0029568863
CHST13,0.00017278461
SETD1B,0.0026402562
NDUFA10,0.0005868915
OSBP,0.0021139244
LCLAT1,0.00010935529
ARID3B,0.004824091
LMAN2L,0.00045112483
AQP12B,9.605515e-06
GSPT1,0.0015704967
NUB1,0.0013772289
STARD9,0.0011768366
GJA4,0.0002581629
INSIG1,0.06937664
LAMP1,0.002816396
SCFD1,0.00075419684
ARHGDIG,0.0006548239
KIF5A,0.0056821634
TMEM168,0.0017897078
CNST,0.00026954262
CORO7,0.0021139444
RAB11FIP4,5.9820115e-05
RECQL5,0.003066672
PPP1R3F,0.0003912197
CTDP1,0.003237685
PLCD1,0.00073338306
HLTF,0.0055508963
PIK3IP1,0.0018719897
LONP1,0.00083582505
MS4A6E,0.0038337312
GJC3,1.2501123e-05
DLX2,0.0021055478
PDX1,0.005197483
MTMR3,0.00268146
EIF2B2,0.000776414
EIF2B4,0.0005528882
NPBWR1,0.002750417
FGD5,0.005828958
EPHX2,0.00060926925
HEYL,0.01591011
STMN3,0.002316868
DAZ2,0.0013687791
TRIP4,0.0015895617
PAQR3,0.016038815
FHOD1,0.04833903
DMAC2L,0.00026222007
EVX2,0.00028034564
SRD5A2,0.0018646775
GM2A,0.0061777746
HSD3B1,6.7015644e-05
FAM20B,0.0012811341
RHOV,0.009347554
MSANTD4,0.002413021
RHOQ,0.0016885943
GGCX,0.0003014633
ZNF536,0.0008023053
MARS,0.0026169778
FAM114A1,2.2214542e-06
TRAPPC9,8.5601205e-05
MED18,0.0109077385
ZNF414,0.00019856327
DNAH3,0.0034464316
MBNL3,0.00044623305
UTP11,0.0020604157
TENT2,0.005358206
PODXL,0.04594252
AMBP,0.00043874703
C5orf30,0.00012841249
ZNF524,0.0014613771
LTBP1,0.002015821
POU5F1,0.0005322816
TNNI2,0.006168226
LAMTOR2,1.6897329e-06
GBF1,0.0038788402
ACOT2,0.0016345389
TMEM143,0.0018352667
SYPL2,0.0003496582
KIF14,0.0007189603
SSPN,0.00025021777
CCDC70,0.0011060097
TXNL4A,0.0003366383
PARP2,0.0010455915
PSG1,0.00229415
GRIN2A,0.09552194
TEN1,0.0021679755
BMP4,0.92305964
STEAP1,0.00017635945
SHQ1,0.0006664584
REXO1,0.0013648558
DDX19A,0.0025422692
MSTN,0.0132560115
SUDS3,0.017197328
EXO1,0.007056879
TMX3,0.0048287176
HOXC11,0.02621316
UHMK1,0.30206728
