Gene,Score
ZNF385A,0.04828886
ARID3A,0.11791445
E2F7,0.081879124
E2F8,0.009337544
GADD45A,0.13182281
AURKA,0.28119716
PCNA,0.2096552
BAX,0.08666546
SFN,0.702183
PLK2,0.057962336
PLK3,0.07906891
RGCC,0.16214651
PLAGL1,0.079794176
ATF2,0.44757527
JUN,0.9659364
FOS,0.8596781
PMS2,0.09709677
MLH1,0.13709322
FANCC,0.13282867
DDB2,0.10696413
PRDM1,0.5556153
MDM2,0.87607276
MDM4,0.33874193
CCNG1,0.11344412
HIPK2,0.6082132
PIN1,0.10920173
HIPK1,0.41316804
SSRP1,0.18140599
SUPT16H,0.06943224
CSNK2A1,0.8473171
CSNK2A2,0.41749498
TPX2,0.09300831
NOC2L,0.19628134
CDK5R1,0.28227505
CDK5,0.1924053
POU4F1,0.0419497
POU4F2,0.0031921568
BANP,0.046729717
PHF20,0.07601785
L3MBTL1,0.057552915
EHMT2,0.20534001
EHMT1,0.23690353
TFAP2A,0.6810991
DEK,0.098349735
TFAP2C,0.18497139
WWOX,0.026380595
TFAP2B,0.57394665
YEATS4,0.07094742
ESR1,0.96017253
ATAD2,0.3300366
VEGFA,0.1969625
TGFA,0.10178099
CDKN1A,0.65979683
RUNX1,0.30342236
TP73,0.46438783
ZFPM1,0.01598882
GATA1,0.43141004
CTSK,0.16164987
SERPINB13,0.46123058
CCND1,0.5207551
CDK4,0.8313467
ESRRA,0.25215298
PPARGC1A,0.58288014
TWIST1,0.2291134
RUNX2,0.6996949
NKX3-2,0.11922446
MSX2,0.3662983
SMAD4,0.95652527
SMAD1,0.77942705
RUNX3,0.27702093
SMAD3,0.96933705
TFDP1,0.49279767
E2F6,0.2582594
TFDP2,0.11996677
MGA,0.11890305
MAX,0.24426445
SUPT4H1,0.057103902
SUPT5H,0.053610064
ELOB,0.17041242
ELOC,0.052951563
GTF2F1,0.37135282
GTF2F2,0.2373779
NCBP2,0.020101001
NCBP1,0.014833383
TAP1,0.010865963
TAP2,0.03226489
AMN,0.0085384995
CUBN,0.15385957
MMUT,0.010880358
MMAA,0.013011007
FASLG,0.16465797
FAS,0.2955779
BAG4,0.04540361
TNFRSF1A,0.8266818
TNF,0.7046952
TAX1BP1,0.12147871
TNFAIP3,0.5362519
TNFRSF10A,0.20253102
TNFRSF10D,0.027167758
TNFRSF10B,0.26696977
NGF,0.116869755
NGFR,0.71503234
IRAK1,0.67965806
MYD88,0.79633206
NFKB1,0.7852464
RELA,0.93086207
UBE2B,0.040653452
RAD18,0.23277315
WDR48,0.16618566
USP1,0.16496119
REV3L,0.18637091
MAD2L2,0.036887057
RCHY1,0.32659227
POLH,0.11132258
TRIM25,0.1245447
UBE2L6,0.2495551
UBA7,0.043265726
ISG15,0.22258148
SUMO3,0.33376053
FAAP24,0.10020796
FANCM,0.0639568
CENPX,0.12594962
CENPS,0.043342263
FANCI,0.27808955
FANCD2,0.14469618
PCCA,0.008764208
PCCB,0.014604645
MCCC2,0.027145982
MCCC1,0.0041618133
CLCF1,0.028228069
CRLF1,0.31258467
PRKCSH,0.024269305
GANAB,0.067261845
CALR,0.17123069
CANX,0.34170017
RAD51B,0.06196573
NME2,0.031571817
NME1,0.058484435
APPL1,0.21947595
DCC,0.24566348
MAGED1,0.3056361
UNC5A,0.121209644
PPP3R1,0.2089491
PPP3CC,0.31225798
BCL2,0.7745898
BAD,0.37177542
BAK1,0.16316675
CYCS,0.027111735
XIAP,0.4697094
CASP3,0.65822667
CASP7,0.19956973
CASP9,0.40466616
DIABLO,0.10789391
DFFB,0.04597314
DFFA,0.016267637
KPNA1,0.4635838
KPNB1,0.24361128
PAK2,0.3513702
ARHGAP10,0.21433444
RIPK1,0.68762517
RIPK3,0.36961722
GCH1,0.37975317
GCHFR,0.06604064
UBE2V1,0.03483272
TRAF6,0.752607
IRAK2,0.13165481
HBEGF,0.12492393
CAPZA2,0.1419178
CAPZB,0.035738062
CAPZA3,0.06939456
CAPZA1,0.23498628
GORASP1,0.13713706
GOLGA2,0.4395252
TGFBR1,0.8156449
FKBP1A,0.27829307
RASGRF2,0.052071847
RASGRF1,0.7214732
GRIA2,0.54571474
GRIA1,0.6510721
TYK2,0.21817589
IFNAR1,0.13686466
TFB2M,0.035149697
POLRMT,0.043994166
DGCR8,0.015016264
DROSHA,0.065630406
TSNAX,0.018161293
TSN,0.09451479
BAZ2A,0.15578185
DNMT3A,0.08761565
DNMT3L,0.65283746
DNMT3B,0.38623735
CUL1,0.23525463
CAND1,0.0027520002
TFRC,0.16151182
HFE,0.040382415
TF,0.12388066
HSD17B8,0.021605115
CBR4,0.0029286542
CCNB2,0.035034817
SBF1,0.20245461
MTMR2,0.051885176
MTMR7,0.07233954
MTMR9,0.052112997
PIK3CB,0.14083746
PIK3R2,0.90051025
PIK3CD,0.2686851
PIK3R3,0.5052143
PIK3R5,0.1345643
PIK3CG,0.50724626
PLEKHA2,0.06019488
PTPN13,0.55424553
PLEKHA1,0.044144325
MTMR6,0.105461195
SBF2,0.044692688
MTM1,0.06297737
MTMR12,0.0197086
GAB2,0.49468297
ITPR1,0.8228464
MRVI1,0.10040682
PTPN6,0.9416792
PECAM1,0.4136719
PTPN11,0.9665884
IL6R,0.29014543
IL6,0.2145617
STAT1,0.84371215
STAT3,0.9613175
KDR,0.963543
HRG,0.16490978
PLG,0.23822378
ANXA2,0.52396417
S100A10,0.27342755
SERPINF2,0.17208394
PLAU,0.30893847
PLAUR,0.2925406
ATP7A,0.032219753
PDZD11,0.01628315
CLCN7,0.001980335
OSTM1,0.0058484636
TXN,0.12229
TXNIP,0.38533595
NLRP3,0.27438548
MEFV,0.018184904
PSTPIP1,0.0191155
PYCARD,0.026604079
CGA,0.035146624
LHB,0.061226927
AVPR2,0.03382599
AVP,0.03817564
GCG,0.05558233
GCGR,0.023371875
RAMP3,0.022341678
CALCR,0.025521573
RAMP1,0.0034711622
TSHB,0.012575461
GPHB5,0.0405392
GPHA2,0.0238918
CALCRL,0.012163225
RAMP2,0.002095813
GLP2R,0.12351059
FSHB,0.05721077
ITGAV,0.46941197
ITGB5,0.4275216
STX4,0.0033085174
SEC22B,0.009950195
GLI3,0.6356898
PTCH1,0.38932684
GLI1,0.19595776
GLI2,0.28357005
SUFU,0.03814092
NUMB,0.37965745
ITCH,0.8064582
ABHD5,0.013094993
PLIN1,0.050209995
LIPE,0.059721112
FABP4,0.22629175
KCNJ16,0.0043973625
KCNJ15,0.07689787
KCNJ10,0.043526266
CXCL16,0.026909433
CXCR6,0.00790544
C5AR1,0.07769183
C5,0.078759775
CX3CL1,0.036485218
CX3CR1,0.13893268
TAS1R2,0.0041444227
TAS1R3,0.06553838
TAS1R1,0.006850422
GABBR2,0.3864912
GABBR1,0.4012117
IL10RB,0.0027059368
GABPB1,0.06320999
GABPA,0.2762268
TNPO1,0.11546017
KIF17,0.05490765
GSTA1,0.0074176956
GSTA2,0.005910612
GCLC,0.02654114
GCLM,0.046230875
INS,0.075415574
INSR,0.8296324
ABCD2,0.009768099
ABCD1,0.04187356
ABCD3,0.036841802
ABCG5,0.22929467
ABCG8,0.08067529
CHRNB2,0.004707293
CHRNA4,0.023330556
CHRNA3,0.059162673
CHRNB4,0.005787727
FOXM1,0.5120358
PLK1,0.4355682
CENPF,0.034269843
TACR1,0.022931414
TAC1,0.022445384
TACR2,0.05012327
OXTR,0.091047525
OXT,0.09971354
CRH,0.010880342
CRHBP,0.03248774
ADGRE5,0.013790533
CD55,0.060298413
CBY1,0.23628716
CTNNB1,0.9881925
CTNNBIP1,0.051113073
CHD8,0.064503685
MCFD2,0.08552606
LMAN1,0.047942914
TMED10,0.042697027
TMED2,0.09207417
CD4,0.050903887
LCK,0.86718345
RAB3GAP1,0.022784935
RAB3GAP2,0.017463254
NTRK2,0.46119386
BDNF,0.3497934
NTF4,0.10273656
IL2RB,0.2754737
JAK1,0.6764845
JAK3,0.76173186
IL2RG,0.6519329
PTK2B,0.7753941
EBI3,0.11021127
IL27,0.22174145
NECTIN1,0.072098315
NECTIN3,0.024206862
NECTIN4,0.17976238
NECTIN2,0.011795599
PVR,0.16841398
IL12B,0.021050042
IL12A,0.02094035
IL12RB1,0.07541413
IL12RB2,0.21069507
JAK2,0.98474705
TLR2,0.6362008
TLR1,0.151328
TLR6,0.16317438
RBPJ,0.20330566
SNW1,0.77376896
NOTCH1,0.8998868
HIF1A,0.9163395
JAG1,0.36968577
JAG2,0.14267078
CBL,0.969981
NCAM1,0.36779362
NCAN,0.025801454
COL4A2,0.43724135
COL4A1,0.13587056
HLA-C,0.073953494
B2M,0.28430033
KIR2DS5,0.012642865
TYROBP,0.30110842
CLEC5A,0.052886788
NCR2,0.034309663
SIRPB1,0.010593295
TREM1,0.3066106
TREM2,0.028569119
CD300E,0.15160173
CD300LB,0.061004877
GRAP2,0.38164032
LCP2,0.44925278
SPRY2,0.13173024
DAB2,0.62302905
LRP2,0.29027352
VAMP7,0.008333886
AGFG1,0.09165786
AMPH,0.24414036
BIN1,0.107557684
SQSTM1,0.86071956
MAP3K3,0.16609591
EIF4EBP1,0.16903865
EIF4E,0.25588447
NOTCH2,0.89368695
IL18BP,0.031054594
IL18,0.15296444
IL18R1,0.03790597
IL15,0.03426846
IL15RA,0.06923113
IRF3,0.59665185
IRF7,0.3308434
CREBBP,0.9804146
NOTCH3,0.25238973
ELF3,0.5071409
CNTN1,0.50968575
MDK,0.25681314
DLL1,0.20327748
YBX1,0.2299705
HEY1,0.21056436
FOXH1,0.15405485
DRAP1,0.15932575
CDON,0.09142883
BOC,0.06193311
IL23A,0.07328694
IL23R,0.0101753855
STAT4,0.21070793
KNG1,0.41558474
C1QBP,0.014172359
F8,0.49666193
VWF,0.26679197
F9,0.3178111
F13B,0.07179614
F13A1,0.33469442
PROC,0.2940168
PROCR,0.482209
LY96,0.5072526
TLR4,0.8516837
S100A9,0.10906523
S100A8,0.4160098
JUND,0.36483636
FOSB,0.119126365
CFB,0.08190412
C3,0.028510077
CKM,0.036492124
CKB,0.009903472
PRDX6,0.084614314
GSTP1,0.081545606
HSF1,0.22679375
HSBP1,0.029722707
YWHAE,0.5394975
CCAR2,0.18738724
SIRT1,0.5371794
ID1,0.5938872
ETS2,0.52033675
ERF,0.08582689
MAP3K5,0.65828156
CDKN2B,0.54887
CEBPB,0.9125147
CLEC4C,0.100061834
FCER1G,0.47495484
CLEC4E,0.050809935
MAP3K14,0.116844594
CHUK,0.6411068
NFKB2,0.34898448
RELB,0.06999434
MALT1,0.20002148
CASP8,0.93415797
CD209,0.35705668
ICAM2,0.04127376
GTSE1,0.07127829
CDC20,0.4126728
MAD2L1,0.11816321
MYC,0.79980993
CDK2,0.9312841
CCNE1,0.123820804
GMNN,0.23943685
CDT1,0.12905104
DBF4,0.033087593
CDC7,0.14326896
CCNA1,0.1984652
CCNA2,0.5398067
PHLDA1,0.0723033
CTDNEP1,0.031264354
CNEP1R1,0.013226785
ESPL1,0.18018214
PTTG1,0.22920278
MAU2,0.023589645
NIPBL,0.050552815
FBXO5,0.07660374
FERMT2,0.03589713
FBLIM1,0.041979894
ITGB1,0.8101805
ILK,0.23425019
PARVA,0.12669647
ARHGEF6,0.30728263
PARVB,0.2543962
RSU1,0.14298321
LIMS1,0.0730607
ACTN1,0.23720351
ITGA6,0.06806974
ITGB4,0.26322752
CD47,0.13814141
SIRPA,0.26356354
SIRPG,0.055232782
NPHS1,0.37854162
KIRREL1,0.17071776
PPL,0.060514044
EVPL,0.014101285
KAZN,0.039647784
KLK5,0.04656401
SPINK5,0.029743664
KLK12,0.018939102
SPINK6,0.028519645
KLK13,0.0232927
KLK14,0.016793078
SPINK9,0.031444024
FGFR1,0.7081808
ANOS1,0.08307999
ABCA1,0.35785782
APOA1,0.39376688
ANGPTL3,0.068296954
ANGPTL8,0.010368735
UBA2,0.15104845
SAE1,0.031892575
CCND3,0.40404677
MAPK6,0.046357684
ITGA3,0.5020575
ITGA7,0.0750655
ITGA2,0.5590878
ITGA1,0.053576704
ATP6AP2,0.01538645
REN,0.0140895415
NSUN4,0.021356998
MTERF4,0.012149213
ITGB3,0.7106062
ITGA2B,0.27599946
LDLR,0.37857866
PCSK9,0.10057129
TMEM173,0.10314231
TBK1,0.61609757
CD27,0.42301098
CD70,0.10944393
EDAR,0.10713523
EDA,0.13371034
EDA2R,0.075389564
TNFSF18,0.033562284
TNFRSF18,0.07515968
TNFRSF4,0.04128787
TNFSF4,0.0076371487
TNFRSF25,0.37347066
TNFSF15,0.043499433
TNFSF8,0.09572163
TNFRSF8,0.2944976
TNFSF9,0.28475147
TNFRSF9,0.009376056
PTK6,0.18793273
KHDRBS1,0.23330013
ARAP1,0.12467875
AKT1,0.7961707
DOK1,0.89083475
PTPN1,0.46602395
STAP2,0.061586086
SOCS3,0.4840595
ITGA10,0.020348672
GP6,0.5766328
RAF1,0.7144438
YWHAZ,0.8130869
PDPN,0.013621823
CLEC1B,0.057515804
PDGFA,0.102126285
PDGFB,0.09352333
ITGAM,0.04703727
ITGB2,0.8576367
JAM2,0.12654728
JAM3,0.019229833
ITGA4,0.91639024
ITGAL,0.3410384
ITGAX,0.025729762
CD48,0.2515741
CD244,0.06786522
CD58,0.033982623
CD2,0.33299935
ITGA5,0.15111084
JAML,0.01601001
CXADR,0.003803831
MIF,0.0714235
CD74,0.055117637
TEK,0.7971616
ANGPT1,0.21045785
ANGPT2,0.17451707
ANGPT4,0.042651474
INPP5D,0.857817
PLCG1,0.89573437
BSG,0.16926992
PPIL2,0.055119492
CAV1,0.9376281
PPIA,0.09273082
SLC7A7,0.021811036
SLC3A2,0.2660967
SLC7A8,0.020695891
SLC7A9,0.04920698
SLC7A11,0.14785962
SLC7A5,0.06607774
SLC7A10,0.014182856
SLC7A6,0.018236846
GAD2,0.0011482446
GAD1,0.045076083
HTR3D,0.02862596
HTR3A,0.060856204
HTR3E,0.02235666
HTR3B,0.024616394
HTR3C,0.11224664
SMAD2,0.9837302
GBA,0.071654975
PSAP,0.31621966
LY86,0.24875787
CD180,0.013393264
COLEC11,0.10718983
MASP1,0.12246874
GJB1,0.0032489316
GJB2,0.007989222
GJA1,0.2722534
TJP1,0.33606544
NEDD4,0.8394467
PPM1B,0.4481568
FLNB,0.56657016
IL33,0.043746132
IL1RL1,0.09356896
IL37,0.098981
CSF2RB,0.6489263
CSF2RA,0.17498451
CSF2,0.015374694
IL5RA,0.12447217
IL5,0.017806541
TEC,0.34148216
VAV1,0.8153845
BLNK,0.568997
IL4R,0.67312443
IL13RA1,0.081417754
IL13,0.16747582
IL13RA2,0.11604663
IL7R,0.2707708
SMARCA4,0.58966947
BRWD1,0.075310625
IL22RA2,0.00024575627
IL22,0.012760438
IFNLR1,0.0056095654
IL16,0.054154504
IL32,0.0030019444
PRTN3,0.17494635
FLT3,0.617809
FLT3LG,0.32424578
CSF3,0.12270898
CSF3R,0.74837893
TXLNA,0.011782155
STX1A,0.08530872
GHR,0.85334235
PRLR,0.6421627
TRAF3,0.08549602
TNFRSF1B,0.119348355
CD40LG,0.075126305
CD40,0.06158532
TNFRSF13C,0.044182625
TNFSF13B,0.08471096
PAG1,0.7575476
CSK,0.785096
PTPN22,0.16190869
LAT,0.02619086
FYB1,0.07473688
NCK1,0.9246657
MAP3K7,0.9232926
TAB2,0.1503748
ICOS,0.10920544
ICOSLG,0.04998768
TNFRSF14,0.03254929
BTLA,0.10407477
CD80,0.18152305
CD28,0.3788677
CD86,0.09170479
NFKBIA,0.57430255
CLTC,0.6487604
CLTA,0.17234515
HLA-DMB,0.044661313
HLA-DMA,0.010251597
CD96,0.12502372
ITGB7,0.13772841
HLA-E,0.07771117
CDH1,0.9488303
KLRG1,0.01461918
CD226,0.070549384
CD200,0.059610736
CD200R1,0.011692342
HLA-G,0.14648408
KIR2DS2,0.020374926
CLEC2D,0.029444046
KLRB1,0.027316332
XDH,0.020404298
BTN1A1,0.070713274
ITGB6,0.06419374
TGFB1,0.38251564
LTBP4,0.15664078
ITGA8,0.54706925
ITGB8,0.05084097
SNCAIP,0.040513694
PRKN,0.44158128
SNCA,0.3226576
USP9X,0.27671432
SORL1,0.20810294
APP,0.99651825
ATG12,0.05779539
ATG7,0.07668242
ATG10,0.060212534
ATG5,0.014540183
CIDEA,0.0918738
CIDEC,0.08186472
PDGFRB,0.35882798
PDGFRA,0.9258184
TGFBR2,0.5730665
YWHAB,0.92636365
MAP2K2,0.42912608
MAP2K1,0.89601344
KSR1,0.32529098
MARK3,0.10997745
CDK9,0.44888037
CCNT1,0.10740989
ISCA2,0.061891943
ISCA1,0.0091858655
NLRX1,0.10905441
MAVS,0.22787665
ROBO1,0.23104027
SLIT2,0.26522782
NTF3,0.1295668
AKAP5,0.1596801
ROBO3,0.045837883
CFH,0.017267909
CD19,0.54058224
CD81,0.10825898
SERPING1,0.25478855
C1S,0.011101573
C1R,0.00481041
CPN2,0.007622112
CPN1,0.1459424
L1CAM,0.19947302
NRP1,0.29636747
ITGA9,0.06919643
MAPK3,0.6938698
MAPK1,0.9959798
C6,0.09177502
FARSA,0.024506532
FARSB,0.009412394
HBB,0.1591165
HBA1,0.32735032
HBA2,0.3684504
SMURF2,0.77234286
SMURF1,0.90314823
NEDD4L,0.3941397
STUB1,0.26213026
UBE2M,0.029189592
NEDD8,0.10044689
RNF20,0.054836582
RNF40,0.07664029
FRK,0.20016742
TRIM27,0.11464074
ITGA11,0.021665106
ITGAD,0.13690154
ITGAE,0.108591415
HSPG2,0.73664784
LDHA,0.023754349
LDHB,0.09090796
SUCLG1,0.03576747
SUCLG2,0.033510413
SUCLA2,0.005278228
TIMP1,0.22460696
MMP9,0.7140357
MMP14,0.2928836
TIMP2,0.032263294
RBBP7,0.2222566
HAT1,0.063716
PAX3,0.47009668
NCOA1,0.8607312
BAP1,0.06830251
HCFC1,0.42854083
TAB1,0.3975627
SKP2,0.5464523
UFD1,0.04193509
VCP,0.32806864
YOD1,0.011772572
ZRANB1,0.02013817
APC,0.95853394
ATXN3,0.031090297
STAMBP,0.16107932
STAM,0.32574138
NTRK3,0.8397882
PTPRS,0.21159181
SERPINE1,0.19907388
VTN,0.2086423
DAG1,0.23003416
AGRN,0.08120518
BCL10,0.3162052
SLIT1,0.19839819
RALGAPA2,0.0030386266
RALGAPB,0.00132187
GOLGB1,0.018275635
ACBD3,0.026061565
HPS4,0.021705462
HPS1,0.032514855
INHBB,0.35601845
INHBA,0.38042787
FAM20A,0.14679877
FAM20C,0.31200886
PARP1,0.23032199
RAD52,0.11910821
RNF168,0.07122985
SP100,0.058210764
TDG,0.44448495
WRN,0.08155226
XPC,0.046613038
MITF,0.1804689
SP3,0.25850782
TP53BP1,0.30017057
CDKN2A,0.7061138
HIC1,0.23508643
FOXL2,0.17828038
DDX17,0.04982908
SATB1,0.1183099
SUZ12,0.16079096
HDAC4,0.3787394
HDAC1,0.8737995
HDAC2,0.54575175
CHD3,0.47713467
HNRNPC,0.057421282
NOP58,0.043982938
TOP1,0.17354678
TOP2A,0.39476624
TOP2B,0.19194476
SETDB1,0.06296978
ATF7IP,0.18180233
PRMT5,0.09212561
WDR77,0.11007024
PINK1,0.24127878
ERBB4,0.96218413
RELN,0.86041653
VLDLR,0.6877698
ASGR1,0.0085646
ASGR2,0.008530446
EGR1,0.9302965
SALL4,0.061360653
MAF1,0.07619585
ARHGAP35,0.0136583
RASA1,0.81307054
BCAR1,0.71128035
RXRG,0.4905512
RARG,0.24048077
RXRA,0.79630554
RARA,0.6999237
RXRB,0.221073
RARB,0.78404415
PPARD,0.36975107
NRP2,0.5370578
FLT1,0.81182563
KITLG,0.3480439
KIT,0.8667898
PRKCA,0.9404289
PTPRU,0.23533975
NCOR1,0.5218248
TNS4,0.3405267
MET,0.93775904
LRIG1,0.103425525
PAN2,0.12880751
PAN3,0.04008057
POMT2,0.01403351
POMT1,0.07094149
C1GALT1C1,0.03780037
C1GALT1,0.026470002
PMPCA,0.0003408863
PMPCB,0.0070263925
ATF6,0.20030671
HSPA5,0.9474981
EIF2AK3,0.14261064
ERN1,0.07950639
PIK3R4,0.10796558
PIK3C3,0.2563754
TKFC,0.039825127
IFIH1,0.025367297
CFL1,0.20546716
LIMK1,0.26212165
PGLYRP4,0.030358577
PGLYRP3,0.01881051
PPARG,0.6567925
SLC3A1,0.082425825
DACT1,0.1342314
AXIN1,0.5753212
GSK3B,0.77858275
PFKP,0.1730872
PFKL,0.06789905
PFKM,0.20723177
GCKR,0.09116182
GCK,0.20084032
ANK1,0.4246624
NRCAM,0.19077976
CNTN2,0.088759586
CHL1,0.22471742
NFASC,0.24163964
DCX,0.098032996
SDCBP,0.32640833
PLXNB1,0.16996115
ERBB2,0.9976174
TLN1,0.32592443
PIP5K1C,0.22763479
PLXND1,0.011444306
SEMA3E,0.019768761
SEMA4A,0.35593948
PTPRC,0.9587661
SEMA4D,0.050218638
CD72,0.051279712
PLXNC1,0.026487842
SEMA7A,0.2673957
FYN,0.9955968
ROBO2,0.15996137
SAV1,0.07554157
STK3,0.07771637
STK4,0.027562402
TJP2,0.12942135
WWTR1,0.33723286
ADD2,0.2907516
ADD1,0.09478124
ADD3,0.24958524
AZGP1,0.10836897
PIP,0.044819497
LRRC8A,0.055359345
LRRC8B,0.04693414
LRRC8E,0.04285302
LRRC8D,0.0075227404
LRRC8C,0.0026624557
CDC25C,0.13642497
SRPRB,0.082865246
SRPRA,0.031812083
MLXIPL,0.10675878
MLX,0.035446595
SLC16A3,0.014767095
SLC16A1,0.026534509
PAK1,0.8256898
NF2,0.4122995
FLNA,0.57165134
PKN1,0.19233063
CIT,0.11742061
CDKN1B,0.37218434
CFTR,0.93125963
GOPC,0.3907344
NAE1,0.1314096
UBA3,0.07761046
UBE2F,0.019706642
CUL4B,0.28631383
CUL4A,0.09014738
RBX1,0.4475877
CUL9,0.023929175
LEPR,0.31387007
TIMM13,0.022449788
TIMM8B,0.010462646
TIMM8A,0.018884063
TIMM10,0.014533523
TIMM9,0.0027350814
RNGTT,0.029214391
RNMT,0.07603078
SRRM1,0.2149657
SRRM2,0.20469305
EPRS,0.045271456
DUS2,0.03771298
WDR4,0.031638887
METTL1,0.028022334
QTRT1,0.012936033
QTRT2,0.05881643
TRMT6,0.0678083
TRMT61A,0.02781544
PIGX,0.02824293
PIGM,0.024410933
PIGF,0.06119421
PIGO,0.07042634
PIGG,0.012721156
EIF4A2,0.05400917
EIF4A1,0.100233875
PSEN1,0.43006346
NCSTN,0.0920959
PPP1CC,0.3406845
PPP1R15A,0.2077273
MMADHC,0.007022002
MMACHC,0.025402203
GP1BB,0.17910554
GP1BA,0.17109269
HLA-DOA,0.059372753
HLA-DOB,0.11875898
NFKBIE,0.19425707
REL,0.41144183
TLE1,0.31492522
STXBP3,0.007478925
ATP6V0D2,0.024398368
ATP6V0D1,0.0061693517
ORC2,0.115868896
MCM8,0.008495366
CD8B,0.024972638
CD8A,0.09810202
CD3E,0.6288717
CD3G,0.05618207
CD3D,0.06495043
SEC31A,0.046910357
SEC13,0.05152607
KLRD1,0.01329221
KLRC2,0.0054068947
STXBP1,0.06752717
BMI1,0.0979562
CBX4,0.20836414
HSP90AA1,0.9227361
FKBP6,0.16854008
TTC21B,0.041257765
WDR35,0.011474133
PTK2,0.9395542
MAFB,0.099659465
VAMP2,0.029939996
DDB1,0.07142715
IL17A,0.086993136
IL17F,0.024339734
KHSRP,0.27403933
PBX1,0.66404694
PKNOX1,0.10074459
DLG3,0.45649645
DLG4,0.9216798
CD1A,0.14951465
CD1B,0.022416756
CD1D,0.06440472
CD1C,0.020353602
RAG2,0.24693927
RAG1,0.46674302
ERLIN1,0.08915912
ERLIN2,0.06797148
ZFHX3,0.18283732
OTUB1,0.21907336
RNF128,0.20764548
HSD17B10,0.12790902
TRMT10C,0.014602064
ZNF335,0.14605764
CNOT6,0.025298662
RFX6,0.03952071
IL6ST,0.6809027
CUL5,0.11491057
CUL3,0.2741764
CUL2,0.35246974
PHB2,0.02248111
PHB,0.27621415
RANGAP1,0.108110994
DCTN3,0.09871146
DCTN2,0.057682633
CRLF2,0.07567306
OSMR,0.16159268
RSF1,0.43748894
CASP1,0.17764406
NR1H3,0.50690347
NR1H2,0.23149471
PEX14,0.06951068
PEX13,0.022519864
GRIN1,0.8975834
GRIN2B,0.24444838
WASL,0.010524392
ITSN1,0.028603764
IFNGR1,0.082074866
IFNGR2,0.04041355
CLOCK,0.015166414
ARNTL2,0.01478354
MSH4,0.10415571
MSH5,0.03443145
MLH3,0.56116295
POLR3D,0.0148628475
POLR3E,0.0151836015
POLR3H,0.026161687
CRCP,0.034435637
CYBB,0.517802
CYBA,0.08129728
BCKDHB,0.031176832
BCKDHA,0.005281762
MAT2A,0.14434123
MAT2B,0.037710126
CYP1A2,0.047909185
POR,0.028929638
CYP2C19,0.04850836
PDHA2,0.014249071
PDHB,0.069668196
PDHA1,0.013559827
SDHB,0.0038456754
SDHA,0.00902447
PDP1,0.11291433
PDPR,0.10530888
PPP2R1A,0.41838095
PPP2CA,0.66477305
MEP1A,0.019668754
MEP1B,0.046625245
ATP4A,0.25833264
ATP4B,0.02162954
