Gene,Score
DGCR8,0.020059014
DROSHA,0.16202933
TSNAX,0.027017923
TSN,0.017364515
BAZ2A,0.07242801
DNMT3A,0.023475591
DNMT3L,0.13967143
DNMT3B,0.08106325
CUL1,0.68784726
CAND1,0.26833874
TFRC,0.193706
HFE,0.0429444
TF,0.024858644
HSD17B8,0.026282461
CBR4,0.011924362
CCNB2,0.05421663
SBF1,0.30896938
MTMR2,0.082628496
MTMR7,0.060691584
MTMR9,0.1542336
PIK3CB,0.14060435
PIK3R2,0.44522703
PIK3CD,0.25340602
PIK3R3,0.7437983
PIK3R5,0.06446004
PIK3CG,0.566562
PLEKHA2,0.07214502
PTPN13,0.39617288
PLEKHA1,0.085830554
MTMR6,0.061019164
SBF2,0.055394202
MTM1,0.015039938
MTMR12,0.014446997
GAB2,0.5009467
ITPR1,0.7168695
MRVI1,0.0365667
PTPN6,0.9844185
PECAM1,0.2201086
PTPN11,0.37430242
IL6R,0.34969398
IL6,0.22904019
STAT1,0.767642
STAT3,0.95536596
KDR,0.5884939
HRG,0.4199699
PLG,0.41891828
ANXA2,0.53815126
S100A10,0.19726472
SERPINF2,0.052271023
PLAU,0.119761966
PLAUR,0.13828132
ATP7A,0.16437623
PDZD11,0.026517717
CLCN7,0.058352176
OSTM1,0.025047066
TXN,0.1186268
TXNIP,0.3405511
NLRP3,0.10970969
MEFV,0.1286936
PSTPIP1,0.047180887
PYCARD,0.1061587
CGA,0.050572593
LHB,0.14923951
AVPR2,0.04544824
AVP,0.022435708
GCG,0.051290777
GCGR,0.051951297
RAMP3,0.015521898
CALCR,0.1301365
RAMP1,0.019723525
TSHB,0.048235662
GPHB5,0.010201936
GPHA2,0.010800313
CALCRL,0.024189685
RAMP2,0.025491023
GLP2R,0.032088395
FSHB,0.045351457
ITGAV,0.36938328
ITGB5,0.33960363
STX4,0.03859445
SEC22B,0.050339658
GLI3,0.86552393
PTCH1,0.040967185
GLI1,0.39985457
GLI2,0.25113246
SUFU,0.0106279645
NUMB,0.568619
ITCH,0.66318893
ABHD5,0.021003317
PLIN1,0.026899371
LIPE,0.06096579
FABP4,0.111190036
KCNJ16,0.045659196
KCNJ15,0.1160968
KCNJ10,0.12759422
CXCL16,0.0055223736
CXCR6,0.011161241
C5AR1,0.13279657
C5,0.032332618
CX3CL1,0.0907877
CX3CR1,0.018112116
TAS1R2,0.0029156557
TAS1R3,6.207713e-05
TAS1R1,0.0010085606
GABBR2,0.059380822
GABBR1,0.066756636
IL10RB,0.08699664
GABPB1,0.013874513
GABPA,0.2043793
TNPO1,0.13271864
KIF17,0.027175542
GSTA1,0.022356015
GSTA2,0.022125212
GCLC,0.08522526
GCLM,0.039680373
INS,0.085181974
INSR,0.96630895
ABCD2,0.029894728
ABCD1,0.041094515
ABCD3,0.057844955
ABCG5,0.054970164
ABCG8,0.15246055
CHRNB2,0.0056212144
CHRNA4,0.055877153
CHRNA3,0.05497497
CHRNB4,0.041133747
FOXM1,0.20788774
PLK1,0.33155543
CENPF,0.0800408
TACR1,0.07486997
TAC1,0.04162278
TACR2,0.022648502
OXTR,0.04951065
OXT,0.10927108
CRH,0.017924847
CRHBP,0.07768164
ADGRE5,0.024277102
CD55,0.05871717
CBY1,0.029005982
CTNNB1,0.9978448
CTNNBIP1,0.003682781
CHD8,0.09968674
MCFD2,0.04880093
LMAN1,0.053789195
TMED10,0.01210757
TMED2,0.053762514
CD4,0.54022646
LCK,0.86398214
RAB3GAP1,0.04948725
RAB3GAP2,0.034878664
NTRK2,0.6510626
BDNF,0.063704
NTF4,0.026065024
IL2RB,0.19620313
JAK1,0.79821265
JAK3,0.59805274
IL2RG,0.8786803
PTK2B,0.9075821
EBI3,0.0826555
IL27,0.016621267
NECTIN1,0.08456061
NECTIN3,0.04213641
NECTIN4,0.047573484
NECTIN2,0.015474801
PVR,0.1041574
IL12B,0.01997821
IL12A,0.03221241
IL12RB1,0.22995456
IL12RB2,0.03455464
JAK2,0.8533454
TLR2,0.89184827
TLR1,0.1652923
TLR6,0.061613295
RBPJ,0.46176457
SNW1,0.21687561
NOTCH1,0.70265955
HIF1A,0.60303354
JAG1,0.0441759
JAG2,0.09082056
CBL,0.78879976
NCAM1,0.122071475
NCAN,0.083089314
COL4A2,0.5601518
COL4A1,0.56299376
HLA-C,0.06981711
B2M,0.07049933
KIR2DS5,0.018939793
TYROBP,0.008032298
CLEC5A,0.09845309
NCR2,0.00888578
SIRPB1,0.010675764
TREM1,0.42909577
TREM2,0.014645836
CD300E,0.03258473
CD300LB,0.039793435
GRAP2,0.03610799
LCP2,0.18855141
SPRY2,0.034777783
DAB2,0.78913635
LRP2,0.7352933
VAMP7,0.020686625
AGFG1,0.21313244
AMPH,0.6944032
BIN1,0.4728207
SQSTM1,0.84934115
MAP3K3,0.40952116
EIF4EBP1,0.1385565
EIF4E,0.21059443
NOTCH2,0.34868926
IL18BP,0.086788945
IL18,0.30796894
IL18R1,0.092359245
IL15,0.43193772
IL15RA,0.31605557
IRF3,0.3886624
IRF7,0.4072785
CREBBP,0.80493504
NOTCH3,0.42832527
ELF3,0.24715969
CNTN1,0.18617491
MDK,0.036875818
DLL1,0.079558946
YBX1,0.46695852
HEY1,0.2826209
FOXH1,0.006336747
DRAP1,0.19897692
CDON,0.30279097
BOC,0.27324185
IL23A,0.066507645
IL23R,0.07148865
STAT4,0.35208043
KNG1,0.084636375
C1QBP,0.17624517
F8,0.047476627
VWF,0.16654243
F9,0.28200728
F13B,0.022483326
F13A1,0.032698803
PROC,0.0684359
PROCR,0.08392721
LY96,0.4454047
TLR4,0.2883158
S100A9,0.090227395
S100A8,0.12243126
JUND,0.50914305
FOSB,0.045532573
CFB,0.0871715
C3,0.10918575
CKM,0.026546402
CKB,0.16249356
PRDX6,0.1598096
GSTP1,0.036411524
HSF1,0.16864882
HSBP1,0.018361012
YWHAE,0.3401459
CCAR2,0.2849708
SIRT1,0.32184264
ID1,0.24471469
ETS2,0.30100113
ERF,0.030829974
MAP3K5,0.801581
CDKN2B,0.47706434
CEBPB,0.9541935
CLEC4C,0.010738891
FCER1G,0.033317722
CLEC4E,0.021311406
MAP3K14,0.23118253
CHUK,0.63734746
NFKB2,0.49896824
RELB,0.3404962
MALT1,0.1280861
CASP8,0.7994935
CD209,0.054695435
ICAM2,0.039191324
GTSE1,0.30258113
CDC20,0.36215708
MAD2L1,0.2895827
MYC,0.5542529
CDK2,0.51941276
CCNE1,0.37070763
GMNN,0.16379096
CDT1,0.13123184
DBF4,0.07924149
CDC7,0.04360714
CCNA1,0.314955
CCNA2,0.36666092
PHLDA1,0.07917008
CTDNEP1,0.11489957
CNEP1R1,0.013825622
ESPL1,0.2483312
PTTG1,0.07655126
MAU2,0.02845124
NIPBL,0.1209274
FBXO5,0.08800456
FERMT2,0.18368876
FBLIM1,0.036220506
ITGB1,0.51189095
ILK,0.37722564
PARVA,0.08562109
ARHGEF6,0.28020838
PARVB,0.06828171
RSU1,0.06394001
LIMS1,0.18604083
ACTN1,0.46669066
ITGA6,0.1536091
ITGB4,0.050194263
CD47,0.13008331
SIRPA,0.19943343
SIRPG,0.076541126
NPHS1,0.19280103
KIRREL1,0.06870621
PPL,0.18302658
EVPL,0.066402845
KAZN,0.009518537
KLK5,0.023090597
SPINK5,0.04682765
KLK12,0.009385861
SPINK6,0.010323836
KLK13,0.01826076
KLK14,0.019143403
SPINK9,0.040692467
FGFR1,0.89862764
ANOS1,0.105637796
ABCA1,0.32801497
APOA1,0.078456745
ANGPTL3,0.021528693
ANGPTL8,0.037062515
UBA2,0.10811564
SAE1,0.09931868
CCND3,0.25408596
MAPK6,0.10602819
ITGA3,0.07577038
ITGA7,0.05417517
ITGA2,0.16112876
ITGA1,0.04904703
ATP6AP2,0.029401556
REN,0.0077329436
NSUN4,0.017526701
MTERF4,0.0148417475
ITGB3,0.873425
ITGA2B,0.31435096
LDLR,0.36229733
PCSK9,0.081283465
TMEM173,0.066624396
TBK1,0.7746899
CD27,0.05788923
CD70,0.024646787
EDAR,0.00409714
EDA,0.04024646
EDA2R,0.03560356
TNFSF18,0.019275486
TNFRSF18,0.040959343
TNFRSF4,0.043995302
TNFSF4,0.03303208
TNFRSF25,0.24039751
TNFSF15,0.07919586
TNFSF8,0.5341122
TNFRSF8,0.10692917
TNFSF9,0.101317935
TNFRSF9,0.041094188
PTK6,0.4049151
KHDRBS1,0.47394595
ARAP1,0.27476746
AKT1,0.99519074
DOK1,0.39207962
PTPN1,0.536567
STAP2,0.34909385
SOCS3,0.41755575
ITGA10,0.031953193
GP6,0.16858229
RAF1,0.9635618
YWHAZ,0.8166703
PDPN,0.026042804
CLEC1B,0.15381566
PDGFA,0.23761107
PDGFB,0.1038128
ITGAM,0.04027088
ITGB2,0.43112585
JAM2,0.10853588
JAM3,0.32915404
ITGA4,0.28011233
ITGAL,0.16855355
ITGAX,0.06285484
CD48,0.18155923
CD244,0.08025062
CD58,0.08971951
CD2,0.26369515
ITGA5,0.6613672
JAML,0.016506009
CXADR,0.05448705
MIF,0.06353374
CD74,0.05232271
TEK,0.53468037
ANGPT1,0.0817285
ANGPT2,0.2041668
ANGPT4,0.036968548
INPP5D,0.33015764
PLCG1,0.8492012
BSG,0.14255346
PPIL2,0.07527696
CAV1,0.8703159
PPIA,0.10192985
SLC7A7,0.032171022
SLC3A2,0.21383551
SLC7A8,0.0025261154
SLC7A9,0.016502231
SLC7A11,0.13512585
SLC7A5,0.06365526
SLC7A10,0.032488286
SLC7A6,0.031679414
GAD2,0.020566279
GAD1,0.13326894
HTR3D,0.030168647
HTR3A,0.09137219
HTR3E,0.024624128
HTR3B,0.014203125
HTR3C,0.020441884
SMAD2,0.97972643
GBA,0.09111029
PSAP,0.20769298
LY86,0.11815721
CD180,0.028161392
COLEC11,0.104076296
MASP1,0.09211689
GJB1,0.014874134
GJB2,0.023779994
GJA1,0.19081193
TJP1,0.4292937
NEDD4,0.74142337
PPM1B,0.47908497
FLNB,0.22753662
IL33,0.03878244
IL1RL1,0.049451154
IL37,0.037311796
CSF2RB,0.4254302
CSF2RA,0.12980832
CSF2,0.06796668
IL5RA,0.025715673
IL5,0.009385418
TEC,0.57113194
VAV1,0.88589406
BLNK,0.16704732
IL4R,0.57534325
IL13RA1,0.06903192
IL13,0.071842685
IL13RA2,0.03897032
IL7R,0.1146133
SMARCA4,0.6746462
BRWD1,0.04136438
IL22RA2,4.7518156e-06
IL22,7.316855e-05
IFNLR1,0.025007702
IL16,0.09446877
IL32,0.020645835
PRTN3,0.07523867
FLT3,0.13849752
FLT3LG,0.015634973
CSF3,0.024252038
CSF3R,0.10625931
TXLNA,0.06721222
STX1A,0.06401553
GHR,0.6297715
PRLR,0.08155504
TRAF3,0.26749012
TNFRSF1B,0.28151992
CD40LG,0.025445908
CD40,0.27063763
TNFRSF13C,0.0058826073
TNFSF13B,0.17125228
PAG1,0.16733332
CSK,0.7914034
PTPN22,0.24870309
LAT,0.008152816
FYB1,0.18368387
NCK1,0.370555
MAP3K7,0.57978415
TAB2,0.26874235
ICOS,0.08334345
ICOSLG,0.04814629
TNFRSF14,0.07827066
BTLA,0.123286664
CD80,0.12935352
CD28,0.24358839
CD86,0.017877407
NFKBIA,0.4319595
CLTC,0.72860813
CLTA,0.5935006
HLA-DMB,0.01400119
HLA-DMA,0.015500569
CD96,0.023088878
ITGB7,0.19955657
HLA-E,0.055736594
CDH1,0.9998807
KLRG1,0.030737618
CD226,0.04805315
CD200,0.005615295
CD200R1,0.0041891565
HLA-G,0.016805688
KIR2DS2,0.019428935
CLEC2D,0.036189634
KLRB1,0.040036324
XDH,0.035826925
BTN1A1,0.028854005
ITGB6,0.11809072
TGFB1,0.6608863
LTBP4,0.20952038
ITGA8,0.08984198
ITGB8,0.04920885
SNCAIP,0.038516648
PRKN,0.3042491
SNCA,0.30267492
USP9X,0.22593082
SORL1,0.06875783
APP,0.9999113
ATG12,0.08160383
ATG7,0.10158461
ATG10,0.065430574
ATG5,0.37307826
CIDEA,0.029210862
CIDEC,0.021545092
PDGFRB,0.79376704
PDGFRA,0.784629
TGFBR2,0.958774
YWHAB,0.5437189
MAP2K2,0.4392083
MAP2K1,0.5987865
KSR1,0.10101165
MARK3,0.11068167
CDK9,0.55118316
CCNT1,0.19540606
ISCA2,0.027974177
ISCA1,0.030570475
NLRX1,0.037078183
MAVS,0.20980264
ROBO1,0.23791546
SLIT2,0.4508865
NTF3,0.040939048
AKAP5,0.20301692
ROBO3,0.07652173
CFH,0.035276435
CD19,0.349458
CD81,0.17237239
SERPING1,0.097483255
C1S,0.0509045
C1R,0.025565399
CPN2,0.013109828
CPN1,0.024623081
L1CAM,0.22473252
NRP1,0.24349268
ITGA9,0.029107502
MAPK3,0.9742526
MAPK1,0.9912958
C6,0.26545888
FARSA,0.05993282
FARSB,0.04864504
HBB,0.016468354
HBA1,0.09193343
HBA2,0.03525469
SMURF2,0.56373215
SMURF1,0.950534
NEDD4L,0.5136696
STUB1,0.615468
UBE2M,0.042517122
NEDD8,0.31379944
RNF20,0.04570223
RNF40,0.12269156
FRK,0.056313187
TRIM27,0.08348045
ITGA11,0.03687967
ITGAD,0.037683386
ITGAE,0.037528917
HSPG2,0.83008754
LDHA,0.10863775
LDHB,0.0685457
SUCLG1,0.02451047
SUCLG2,0.04536199
SUCLA2,0.061893176
TIMP1,0.15904754
MMP9,0.35562807
MMP14,0.18877786
TIMP2,0.04325486
RBBP7,0.3468805
HAT1,0.046307817
PAX3,0.47338492
NCOA1,0.7089753
BAP1,0.13039257
HCFC1,0.7918047
TAB1,0.62268007
SKP2,0.14879605
UFD1,0.06562773
VCP,0.5541208
YOD1,0.027991245
ZRANB1,0.008438147
APC,1.0
ATXN3,0.24011435
STAMBP,0.36563906
STAM,0.13967614
NTRK3,0.2644504
PTPRS,0.22856061
SERPINE1,0.1067882
VTN,0.21683054
DAG1,0.54372436
AGRN,0.084296905
BCL10,0.5546664
SLIT1,0.10759641
RALGAPA2,0.01760829
RALGAPB,0.006781878
GOLGB1,0.11601851
ACBD3,0.06702993
HPS4,0.047246527
HPS1,0.05207178
INHBB,0.1290245
INHBA,0.550363
FAM20A,0.055622105
FAM20C,0.06524534
PARP1,0.54606384
RAD52,0.17948301
RNF168,0.09327285
SP100,0.18976331
TDG,0.33606443
WRN,0.24067205
XPC,0.08637932
MITF,0.10525202
SP3,0.46913445
TP53BP1,0.11184414
CDKN2A,0.12965533
HIC1,0.19846348
FOXL2,0.06792573
DDX17,0.4500907
SATB1,0.1653701
SUZ12,0.24358037
HDAC4,0.43675244
HDAC1,0.9885079
HDAC2,0.6012248
CHD3,0.38725665
HNRNPC,0.18092185
NOP58,0.057462074
TOP1,0.15961789
TOP2A,0.29215604
TOP2B,0.21034409
SETDB1,0.085206844
ATF7IP,0.12829521
PRMT5,0.3494864
WDR77,0.07623289
PINK1,0.100873105
ERBB4,0.46579084
RELN,0.74012375
VLDLR,0.29492205
ASGR1,0.01441223
ASGR2,0.023058487
EGR1,0.9541234
SALL4,0.59005237
MAF1,0.028348474
ARHGAP35,0.070247516
RASA1,0.88859266
BCAR1,0.5969388
RXRG,0.4049635
RARG,0.19598551
RXRA,0.8978843
RARA,0.4173241
RXRB,0.2637796
RARB,0.35095543
PPARD,0.63831854
NRP2,0.117537975
FLT1,0.35896114
KITLG,0.16512325
KIT,0.9480138
PRKCA,0.80159426
PTPRU,0.20175013
NCOR1,0.8111778
TNS4,0.1652407
MET,0.8210592
LRIG1,0.21436341
PAN2,0.14261952
PAN3,0.031608097
POMT2,0.03124635
POMT1,0.033393927
C1GALT1C1,0.026670177
C1GALT1,0.024049345
PMPCA,0.018107213
PMPCB,0.05226722
ATF6,0.16948967
HSPA5,0.5125793
EIF2AK3,0.053790264
ERN1,0.07975086
PIK3R4,0.112601765
PIK3C3,0.14816871
TKFC,0.030588737
IFIH1,0.04959881
CFL1,0.39694956
LIMK1,0.25741225
PGLYRP4,0.02396286
PGLYRP3,0.022977414
PPARG,0.96681976
SLC3A1,0.024979165
DACT1,0.19969866
AXIN1,0.4998832
GSK3B,0.7919486
PFKP,0.07077546
PFKL,0.102139935
PFKM,0.116754055
GCKR,0.026337536
GCK,0.039146982
ANK1,0.28313866
NRCAM,0.253985
CNTN2,0.27277005
CHL1,0.061907127
NFASC,0.2925647
DCX,0.13661899
SDCBP,0.35962567
PLXNB1,0.5848681
ERBB2,0.99615854
TLN1,0.6578202
PIP5K1C,0.30997723
PLXND1,0.08606421
SEMA3E,0.011795027
SEMA4A,0.07026908
PTPRC,0.6687075
SEMA4D,0.05190968
CD72,0.027854646
PLXNC1,0.108215705
SEMA7A,0.054303076
FYN,0.72632927
ROBO2,0.017654227
SAV1,0.13710025
STK3,0.089143306
STK4,0.18865107
TJP2,0.2135643
WWTR1,0.442193
ADD2,0.08603714
ADD1,0.43995345
ADD3,0.2575976
AZGP1,0.052544612
PIP,0.02690208
LRRC8A,0.03852587
LRRC8B,0.03969348
LRRC8E,0.024869224
LRRC8D,0.029859511
LRRC8C,0.04047804
CDC25C,0.22201492
SRPRB,0.074360386
SRPRA,0.074994266
MLXIPL,0.04761913
MLX,0.10964278
SLC16A3,0.060405567
SLC16A1,0.05556133
PAK1,0.85561913
NF2,0.71490175
FLNA,0.9198122
PKN1,0.2321337
CIT,0.09867755
CDKN1B,0.4664124
CFTR,0.99144214
GOPC,0.6083636
NAE1,0.019861542
UBA3,0.07388509
UBE2F,0.016945293
CUL4B,0.43214694
CUL4A,0.09250192
RBX1,0.11089453
CUL9,0.20290038
LEPR,0.17839032
TIMM13,0.059002664
TIMM8B,0.03221144
TIMM8A,0.030483473
TIMM10,0.028269045
TIMM9,0.06853387
RNGTT,0.027297378
RNMT,0.045341525
SRRM1,0.19923702
SRRM2,0.09326797
EPRS,0.10874822
DUS2,0.029865459
WDR4,0.043840397
METTL1,0.028332721
QTRT1,0.030164426
QTRT2,0.03451694
TRMT6,0.054981943
TRMT61A,0.033625055
PIGX,0.016785963
PIGM,0.021458669
PIGF,0.008307281
PIGO,0.009690513
PIGG,0.0249485
EIF4A2,0.10411308
EIF4A1,0.09691061
PSEN1,0.74228925
NCSTN,0.2904794
PPP1CC,0.56384945
PPP1R15A,0.15538876
MMADHC,0.0043718508
MMACHC,0.026492545
GP1BB,0.07440471
GP1BA,0.112939455
HLA-DOA,0.041765023
HLA-DOB,0.03609397
NFKBIE,0.13369623
REL,0.008338822
TLE1,0.27007693
STXBP3,0.016789142
ATP6V0D2,0.045801483
ATP6V0D1,0.09547639
ORC2,0.1253759
MCM8,0.050711147
CD8B,0.042646676
CD8A,0.045547288
CD3E,0.2749185
CD3G,0.1304743
CD3D,0.07949969
SEC31A,0.35604247
SEC13,0.25718823
KLRD1,0.016104598
KLRC2,0.016896417
STXBP1,0.15557666
BMI1,0.5934287
CBX4,0.24913569
HSP90AA1,0.9585589
FKBP6,0.06890753
TTC21B,0.052251767
WDR35,0.06333926
PTK2,0.75334674
MAFB,0.21925166
VAMP2,0.034885686
DDB1,0.15211903
IL17A,0.06290057
IL17F,0.11612154
KHSRP,0.20974305
PBX1,0.07177369
PKNOX1,0.07349897
DLG3,0.5336896
DLG4,0.9416128
CD1A,0.06778943
CD1B,0.21781386
CD1D,0.068559796
CD1C,0.04302669
RAG2,0.014963255
RAG1,0.033774145
ERLIN1,0.064003274
ERLIN2,0.103307664
ZFHX3,0.11963837
OTUB1,0.11249833
RNF128,0.21334742
HSD17B10,0.1596548
TRMT10C,0.042780098
ZNF335,0.045792293
CNOT6,0.045406565
RFX6,0.0012359057
IL6ST,0.36839798
CUL5,0.16015318
CUL3,0.9958482
CUL2,0.079032056
PHB2,0.23303162
PHB,0.20652741
RANGAP1,0.32006174
DCTN3,0.06652043
DCTN2,0.18052772
CRLF2,0.012207616
OSMR,0.06922258
RSF1,0.112062395
CASP1,0.5999195
NR1H3,0.19252269
NR1H2,0.31925428
PEX14,0.053263113
PEX13,0.044440236
GRIN1,0.40840435
GRIN2B,0.3474188
WASL,0.14870267
ITSN1,0.20851855
IFNGR1,0.06596755
IFNGR2,0.009754879
CLOCK,0.11677925
ARNTL2,0.036610473
MSH4,0.055949792
MSH5,0.04567773
MLH3,0.11040716
POLR3D,0.009473978
POLR3E,0.010093263
POLR3H,0.005701413
CRCP,0.0061696093
CYBB,0.5064837
CYBA,0.07178841
BCKDHB,0.029430741
BCKDHA,0.01451745
MAT2A,0.07949995
MAT2B,0.16225667
CYP1A2,0.00859214
POR,0.036626115
CYP2C19,0.01065023
PDHA2,0.025044492
PDHB,0.12516546
PDHA1,0.32149333
SDHB,0.03375972
SDHA,0.09116781
PDP1,0.049641658
PDPR,0.043693032
PPP2R1A,0.45769617
PPP2CA,0.38387153
MEP1A,0.13294591
MEP1B,0.054827526
ATP4A,0.022481535
ATP4B,0.007557667
ARNT,0.85018766
EPAS1,0.5672303
