Gene,Score
FAM84B,0.015122005
TBX5,0.0021689248
BRD1,0.0001801195
DPP3,0.0007901223
LSM7,0.00023206646
MID1IP1,0.0015015504
KLK9,0.0020622774
LCA5,0.00043655443
CIAPIN1,0.0008018402
MMD2,0.0031313093
GTF2H5,0.003297886
EPM2A,0.00042864867
NHLRC1,0.0004783782
RIPPLY3,0.0019176544
RBP1,0.07211259
TBC1D10A,0.002488256
FBXL3,0.006026163
F7,0.03390015
UGT1A3,0.00028139373
SNX30,0.0052718106
PDCD10,0.00010137131
IFT81,0.00021415587
SRR,0.009748129
TEX29,0.0015730791
HOOK3,0.00035580495
PAF1,0.028616447
SLC35F1,0.002931379
NUDT14,0.0067391363
MTSS1,0.007839828
CLDND1,0.003929957
HOXB6,0.0010964653
FTO,0.00040644404
THAP12,7.188871e-05
PGAP2,0.01698371
SPATS2L,0.0019676967
EDC4,0.013047523
BTBD6,0.001334474
ACTBL2,0.0009853316
ZNF185,0.00040079403
KRT78,0.007415786
PSMB4,0.0006983831
DTNA,0.0019808402
HILPDA,0.0056433
APOH,0.0093321735
NAT14,0.00038242387
APCDD1L,0.0007158158
TSPYL2,0.0018677561
HBD,0.003032181
CAMK1D,0.00021133816
TLK1,0.007446089
DDX54,8.002418e-05
KRT72,0.00043340604
NMUR2,0.004836781
SLC35G2,0.0005306899
CEP97,0.0011582937
KRT76,0.00014737161
ITM2A,0.0020356847
DNPH1,0.0012725894
USP25,0.002505705
FOXR2,0.0025216558
MTMR14,0.00038396963
FGB,0.008820429
PPOX,0.005047145
CEP250,0.0014592744
GOLGA7B,0.0013104279
MSH3,0.08600632
DLST,0.00024963467
CNOT9,0.0009650476
SACS,0.0016399388
ARHGEF16,0.0014310824
SYT3,0.0023385133
ZNF726,0.008153564
GPKOW,0.029292038
TANC1,0.009409895
BIVM,0.00027688133
ZNF784,0.00030269305
TSPYL6,0.015573109
CD207,0.009468435
DPH2,0.00097427773
ECE1,0.00054872397
SNX11,0.01737872
SNAP47,1.839955e-05
RCOR1,0.046948478
VKORC1,0.0037588086
ZNF213,9.660714e-07
POLK,0.049982514
ADCYAP1,0.004518046
SEZ6L,0.00086447434
ZNF138,0.0018806369
RNF139,0.002020471
HM13,0.00039593078
LRG1,0.0035471658
SELENBP1,0.033611562
DAPK2,0.00051755086
POLR3GL,0.0011858355
CKMT1A,0.0016307381
CKMT1B,0.10990833
IFT80,4.122203e-05
ZNF579,0.003718888
SFTPC,0.013057456
UNC93A,0.0014867556
ZNF275,0.0013953263
ZNF593,0.000610909
SERINC3,0.00652262
RFX3,0.014451247
ALG3,0.008016603
CST2,0.00053157605
AKAP14,0.0048954394
HAP1,0.0033657902
CDK2AP1,0.02756522
KRT80,0.003994446
TRIM10,0.0056347814
XPO6,0.023452051
RBBP5,0.43052396
DLX4,0.01173159
IQCN,0.0035624446
KLHL41,0.00043279005
MCM3,0.0042876136
ELF5,0.0019306302
NRIP2,0.0072967475
USP39,0.0028015529
RBFOX1,0.0030057658
KCTD5,0.0052239504
EIF4H,0.0010676191
UNC5B,0.0050730645
NEO1,0.007915593
CNFN,0.00026808892
P4HA2,0.0025251291
ZNF280C,0.00067998155
SERPINF1,0.005541738
AK3,0.0045782607
ARHGEF40,5.6885558e-05
POMGNT1,0.00078648655
SLC35E4,0.0026752239
ANAPC7,0.093326986
ACOX2,0.0005305209
CDH23,0.000331636
TRDMT1,0.00026032166
NAT8,0.0019935851
DNAJC15,0.0006040478
SCP2,0.0052838465
MC2R,0.010487187
CMTM2,0.00021644992
PIGU,0.00030379774
PMVK,0.0025096007
DNAJC4,0.0026678678
RTP2,3.8183858e-05
PTPRZ1,0.0005050833
TOPBP1,0.102077655
CNKSR1,0.0018281778
CYTH3,0.0063521327
RITA1,0.003866334
C14orf180,0.00072824676
ETFA,0.0023367817
MIS12,0.0038634553
PMF1,9.4865674e-05
GATA6,0.007099577
KLF13,0.018298458
COG4,0.00030892243
HSD17B1,0.0132698165
DNAH10,4.595445e-05
KMT5A,0.051023368
TRIM29,0.001982114
PFDN6,0.00019291606
ZNF829,0.0007832339
IRAK1BP1,0.0017410896
B3GAT3,0.0019405234
AHSA1,0.016208444
UTP14C,0.0003134646
SNORC,0.0056977267
HCN4,0.03756351
ZBTB43,0.01607269
METTL3,0.0039807176
METTL14,0.0012435588
KRTAP23-1,0.0029818178
MYADM,0.012944821
SMNDC1,0.0016247504
MAP1S,0.026116421
SLC35E3,0.0046561174
PRPF4B,0.0040002856
TRIM16,0.0023951465
JMJD1C,0.02033925
SLC41A3,0.007825606
MANBAL,0.009331804
OTOP2,0.0057273298
APBA1,0.0021652994
SLX4,0.037256837
LRRC4C,0.028133372
CHI3L1,0.011428522
CRACR2A,2.749431e-05
TMEM69,0.0007851248
FABP3,0.0015549185
TMED9,0.0024645657
RNF144A,0.0021747828
H3F3C,0.016177975
TRHR,0.00013971039
SCUBE3,0.0091477875
IGF2BP1,0.0013824169
PTTG1IP,0.0049981377
TMEM139,0.0012276617
EFNA4,0.003097109
EPHA7,0.013942908
SIGLEC7,0.0022786062
FOXK2,0.06810664
COG3,0.0040711816
VGLL4,0.053074945
AAK1,0.0024126377
SPG7,0.003710992
CRYAA,0.0006031963
DCLRE1B,0.00096529134
KDM4A,0.03388476
DEGS1,0.0013457778
SELENON,0.016005302
IQCE,0.0025116808
ZNF639,0.0058789058
SURF1,0.002284033
COA3,0.00064516667
ITPRIP,0.011596099
RAB5B,5.1717074e-05
VPS18,0.0003107509
STX7,2.814877e-05
ATAD5,0.0049166214
NUP85,0.0033961844
G6PD,0.0010665125
RPS28,4.845716e-05
NANS,0.004959272
NCAPD3,0.0064629964
CCL16,0.00036271953
CCR9,0.009487913
SCAMP4,0.005069136
SSR1,0.0045070127
LURAP1,0.0018079171
LIN7A,0.020601265
CNPY2,0.0060133385
ELOVL6,0.012288927
MDH1,0.0012019388
PITPNB,0.022665255
ZFP90,0.0012287016
TCOF1,0.02412492
STAG1,0.0034865409
FAH,0.005652399
CITED2,0.015582339
CRABP1,0.0024985787
PEBP4,0.0019241452
DIRAS3,0.0082639465
OPN1SW,2.379863e-05
PPP2R5A,0.008213973
TMUB2,0.0042247376
MRPL20,0.0007537302
PRF1,0.00167671
TM7SF2,0.0014933442
CHRM4,0.14769864
CD302,0.02333616
PQBP1,0.00010182316
SBDS,0.004568457
AAMDC,0.0029510565
PRKAR2B,0.011513324
ZNF607,0.0069400445
HLF,0.027468488
ECI1,0.00036100537
KRTAP7-1,0.0026281918
PARP4,0.0035703732
PDCD1LG2,0.000336555
IARS,0.00016133122
APCDD1,1.932758e-05
SERPINA5,0.011866056
FAF2,0.0010016327
TMEM174,0.00049404346
MYDGF,0.0016241404
KRTCAP3,0.0001642578
DNAJB5,0.01631778
E2F2,0.006513446
MAATS1,0.010212322
RXFP1,0.0357231
BRAT1,0.011649172
CEACAM7,0.0004921927
RBFA,0.00011938277
ZMAT5,0.001621793
ZNF165,0.0002363649
ZFP1,0.0028407695
LPIN3,0.0005692805
HIPK4,0.00054716994
ZSCAN20,3.6867852e-05
LIMS3,0.0016506991
SH3BP5,0.000996931
SNX5,0.0012887132
SCN5A,0.057645757
PCDH9,0.0021405108
SLC16A12,0.0011902557
SESN2,0.015943771
ZNF207,0.003595775
NEIL2,0.0034225867
SMYD2,0.0032471793
PSCA,0.00016429539
TOR1AIP2,0.012608856
SLAMF6,0.04019846
CNTFR,0.0018348624
MOB1A,0.0014121957
POLG,0.004867757
POLG2,0.0022462148
C11orf54,0.00030076253
ARPC1A,0.002099728
RAB10,0.0007423296
KCTD12,0.0084335795
TBX6,0.00075880456
ANO8,0.0013954359
TMEM115,0.006019078
HHEX,0.043745622
NELFB,0.06650774
ATP6V1C1,0.006100389
ZNF821,0.0026155133
KALRN,0.001545434
FIG4,0.001507145
ZNF618,0.0008230692
TMEM72,0.00023888811
RSAD2,0.0054260655
MBD4,0.0112788705
CSGALNACT2,0.00010305524
SOX3,0.022116663
THEM4,2.2245824e-05
ADGRG3,0.00066105544
ZNF703,0.0033775785
SCAI,0.0015763863
GMPPA,0.0010414539
UBR5,0.19903697
RNF220,0.0022570419
TSPYL4,0.0028088815
IFT122,0.00046941524
EPB41L3,0.015750108
PALMD,0.004041241
ABLIM3,0.004622775
RPE,0.003924732
SNRNP48,2.9387193e-05
PSPH,0.00010755983
DCN,0.009429352
DZIP1,2.9626259e-05
SLC15A4,0.0019994094
SLC15A3,0.0027587344
ZNF319,0.0017393162
NPSR1,0.01697264
SGO1,0.010185404
VSTM1,0.0038820105
RERE,0.18607672
CWC15,0.005022382
CA3,0.00060817244
OR2AG1,0.006346128
DEPP1,0.00046361695
KCTD1,0.0016285542
SPNS1,0.0022516244
PANK2,0.0024594783
UROD,0.0034963125
TMEM123,0.001053371
CLCN5,0.0020132458
REEP1,0.0031474272
MLF2,0.0020808121
TRAF3IP3,0.010257467
DHPS,9.479397e-05
EIF5A,0.00904424
ZBTB6,0.009198777
AOC3,0.00409438
SYNGR1,0.0018432278
NR2F6,0.12512933
LCOR,0.27251008
RANBP3,0.04638811
HUS1,0.0044402187
UGT8,0.0015001862
AGPAT5,0.003300985
CHTF18,0.013359911
EBF1,0.028801428
PASK,0.03676989
NCS1,0.014618038
CEP89,0.0007928065
RASSF2,0.0059297252
SPDYA,0.007958846
ZNF511,0.0030443987
ISL1,0.04762149
STARD3NL,0.0024714554
ZNF343,0.0022031488
SLC52A1,0.0066557685
KHK,0.00015677532
BLCAP,0.001408
EI24,0.0021240937
CNOT4,0.004116502
LHX8,0.0064387345
CD69,0.010331926
TRIM8,0.0138475485
RNF170,0.006005013
HACD1,0.0032222578
FGF14,0.0012119897
TTPA,1.8822104e-05
SLN,0.0039114016
ZBTB45,0.0032398708
HSF2,0.0028970921
GYG1,0.000605149
PEX11B,0.00022343193
STRA8,0.0024446982
MIDN,0.0044544125
CD68,0.002389668
TMEM92,0.006831004
DERL3,0.008082708
PEG10,0.0007319172
MGST2,0.0041930373
MRPL38,0.000106226995
TLK2,0.046608377
SIM2,0.0015370869
ZSCAN23,0.00010684425
EMG1,0.0033128401
SLC35F6,0.0008007525
NR2C2AP,0.000907082
MRPS14,0.002584781
PPP1R16B,0.007711729
JPH2,0.006126163
CNOT10,0.00045205356
APLNR,0.001351214
SSBP3,0.0021997876
FZD10,0.00649602
SYNGAP1,0.0049308864
IQSEC1,0.0031480975
FBXO27,0.0030857567
RDX,0.5610011
MCF2,0.0042976714
CLASP1,0.000524169
GIPR,0.0007265536
FRMD3,0.0027337475
CHRNG,0.000457278
MITD1,0.0015255167
CHMP2A,0.0038703247
NANOS3,0.00017329014
ALDH2,0.0018692156
ALDH1A1,0.001523124
MED6,0.13213041
FST,0.0013530008
GFM2,9.562724e-05
CNIH4,0.0016313703
TPPP,0.0061163283
XCL1,0.0016770781
ARHGEF10,0.0012079421
UGT2B7,0.0076055634
GABRA3,0.0012172445
RNF130,0.0016404946
S100A14,0.0016506511
SLC16A13,0.0048503736
SPAG4,0.001995609
PERP,0.00017613529
NKX2-6,0.001277618
TM9SF1,0.0020337647
EPS15L1,0.0017590574
PTPN5,0.008256356
CLDN10,0.003106227
HTR4,0.033173546
MAK16,0.00091351726
WRAP73,0.00022363653
FUT9,0.0003871086
GLRB,0.016878802
CYHR1,0.0007490565
TAGLN2,0.0038068409
ZSCAN16,5.057686e-05
ARV1,0.001999242
MAT1A,0.0007461164
SYNJ2,0.015455432
SLC30A4,0.018307708
GRIK3,0.003047741
GPX1,0.0060557136
TCF23,0.0056971377
GSTA4,0.00018094854
URAD,0.0014224323
PAX9,0.010261161
LRIF1,0.049015414
PDE3B,0.0036060128
ZMYND8,0.54166335
CXorf66,0.0014705734
ATOX1,0.0020671426
EPDR1,1.776186e-05
ZNF503,0.0057153804
TTLL10,0.0022004303
TSHZ2,0.0027827108
HCST,0.00023311164
MPST,0.0065696524
ZNF646,0.0007600685
KIZ,9.476413e-05
GATAD2A,0.017313914
GNPAT,0.0030242153
RAD9A,0.009760284
UBA6,0.008479324
CHRAC1,0.0045520198
RCC2,0.0027646676
BAAT,0.0106216185
CLDN1,0.009008059
HSPB11,5.8001333e-06
RORB,0.0023556992
NSD3,0.0088144075
UFM1,0.042306505
FABP5,0.00028733883
FOXN4,0.0010109228
CEP68,0.006949269
COG2,0.00011181119
RAB22A,0.0002656086
THG1L,0.002991024
HPRT1,0.03240918
SLC22A6,0.0010099221
DCANP1,0.004081325
MED17,0.25442275
MED22,0.0010848958
HOXB9,0.110710636
TOM1,0.00088061555
SOX30,0.0009339654
COPZ1,0.0014187071
ACY1,0.024745673
TPCN1,0.008590113
TPCN2,0.00045777627
ZNF599,0.0032513828
ZNF641,0.0056115417
PRH2,8.947553e-05
PDF,0.0043171877
PYM1,0.0030250438
CDC42EP2,0.0013092564
ZNF219,0.074923955
MGLL,0.00056880654
TMBIM1,0.0023813446
B3GALNT2,0.00070898293
RPL36AL,7.285482e-05
ARFGEF1,0.0005961876
ZBTB4,0.0028008658
RAB7B,0.00034007186
IFT27,0.00023152652
TTC25,0.0009740346
CCR3,0.0077261846
VWC2,0.00020487871
ABHD15,6.645137e-05
FPR2,4.5504577e-05
MLLT1,0.15437804
EHD4,0.010815184
BEST2,0.00066369574
RAB11FIP1,0.0034139515
RNF144B,0.0014898089
TRAPPC8,0.00016206142
DNAJB2,0.000121921104
ACSBG1,0.0030882293
UCP2,0.00014142269
NRN1L,0.00082641235
PRDM15,0.0015406521
HTR2A,0.04924528
DCPS,0.0016785979
UTP3,0.00035771535
PFKFB4,0.0027445834
ELL2,0.0033711256
ZNF41,0.0067656385
DMGDH,0.00038966813
ERVFRD-1,0.002666068
BCAS4,0.0010124857
MVB12A,0.0001130488
PIK3AP1,0.004000702
KCNN3,0.003110148
HAUS7,0.00013797883
CDK13,0.011517439
SEPSECS,0.010926371
SLC15A2,0.009339857
NR4A2,0.12788005
TRPM6,0.02957387
CENPA,0.012043516
JMY,0.002229815
CAMK1,0.049418226
GNRHR,0.00855456
GPAA1,0.0035080696
RDH5,0.004465765
OR10AG1,0.00052716
PTGDS,0.0599571
IAPP,0.0008786596
SULT1A2,2.8574264e-05
PCYOX1,0.0031458803
IPO9,0.02000857
FTCD,0.0069918833
APLF,0.0044935304
PTGES,0.0018149258
TSPAN7,0.06032826
NDUFAF2,4.8880385e-05
MT1B,0.001693504
SMIM14,0.00024155846
DNAAF1,0.01266256
DRC3,4.7288948e-05
PKHD1,0.0029921387
DDX25,0.00017741614
KNTC1,0.002270365
ZWILCH,0.00086034427
EVA1A,3.0814157e-05
SPTB,0.03992183
HOXD12,0.011007906
PXMP2,0.000110420435
TMEM199,0.00022547715
JTB,0.007822274
UGT1A7,0.00019842737
RANBP6,0.0021259421
P2RY6,0.00055611355
GALNT15,0.0008667776
FOXP4,0.0015428483
TBR1,0.004954867
DEPDC1B,5.275878e-05
SYT4,0.00066513533
AQP3,0.0028902928
ALCAM,0.00069881784
CD6,0.001840807
MPP5,0.0035504152
SLC25A51,0.0050073704
GPA33,0.00058530923
ZNF827,0.021165559
TTYH1,0.00015069697
SYNGR2,0.0037178139
SCARA3,0.00732823
TH,0.012008323
FCGRT,0.1827587
RAP1GAP,0.026204508
PHAX,0.0012014849
WFIKKN1,0.00078257255
RRAS,0.010434416
PHACTR3,0.00067080965
FOXD4L6,0.0016687845
MED27,0.024706477
MTG2,0.00077810383
LIN28A,0.0001340841
TES,0.11549906
ACTL7A,0.0027130947
RXFP3,0.0046449513
UQCRQ,8.443033e-05
JSRP1,0.008079589
HIST1H4L,0.0028424596
HIST1H4A,0.0065651634
HIST1H4J,0.0054249438
HIST4H4,0.022688674
HIST1H4F,0.001196019
HIST1H4C,0.008015288
HIST2H4B,0.0010631264
HIST1H4D,0.00032516386
HIST2H4A,0.00037478615
HIST1H4B,0.00055801513
HIST1H4H,0.005983576
HIST1H4I,0.0065556164
HIST1H4K,0.017328613
HIST1H4E,0.0026055076
DNAJC30,0.0060259285
SETX,0.043411814
CS,0.012003318
PTPRA,0.026754025
PPP2R3C,0.0004432178
MLC1,0.0018357935
PSMG1,0.0012870592
PSMG2,0.0001761845
PRKCH,0.0152316475
TBCEL,0.00082960736
FAM156B,0.0010547306
FAM156A,0.000672572
RNF32,0.00016326655
TPD52,0.0008881087
GCSH,0.00084370316
KIF18B,0.0027974825
SEC62,0.00016749439
TRIB2,0.0016181353
AMT,0.0013799059
HMGCS1,0.0021212355
MIER2,0.04494353
PSMB11,0.0008653227
ORC6,0.004553461
AGL,0.0011353305
GNPDA2,0.00017444683
RASAL3,0.0074782274
RASGRP4,0.001030241
TDP1,0.03199149
NIPAL4,0.00949762
SPG11,0.042504746
GPR37,0.083199784
NOP53,0.0056272354
CENPL,0.006952794
RAB12,0.0045632604
CAPN7,0.0010098384
SYCP3,0.0014580917
STOX1,0.002021194
PREP,0.010780381
ILF3,6.395843e-05
PTPRK,0.6866302
TMPRSS6,4.0366045e-05
APOC1,0.0046474757
RNF151,0.0062398226
AHI1,0.00021226935
ZNF155,0.0006900855
SLC38A9,0.0002530193
CORO2B,0.006354691
SYCE2,0.006476333
ANKRD12,0.0074965833
RPS25,0.00177583
CTSV,0.0010497295
ULBP2,0.00045205012
ZFAND2A,0.00034427652
LAMA2,0.0027474547
TUBGCP5,0.0005117801
HEMK1,3.8694925e-05
TSKS,0.0023547872
RGS19,0.0012328135
SLC30A1,0.0020623028
RPGR,0.0069170063
EFNA2,0.004759338
HRASLS,0.0015613039
GZF1,0.0028106477
ZKSCAN1,0.000395313
NOA1,0.0027874864
COMMD4,0.0018757525
CD300C,0.006436346
ANKRD27,0.0023852559
ABCG4,0.0034950569
TMEM207,0.0043113725
GCDH,0.005724642
EDDM3B,0.00031103307
LOX,0.005474028
SYP,0.00023739049
FSTL1,0.00041994164
HDAC10,0.0042649666
IGF2BP3,0.0123544615
TBCD,0.0023960466
SCAMP1,0.00039979978
PLAC9,0.00040473917
NEMF,0.0032847715
UBE2D2,0.00092615845
CAMKK1,0.0015383068
ALX4,0.006955646
RPRD1B,0.00083942595
IL27RA,0.003271441
MUC15,0.0016421205
CNR2,0.007911471
WDR74,0.00028819838
PLOD2,0.005875601
EHD3,0.00037571
CD34,0.0008830063
MGME1,7.2243114e-05
BCL11A,0.41248092
SOHLH2,0.00015544517
CXCL17,0.0026592012
CENPK,0.001427646
MYH3,0.0029034768
GPR161,0.00242244
PRRT1,0.0032216515
CCL27,0.0037545147
POP4,0.003046014
POP1,0.0052395496
KCTD17,0.009929479
OR51E1,0.000106680345
RPP40,0.00027604416
NAB1,0.0038603607
MYNN,0.0012792265
MLXIP,0.0052269693
TMEM206,0.0001944277
P2RX1,0.0093110725
NKD2,0.00022753616
KLHL10,0.006454221
HEPHL1,0.0013034765
CDIP1,0.0043357736
ANKLE2,0.004650318
MFSD3,0.0047947555
PCDHGC3,0.008747571
CAP1,0.0037290638
ERP27,0.0010667803
KDELR3,0.0011801174
JADE3,0.0009923999
GOT1,0.15728271
IGHMBP2,0.003918548
NOM1,0.005569569
TRDN,0.00014161739
IGKV3-20,0.0011378884
SGCA,0.17292915
TPR,0.009588618
ABCC12,0.002566486
CHD2,0.0025560365
TMEM219,0.00018353923
TSPO,0.00017041914
ZNF451,0.18811224
RAB29,0.010399487
SNX24,0.0016689561
HIST1H4G,0.00012561605
TSACC,0.00010447302
CAVIN2,0.0024353466
GHITM,0.00029498918
GCSAM,7.123306e-05
ITPK1,0.026430402
PPP1R16A,0.001318145
NUP88,0.0053592203
MYO1D,0.0064849504
PCBP3,0.0044990797
PRUNE2,0.0015998993
GAPVD1,0.019298878
TMEM94,0.009819567
RPA3,0.014915622
NEK4,0.0075743585
SCNN1G,0.0009536685
TCF20,0.17617834
TRIM36,0.0006141435
B4GALT2,0.003519359
FOXD4,0.0031350877
NRAP,0.0075475844
ANKS4B,0.00021279481
TOMM6,0.0036939338
CWC27,0.0039309664
FAM3C,0.0045961277
KIF2A,0.0021202445
ELOVL5,0.0050702854
CXCL13,3.9650837e-05
RGS11,0.0011551683
CASZ1,0.10337043
SIGLEC12,0.0012966421
ODAPH,0.003991446
PAEP,0.0033876349
AK5,0.004062637
UGDH,0.004375439
SOX6,0.013503713
SHOX,0.002477681
TEPSIN,0.016243625
PRMT7,0.043074403
TSPAN14,0.0016141466
TRIM31,0.0035697715
HSH2D,0.011620018
ADAMTSL5,0.00032840043
FBN1,0.0006992912
RAB32,0.0003065533
NCDN,0.0005803544
UMPS,0.0154811395
TRPM7,0.0015562336
ALPP,0.0021818762
BCL9L,0.004462881
BRSK1,0.008135033
APOA5,0.0015008807
CDHR2,0.0026107384
CSTF2T,0.0110087255
SMYD3,0.007454915
FCRL4,0.0010845735
CXCL3,0.00086777296
TMEM59,0.011639645
NDUFB9,0.0031290222
CEACAM5,0.0077618216
CLEC4G,0.0016218732
BFAR,0.0038640976
MEIG1,0.0047390065
CREBL2,0.0055990587
THTPA,0.005081628
TAF7,0.16736284
PPIH,0.00039311737
SDR16C5,0.00047665395
TMEM63A,0.00061230105
KIFC2,0.0022408853
DLD,3.6673377e-05
F12,0.0013486153
URM1,0.00019656029
CTU1,0.00080837554
FGFBP1,0.00312637
SEMA3B,0.00120705
PPCDC,0.0007100655
LEMD1,0.0065033175
VGLL2,0.0050091813
NFIL3,0.018856313
PIH1D1,0.004003534
MED11,0.013971605
RAPH1,0.007808183
TMEM230,0.026393322
HTR1B,0.012487189
SCIN,0.0031357312
HMBS,0.0016976349
ZNF33B,0.003959734
FOXN1,0.04594207
HELLS,0.01135204
SMS,0.006906487
ZNF16,0.00012621711
ZNF121,0.011353528
ZNF189,0.0024041976
APOA2,0.0012385749
NRBP1,0.0047646216
SLC8A1,0.00076198194
TULP4,0.002358856
EMX2,0.0012443964
ARHGEF12,0.050352998
TSSK1B,0.009510516
NECAP2,0.01302223
NSMCE1,0.009632087
SPPL2A,0.0086417915
ZNF860,0.0024062512
RIDA,0.00020208031
ACBD6,0.00022404222
UBE2T,0.03374209
ANGPTL5,0.00047375768
SHANK1,0.018509708
APOA4,0.0022655374
POLD4,0.0075301845
AZIN1,0.0010394452
GULP1,0.004501144
REEP3,0.00072628155
CLASRP,0.01039852
MRPS23,0.0017824441
CHAMP1,0.00824985
MEST,0.004620329
DPH3,0.0003302793
TPP1,0.011797167
TEP1,0.0077058566
NVL,0.00020326219
TCERG1,0.20301251
NR1I2,0.67222553
TCIRG1,0.009234997
CHCHD7,0.00020048278
CNTNAP1,0.023417667
SEPT3,3.3095817e-05
NTN4,0.0027041745
SCG5,0.011903453
PDHX,0.0004725129
F10,0.0024081373
RAD1,0.015943322
DSG2,0.036484435
RNF19A,0.001412117
PRKRIP1,0.0014906575
AP1G2,0.013281646
NT5C1A,3.5293183e-06
CHD1L,0.01135735
ALK,0.638734
LHX6,0.0017791104
MYO9B,0.0016218
CLIP2,0.008217318
TRIM42,0.0008666095
CHPF,0.0061235763
HTR1A,0.30901217
CAND2,0.0055219512
TMEM109,0.0012865333
MDM1,0.00050490646
POLE,0.044509035
CDH17,0.00028483034
CWC22,0.0069170976
SULT1B1,0.0001736307
KLF1,0.038224675
TLX1,0.013544197
ZNF436,0.0071404087
MEIS1,0.00043486588
TRIM50,0.0006845973
PMM1,0.024127463
CD164L2,0.002655354
ZNF467,0.010378568
ILKAP,0.017701069
HOXD8,0.0071668117
LY6G6F,0.004029283
MXD4,0.01614688
HNRNPA1L2,0.0010306838
SCNN1B,0.049555752
CEP135,4.5600107e-05
YME1L1,0.0010815123
RAB4A,0.0014996828
ZNF106,0.0007900003
FYCO1,0.00064703333
ABCD4,0.015552859
CEP19,0.0015898993
HEBP2,0.00097216456
GAL3ST3,0.00014339667
CEP104,8.1587605e-05
ZNF626,0.0015778315
ST13,0.01788296
SPTLC3,0.005265773
MARK4,0.14200312
HOXB7,0.027488695
PDIA5,0.00040678732
ZNF480,6.5693175e-06
VARS,0.00034705768
ACOT12,0.00046393217
NAA11,0.0005098789
GGPS1,7.565278e-05
ZNF19,0.0010988342
PSME2,0.0010381992
MED24,0.027509488
MED16,0.045486692
SNX8,0.016336327
FGG,0.024102697
LIMS2,0.0011601091
MRPL15,0.0030951367
PFKFB1,0.0014615823
LIN7B,0.0019929165
FBXL5,0.00057264813
FAM163A,0.00039957365
CSPP1,0.0003970053
ACHE,0.0007913871
COLQ,0.00040304428
PRDX2,0.0067576645
DOP1A,0.0053152847
FANCF,0.01607582
COX11,0.0009041676
PRDX5,0.00095741067
PLA2G12A,0.00023436721
UCK1,0.00014834173
NUP58,0.0012563014
EIF5B,0.015002905
MYO9A,0.005193599
MYO3A,0.002065142
QRFPR,0.0014723991
ANO2,0.0012014088
RHOBTB2,0.004624443
STXBP4,0.004413221
NAMPT,0.019740496
SLC25A23,0.0013448455
VOPP1,0.0022745198
ELP5,0.043715425
NHEJ1,0.009449982
HOXC4,0.101034425
CD300LG,0.0015240322
CYP1B1,0.0032306875
API5,0.0020630527
BTG1,0.13754618
ZNF444,0.00023137823
EEF1E1,0.0008320477
ZBTB32,0.0053734574
BUD13,0.018279161
VPS4B,0.0031013682
RHBDL2,0.0010457977
COL8A1,3.523491e-05
ZBTB5,0.0072960155
SLC24A1,2.4714325e-05
DAGLA,0.0011079736
SLC48A1,0.00031335375
TMEM159,1.9989397e-05
MS4A14,0.0071252063
ZNF17,0.0011589294
LRTM1,0.0018260943
KLHL14,9.0147565e-05
GNG5,0.08983389
KCNK1,0.001037684
UGGT1,0.0018598099
IGF2BP2,0.0010789144
GALNTL5,0.00013229025
ZNF385C,0.020542672
GPBP1L1,0.0015318262
AP2S1,0.016450206
SLBP,0.0010707781
CAPG,0.00059734454
TMEM44,0.0058086724
HIST1H2BN,0.0050485334
DNAJC11,0.0065366346
SLC11A2,0.0038652685
ZNF135,0.011630028
RABEPK,0.00019996159
FBXL7,0.0021260607
THEMIS,0.0041966424
PI4K2B,0.00051602087
OGA,0.006764818
HENMT1,0.000572739
TBCCD1,0.0011488725
KIAA0319,9.509836e-05
FUT11,0.0009365942
SLC22A7,0.0005309846
FASTKD5,0.0027392975
SRGAP1,0.0076551456
ALDH9A1,0.00012760564
CYP11A1,0.025906516
GRHL2,0.0027698497
DLGAP5,0.013409329
GCA,0.0006372656
S100A6,0.0002722044
CACTIN,2.541914e-05
KRTAP5-1,0.0006231231
ECPAS,0.00025316433
OCA2,0.009302982
ADPRHL2,0.00014457962
PLXNB2,0.0027406695
CDC123,0.00052981294
PAQR8,0.0051466133
DPM1,0.0044890284
HLA-DRA,0.00057795487
GDNF,0.001416564
EHBP1,0.0014249674
TXNDC15,0.0006506522
FTSJ3,0.0012864671
KRTAP10-10,0.00114185
SLC25A31,0.006381164
INTS4,0.004967602
RSBN1,0.016122097
HSD3B2,0.00094080355
KRT33A,0.0015240142
HRASLS2,0.0010068624
ZNF518A,0.0054645976
ZNF555,0.00022304856
BIRC8,0.0055440487
SLC38A4,5.6344965e-05
MOSPD3,0.002131655
PITRM1,0.0039568054
ETNK1,0.0006125748
ZDHHC21,0.00016610276
MCEE,0.0009463852
NCKAP1L,0.00044024075
GFI1,0.012868743
RASSF3,0.00024170913
TBC1D15,0.00014801307
MARK1,0.0027758533
FSBP,0.00059747463
GUK1,0.0018790665
ZG16,0.004676486
TUBB4A,0.004522973
PIP4P1,0.0035140635
RILPL1,0.0044382713
PRPF39,0.0029493873
UBR4,0.11204411
DHODH,0.0029615767
EBPL,0.0022333101
SYNPO2L,0.0018714669
GJB4,0.00047331804
TNNI3K,0.00074499735
TNNI3,0.004198207
ATP6V1C2,0.0005374482
RPF1,0.0036290542
KIR3DL2,0.0024435252
PDZD7,0.0010379708
ARHGAP9,0.0035034216
ARL4A,0.0026732627
THAP5,0.007128833
ECT2,0.015290248
UBR1,0.00043914266
