Gene,Score
SMAD3,0.67993593
TFDP1,0.03374747
E2F6,0.11415597
TFDP2,0.25643188
MGA,0.02882945
MAX,0.3722282
SUPT4H1,0.019965688
SUPT5H,0.015891664
ELOB,0.017355438
ELOC,0.026745193
GTF2F1,0.031543605
GTF2F2,0.17644776
NCBP2,0.018950153
NCBP1,0.0022545701
TAP1,0.008896739
TAP2,0.005184831
AMN,0.008829952
CUBN,0.18834533
MMUT,0.0029123153
MMAA,0.002489037
FASLG,0.334002
FAS,0.8415076
BAG4,0.11879711
TNFRSF1A,0.9517712
TNF,0.8282244
TAX1BP1,0.048138585
TNFAIP3,0.85149807
TNFRSF10A,0.14053454
TNFRSF10D,0.020805253
TNFRSF10B,0.3639433
NGF,0.03357058
NGFR,0.38487658
IRAK1,0.9413383
MYD88,0.9826821
NFKB1,0.6987105
RELA,0.9459224
UBE2B,0.005122553
RAD18,0.012907946
WDR48,0.013135962
USP1,0.021758545
REV3L,0.028326068
MAD2L2,0.019406695
RCHY1,0.20135505
POLH,0.013092424
TRIM25,0.07334203
UBE2L6,0.2902766
UBA7,0.014861659
ISG15,0.6763278
SUMO3,0.07361122
FAAP24,0.002590987
FANCM,0.052409634
CENPX,0.0030710427
CENPS,0.0025637385
FANCI,0.039971314
FANCD2,0.0069311573
PCCA,0.012230451
PCCB,0.020419376
MCCC2,0.002847393
MCCC1,0.001272027
CLCF1,0.019568754
CRLF1,0.041659143
PRKCSH,0.007708829
GANAB,0.021501359
CALR,0.49450576
CANX,0.08314568
RAD51B,0.00013442297
NME2,0.006528617
NME1,0.017535819
APPL1,0.47159106
DCC,0.10148019
MAGED1,0.0024854622
UNC5A,0.0042362637
PPP3R1,0.020769684
PPP3CC,0.070022844
BCL2,0.72321934
BAD,0.103062436
BAK1,0.04011737
CYCS,0.0026530696
XIAP,0.024151867
CASP3,0.5666744
CASP7,0.026099177
CASP9,0.10975979
DIABLO,0.043349825
DFFB,0.014388969
DFFA,0.005325763
KPNA1,0.39347148
KPNB1,0.5450148
PAK2,0.06305037
ARHGAP10,0.028777383
RIPK1,0.496465
RIPK3,0.093600646
GCH1,0.08493096
GCHFR,0.026086183
UBE2V1,0.017825065
TRAF6,0.9201091
IRAK2,0.3707546
HBEGF,0.023800427
CAPZA2,0.018067598
CAPZB,0.15252845
CAPZA3,0.006388436
CAPZA1,0.20646578
GORASP1,0.0018982963
GOLGA2,0.10855597
TGFBR1,0.7275785
FKBP1A,0.02629298
RASGRF2,0.015976857
RASGRF1,0.12295881
GRIA2,0.06005087
GRIA1,0.08434726
TYK2,0.6528028
IFNAR1,0.14366056
TFB2M,0.0003669273
POLRMT,0.0019396001
DGCR8,4.8414615e-05
DROSHA,0.028646637
TSNAX,0.0024080721
TSN,0.021380313
BAZ2A,0.17323428
DNMT3A,0.33182016
DNMT3L,0.37924752
DNMT3B,0.018507114
CUL1,0.81255215
CAND1,0.3094532
TFRC,0.018196993
HFE,0.02554701
TF,0.058098584
HSD17B8,0.00402069
CBR4,0.0021107842
CCNB2,0.03789469
SBF1,0.09164429
MTMR2,0.005313677
MTMR7,0.011930251
MTMR9,0.01974505
PIK3CB,0.104229786
PIK3R2,0.21150944
PIK3CD,0.07111798
PIK3R3,0.43057773
PIK3R5,0.0100025255
PIK3CG,0.19968443
PLEKHA2,0.071605474
PTPN13,0.15335974
PLEKHA1,0.060932986
MTMR6,0.002016857
SBF2,0.022641294
MTM1,0.023368191
MTMR12,0.0040825773
GAB2,0.24692915
ITPR1,0.034905218
MRVI1,0.016300406
PTPN6,0.7838132
PECAM1,0.13318819
PTPN11,0.58264196
IL6R,0.11602013
IL6,0.105958715
STAT1,0.96708506
STAT3,0.99370486
KDR,0.76396656
HRG,0.03005208
PLG,0.3745568
ANXA2,0.18687801
S100A10,0.041329544
SERPINF2,0.02607457
PLAU,0.27516693
PLAUR,0.024416678
ATP7A,0.013644868
PDZD11,0.020492526
CLCN7,0.0041594524
OSTM1,0.008871892
TXN,0.038669206
TXNIP,0.40122736
NLRP3,0.017324854
MEFV,0.017964737
PSTPIP1,0.041362297
PYCARD,0.2583522
CGA,0.021475669
LHB,0.0032723588
AVPR2,0.007922389
AVP,0.043820687
GCG,0.019641178
GCGR,0.029565493
RAMP3,0.0049607647
CALCR,0.03175372
RAMP1,0.0033538928
TSHB,0.0009814037
GPHB5,0.0027851637
GPHA2,0.017835377
CALCRL,0.0045747673
RAMP2,0.012507468
GLP2R,0.031225901
FSHB,0.03744421
ITGAV,0.3616681
ITGB5,0.2139803
STX4,0.0028930588
SEC22B,0.00046471247
GLI3,0.45839277
PTCH1,0.8281106
GLI1,0.089530796
GLI2,0.1163927
SUFU,0.0045652664
NUMB,0.28984907
ITCH,0.9029202
ABHD5,0.0028125085
PLIN1,0.007865644
LIPE,0.018993845
FABP4,0.0047551277
KCNJ16,0.023171365
KCNJ15,0.08373169
KCNJ10,0.021619428
CXCL16,0.013241837
CXCR6,0.0009882757
C5AR1,0.01909914
C5,0.027501607
CX3CL1,0.11826999
CX3CR1,0.024197701
TAS1R2,0.05366793
TAS1R3,4.609449e-08
TAS1R1,3.083462e-11
GABBR2,0.012024016
GABBR1,0.014046996
IL10RB,0.0021507721
GABPB1,0.033130206
GABPA,0.31567368
TNPO1,0.0281174
KIF17,0.018352613
GSTA1,0.001446095
GSTA2,0.0025572146
GCLC,0.0054715
GCLM,0.021331156
INS,0.08738217
INSR,0.39962992
ABCD2,0.010268006
ABCD1,0.00974171
ABCD3,0.0006892312
ABCG5,0.045594245
ABCG8,0.07292253
CHRNB2,0.006932464
CHRNA4,0.011814629
CHRNA3,0.05225468
CHRNB4,0.006500638
FOXM1,0.31253287
PLK1,0.006237818
CENPF,0.06805017
TACR1,0.0049371766
TAC1,0.08715506
TACR2,0.0069735064
OXTR,0.016538024
OXT,0.01420247
CRH,0.0037723177
CRHBP,0.005282942
ADGRE5,0.0022594368
CD55,0.032995302
CBY1,0.00024206685
CTNNB1,0.98223704
CTNNBIP1,0.0032350605
CHD8,0.047438733
MCFD2,0.0037411402
LMAN1,0.0044936244
TMED10,0.0053078784
TMED2,0.0070681605
CD4,0.09227637
LCK,0.6749363
RAB3GAP1,0.016852845
RAB3GAP2,0.030604053
NTRK2,0.07684814
BDNF,0.23598346
NTF4,0.0599577
IL2RB,0.11355557
JAK1,0.7116768
JAK3,0.30912098
IL2RG,0.097095035
PTK2B,0.30137166
EBI3,0.005416478
IL27,0.032059427
NECTIN1,0.021782633
NECTIN3,0.012792723
NECTIN4,0.033877254
NECTIN2,0.031681698
PVR,0.07717623
IL12B,0.01081754
IL12A,0.041501798
IL12RB1,0.12755004
IL12RB2,0.040314395
JAK2,0.5826785
TLR2,0.9792006
TLR1,0.81234545
TLR6,0.69333774
RBPJ,0.38516822
SNW1,0.027011644
NOTCH1,0.6354266
HIF1A,0.8420689
JAG1,0.49389133
JAG2,0.14116201
CBL,0.9970457
NCAM1,0.03666335
NCAN,0.04072296
COL4A2,0.10453966
COL4A1,0.18824154
HLA-C,0.038264006
B2M,0.2559033
KIR2DS5,0.00909028
TYROBP,0.4556721
CLEC5A,0.05737644
NCR2,0.0015189637
SIRPB1,0.054584473
TREM1,0.031559426
TREM2,0.0070778662
CD300E,0.041683204
CD300LB,0.045854513
GRAP2,0.054153502
LCP2,0.1753477
SPRY2,0.04036637
DAB2,0.49995834
LRP2,0.90510136
VAMP7,0.005122473
AGFG1,0.00074042095
AMPH,0.027603235
BIN1,0.097450495
SQSTM1,0.3084257
MAP3K3,0.16296557
EIF4EBP1,0.04751148
EIF4E,0.03471447
NOTCH2,0.6873618
IL18BP,0.020018099
IL18,0.12155027
IL18R1,0.14256087
IL15,0.20893799
IL15RA,0.046637468
IRF3,0.5571849
IRF7,0.50729847
CREBBP,0.99750704
NOTCH3,0.88390404
ELF3,0.07690068
CNTN1,0.29416353
MDK,0.31586182
DLL1,0.03925231
YBX1,0.064558305
HEY1,0.120869875
FOXH1,0.000655867
DRAP1,0.01794281
CDON,0.0073005515
BOC,0.1110081
IL23A,0.0074461205
IL23R,0.008235042
STAT4,0.0729047
KNG1,0.037195716
C1QBP,0.0062373513
F8,0.06602616
VWF,0.6925298
F9,0.03573752
F13B,0.008258367
F13A1,0.02033372
PROC,0.051734425
PROCR,0.01580876
LY96,0.308087
TLR4,0.975025
S100A9,0.13591766
S100A8,0.00913954
JUND,0.29738948
FOSB,0.11157093
CFB,0.03789119
C3,0.102130175
CKM,0.003334488
CKB,0.023827685
PRDX6,0.012595958
GSTP1,0.027596155
HSF1,0.19356541
HSBP1,0.002915736
YWHAE,0.79516363
CCAR2,0.12715986
SIRT1,0.110597946
ID1,0.07106444
ETS2,0.35795838
ERF,0.24525167
MAP3K5,0.39322478
CDKN2B,0.17939728
CEBPB,0.9782104
CLEC4C,0.00870196
FCER1G,0.04511393
CLEC4E,0.0046553616
MAP3K14,0.16836405
CHUK,0.83373183
NFKB2,0.12073959
RELB,0.36489928
MALT1,0.09087597
CASP8,0.98304087
CD209,0.03402384
ICAM2,0.0077159046
GTSE1,0.017647985
CDC20,0.090401374
MAD2L1,0.02553262
MYC,0.173771
CDK2,0.6606206
CCNE1,0.24680465
GMNN,0.019924648
CDT1,0.07279396
DBF4,0.00607762
CDC7,0.007224513
CCNA1,0.047526468
CCNA2,0.13716716
PHLDA1,0.02463247
CTDNEP1,0.033551056
CNEP1R1,0.008369792
ESPL1,0.015536616
PTTG1,0.047531985
MAU2,0.0074212453
NIPBL,0.019171841
FBXO5,0.012504429
FERMT2,0.0055101835
FBLIM1,0.012869683
ITGB1,0.99817336
ILK,0.24712518
PARVA,0.027618444
ARHGEF6,0.14312889
PARVB,0.020193644
RSU1,0.005506163
LIMS1,0.04432466
ACTN1,0.1425494
ITGA6,0.2551483
ITGB4,0.40727666
CD47,0.016450182
SIRPA,0.17674662
SIRPG,0.06773285
NPHS1,0.09190458
KIRREL1,0.02823775
PPL,0.10168684
EVPL,0.070617154
KAZN,0.0067687472
KLK5,0.020448823
SPINK5,0.005113035
KLK12,0.00082117994
SPINK6,0.022593098
KLK13,0.021866832
KLK14,0.0017067257
SPINK9,0.001369392
FGFR1,0.13858975
ANOS1,0.089478225
ABCA1,0.1117625
APOA1,0.3428244
ANGPTL3,0.008848831
ANGPTL8,0.01586161
UBA2,0.018040242
SAE1,0.04067361
CCND3,0.40045527
MAPK6,0.010819286
ITGA3,0.01766292
ITGA7,0.17770118
ITGA2,0.11207383
ITGA1,0.07312273
ATP6AP2,0.004405629
REN,0.012119998
NSUN4,0.018502953
MTERF4,0.00067250186
ITGB3,0.34232694
ITGA2B,0.114435285
LDLR,0.2626162
PCSK9,0.26306748
TMEM173,0.032371275
TBK1,0.6835713
CD27,0.033896897
CD70,0.008154706
EDAR,0.045294028
EDA,0.030249886
EDA2R,0.008912403
TNFSF18,0.019295134
TNFRSF18,0.016252665
TNFRSF4,0.025705405
TNFSF4,0.0066011315
TNFRSF25,0.5114803
TNFSF15,0.17004405
TNFSF8,0.10291848
TNFRSF8,0.12113642
TNFSF9,0.5093938
TNFRSF9,0.01865051
PTK6,0.057749886
KHDRBS1,0.5807829
ARAP1,0.10352627
AKT1,0.85075825
DOK1,0.12832102
PTPN1,0.46219397
STAP2,0.13839364
SOCS3,0.12143429
ITGA10,0.032422666
GP6,0.113606185
RAF1,0.9735643
YWHAZ,0.9616389
PDPN,0.008512993
CLEC1B,0.009323992
PDGFA,0.0939157
PDGFB,0.042665303
ITGAM,0.019768378
ITGB2,0.57536715
JAM2,0.0048322044
JAM3,0.035147782
ITGA4,0.52118003
ITGAL,0.1016121
ITGAX,0.026484085
CD48,0.3095915
CD244,0.22459272
CD58,0.08311849
CD2,0.02562203
ITGA5,0.78510404
JAML,0.019363882
CXADR,0.01632571
MIF,0.004321232
CD74,0.011407455
TEK,0.29012424
ANGPT1,0.035674244
ANGPT2,0.058607712
ANGPT4,0.022935115
INPP5D,0.08254273
PLCG1,0.63485587
BSG,0.007616076
PPIL2,0.01810785
CAV1,0.9144678
PPIA,0.0039320905
SLC7A7,0.021253794
SLC3A2,0.011935861
SLC7A8,0.0003973648
SLC7A9,0.0058123167
SLC7A11,0.034321222
SLC7A5,0.009616984
SLC7A10,0.0010347763
SLC7A6,0.02865709
GAD2,0.00840534
GAD1,0.08852561
HTR3D,0.012615193
HTR3A,0.018787926
HTR3E,0.031152554
HTR3B,0.016301714
HTR3C,0.0060215895
SMAD2,0.8302992
GBA,0.03817366
PSAP,0.17948891
LY86,0.16047944
CD180,0.117918275
COLEC11,0.19005588
MASP1,0.07412651
GJB1,0.027287094
GJB2,0.00076200225
GJA1,0.06464994
TJP1,0.5207827
NEDD4,0.8031054
PPM1B,0.46430182
FLNB,0.054400276
IL33,0.053970262
IL1RL1,0.01661248
IL37,0.040144783
CSF2RB,0.08870505
CSF2RA,0.042109188
CSF2,0.029609412
IL5RA,0.04797085
IL5,0.016700678
TEC,0.44590408
VAV1,0.5569572
BLNK,0.16949281
IL4R,0.778562
IL13RA1,0.23612322
IL13,0.0941823
IL13RA2,0.057812024
IL7R,0.08060914
SMARCA4,0.90185326
BRWD1,0.08131046
IL22RA2,4.8759528e-05
IL22,0.00027559107
IFNLR1,0.0014036869
IL16,0.089607656
IL32,0.077100866
PRTN3,0.06885407
FLT3,0.15793225
FLT3LG,0.024554783
CSF3,0.015308618
CSF3R,0.09882621
TXLNA,0.012437805
STX1A,0.0015621575
GHR,0.28110874
PRLR,0.08619689
TRAF3,0.99596334
TNFRSF1B,0.39616454
CD40LG,0.1983098
CD40,0.1791357
TNFRSF13C,0.03262987
TNFSF13B,0.0857614
PAG1,0.12859389
CSK,0.3303657
PTPN22,0.05023215
LAT,0.07523538
FYB1,0.07344641
NCK1,0.19794974
MAP3K7,0.9244705
TAB2,0.8353184
ICOS,0.02613902
ICOSLG,0.009553333
TNFRSF14,0.026189975
BTLA,0.016069539
CD80,0.04295779
CD28,0.10474687
CD86,0.02237122
NFKBIA,0.40967208
CLTC,0.43266836
CLTA,0.16086063
HLA-DMB,0.04928689
HLA-DMA,0.014321897
CD96,0.023161296
ITGB7,0.2047228
HLA-E,0.10816535
CDH1,0.875695
KLRG1,0.025419347
CD226,0.043937135
CD200,0.0033311395
CD200R1,0.002835486
HLA-G,0.0886111
KIR2DS2,0.0008162852
CLEC2D,0.0068215574
KLRB1,0.021538364
XDH,0.020150162
BTN1A1,0.025279844
ITGB6,0.026858648
TGFB1,0.8482224
LTBP4,0.051282994
ITGA8,0.099928305
ITGB8,0.01392806
SNCAIP,0.04963896
PRKN,0.4408724
SNCA,0.096131735
USP9X,0.18831757
SORL1,0.19027163
APP,0.9986381
ATG12,0.006410885
ATG7,0.020732457
ATG10,0.004353138
ATG5,0.0014906029
CIDEA,0.0030931511
CIDEC,0.028305968
PDGFRB,0.6178658
PDGFRA,0.22913869
TGFBR2,0.8638795
YWHAB,0.017942071
MAP2K2,0.03737601
MAP2K1,0.94753885
KSR1,7.286052e-05
MARK3,0.11457032
CDK9,0.25735334
CCNT1,0.21216945
ISCA2,0.021450449
ISCA1,0.045507558
NLRX1,0.08916322
MAVS,0.08154614
ROBO1,0.22251946
SLIT2,0.02660748
NTF3,0.06627684
AKAP5,0.020362541
ROBO3,0.013319056
CFH,0.047609016
CD19,0.05398316
CD81,0.013394341
SERPING1,0.25997582
C1S,0.011749471
C1R,0.3068553
CPN2,0.0006184319
CPN1,0.003209513
L1CAM,0.07752978
NRP1,0.11543467
ITGA9,0.028561054
MAPK3,0.6906082
MAPK1,0.92301047
C6,0.02220069
FARSA,0.009689168
FARSB,0.026642093
HBB,0.097935826
HBA1,0.0052548465
HBA2,0.026758049
SMURF2,0.3122793
SMURF1,0.39285633
NEDD4L,0.66094
STUB1,0.49473548
UBE2M,0.019458203
NEDD8,0.11262984
RNF20,0.012751154
RNF40,0.01496713
FRK,0.08404465
TRIM27,0.004277524
ITGA11,0.06117092
ITGAD,0.008290069
ITGAE,0.018121522
HSPG2,0.4389123
LDHA,0.0023614988
LDHB,0.0017616265
SUCLG1,0.003121903
SUCLG2,0.003330706
SUCLA2,0.0008267861
TIMP1,0.13991939
MMP9,0.72436005
MMP14,0.5971411
TIMP2,0.10058227
RBBP7,0.110925294
HAT1,0.048204124
PAX3,0.21140432
NCOA1,0.75620663
BAP1,0.037092395
HCFC1,0.5009055
TAB1,0.41350707
SKP2,0.05362023
UFD1,0.07646036
VCP,0.20256099
YOD1,0.026959484
ZRANB1,0.00036933442
APC,0.8228613
ATXN3,0.0058334228
STAMBP,0.097797476
STAM,0.0359697
NTRK3,0.2581874
PTPRS,0.38612175
SERPINE1,0.09390537
VTN,0.06693071
DAG1,0.8992607
AGRN,0.2589404
BCL10,0.097788684
SLIT1,0.110030875
RALGAPA2,0.0014937003
RALGAPB,0.008939433
GOLGB1,0.035703044
ACBD3,0.0025566649
HPS4,0.02726644
HPS1,0.016742002
INHBB,0.04035503
INHBA,0.32123134
FAM20A,0.08308362
FAM20C,0.6279494
PARP1,0.25661027
RAD52,0.025613105
RNF168,0.007333715
SP100,0.07922275
TDG,0.10531292
WRN,0.018346172
XPC,0.010410239
MITF,0.024865497
SP3,0.3161791
TP53BP1,0.0879901
CDKN2A,0.85461104
HIC1,0.5241941
FOXL2,0.043322347
DDX17,0.26804963
SATB1,0.23761657
SUZ12,0.08481689
HDAC4,0.2515262
HDAC1,0.94783616
HDAC2,0.015886633
CHD3,0.11435688
HNRNPC,0.08403434
NOP58,0.013159925
TOP1,0.038204547
TOP2A,0.041151166
TOP2B,0.079991184
SETDB1,0.014306994
ATF7IP,0.122696035
PRMT5,0.062605865
WDR77,0.07458727
PINK1,0.008968392
ERBB4,0.8321633
RELN,0.14083454
VLDLR,0.08946934
ASGR1,0.012299414
ASGR2,0.0021849803
EGR1,0.8841078
SALL4,0.02287905
MAF1,0.0022505512
ARHGAP35,0.06289775
RASA1,0.45126295
BCAR1,0.29811832
RXRG,0.10366518
RARG,0.3500314
RXRA,0.4131374
RARA,0.94715947
RXRB,0.17221609
RARB,0.43291032
PPARD,0.2228415
NRP2,0.11402647
FLT1,0.2916103
KITLG,0.04387852
KIT,0.60944664
PRKCA,0.6463346
PTPRU,0.04859627
NCOR1,0.5048658
TNS4,0.6066413
MET,0.7198154
LRIG1,0.10941773
PAN2,0.14446855
PAN3,0.037106548
POMT2,0.013731537
POMT1,0.006219825
C1GALT1C1,0.027642386
C1GALT1,0.0215245
PMPCA,8.756628e-06
PMPCB,0.00016996816
ATF6,0.36347356
HSPA5,0.30464286
EIF2AK3,0.021040553
ERN1,0.035894003
PIK3R4,0.010917888
PIK3C3,0.16645055
TKFC,0.0033083507
IFIH1,0.009530206
CFL1,0.12681717
LIMK1,0.04587741
PGLYRP4,0.023902444
PGLYRP3,0.0133472085
PPARG,0.86749905
SLC3A1,0.0062643937
DACT1,0.24454442
AXIN1,0.830805
GSK3B,0.34910327
PFKP,0.014811101
PFKL,0.01763611
PFKM,0.0031310741
GCKR,0.12214082
GCK,0.023722459
ANK1,0.14093865
NRCAM,0.20001157
CNTN2,0.14106439
CHL1,0.1109203
NFASC,0.39719686
DCX,0.035943445
SDCBP,0.021536784
PLXNB1,0.16129373
ERBB2,0.9701404
TLN1,0.58622736
PIP5K1C,0.12080012
PLXND1,0.18768045
SEMA3E,0.077305526
SEMA4A,0.045426484
PTPRC,0.4816973
SEMA4D,0.049636275
CD72,0.011412312
PLXNC1,0.010997455
SEMA7A,0.052733917
FYN,0.59223354
ROBO2,0.056349955
SAV1,0.013150745
STK3,0.013013873
STK4,0.02722985
TJP2,0.061111968
WWTR1,0.15992942
ADD2,0.18637237
ADD1,0.049869236
ADD3,0.18918346
AZGP1,0.027831784
PIP,0.012626959
LRRC8A,0.003474811
LRRC8B,0.037465133
LRRC8E,0.038326602
LRRC8D,0.018412482
LRRC8C,0.015618916
CDC25C,0.015719313
SRPRB,0.013096041
SRPRA,0.006552878
MLXIPL,0.008418987
MLX,0.11448365
SLC16A3,0.007468055
SLC16A1,0.0012537785
PAK1,0.64893883
NF2,0.16190633
FLNA,0.241777
PKN1,0.29251543
CIT,0.1228438
CDKN1B,0.14115672
CFTR,0.9858381
GOPC,0.06539401
NAE1,0.012264989
UBA3,0.0036923233
UBE2F,0.0052513205
CUL4B,0.23057337
CUL4A,0.023320895
RBX1,0.313825
CUL9,0.037805855
LEPR,0.115256
TIMM13,0.012821014
TIMM8B,0.005224674
TIMM8A,0.008384821
TIMM10,0.0003213244
TIMM9,0.00047524393
RNGTT,0.009590945
RNMT,0.02104492
SRRM1,0.04770257
SRRM2,0.0055583077
EPRS,0.04074201
DUS2,0.011088765
WDR4,0.014840807
METTL1,0.0051494264
QTRT1,0.013517211
QTRT2,0.0051532164
TRMT6,0.006232842
TRMT61A,0.022336472
PIGX,0.012030554
PIGM,0.005710562
PIGF,0.0011304257
PIGO,0.004009655
PIGG,0.0038011235
EIF4A2,0.014759174
EIF4A1,0.06400113
PSEN1,0.086710826
NCSTN,0.03554018
PPP1CC,0.142891
PPP1R15A,0.16077608
MMADHC,3.3031116e-05
MMACHC,0.0035884907
GP1BB,0.07863806
GP1BA,0.14422466
HLA-DOA,0.030199317
HLA-DOB,0.044278912
NFKBIE,0.07697549
REL,0.16355188
TLE1,0.046761885
STXBP3,0.01610347
ATP6V0D2,0.0036028037
ATP6V0D1,0.0060509136
ORC2,0.010882482
MCM8,0.008474682
CD8B,0.056180507
CD8A,0.052430466
CD3E,0.05870375
CD3G,0.0154703045
CD3D,0.010468854
SEC31A,0.0077420888
SEC13,0.21638219
KLRD1,0.012747488
KLRC2,0.108614385
STXBP1,0.04108806
BMI1,0.01565718
CBX4,0.046918627
HSP90AA1,0.99050736
FKBP6,0.029979499
TTC21B,0.003603115
WDR35,0.0020396777
PTK2,0.92073315
MAFB,0.04611184
VAMP2,0.00044598934
DDB1,0.26720408
IL17A,0.07969706
IL17F,0.013401812
KHSRP,0.0348017
PBX1,0.022970783
PKNOX1,0.0005604714
DLG3,0.08436043
DLG4,0.8137086
CD1A,0.043023724
CD1B,0.08649888
CD1D,0.055962082
CD1C,0.023598129
RAG2,0.025220588
RAG1,0.06916669
ERLIN1,0.016291196
ERLIN2,0.028778935
ZFHX3,0.5212721
OTUB1,0.08178019
RNF128,0.02984403
HSD17B10,0.10326256
TRMT10C,0.000558609
ZNF335,0.034128733
CNOT6,0.028111372
RFX6,0.012097582
IL6ST,0.30195937
CUL5,0.056006424
CUL3,0.56672174
CUL2,0.41853255
PHB2,0.021832589
PHB,0.17329909
RANGAP1,0.038653594
DCTN3,0.014129408
DCTN2,0.0055865278
CRLF2,0.011674332
OSMR,0.024224604
RSF1,0.124838814
CASP1,0.43729797
NR1H3,0.38984418
NR1H2,0.17760712
PEX14,0.0029988363
PEX13,0.00787129
GRIN1,0.15754198
GRIN2B,0.15175758
WASL,0.0095321955
ITSN1,0.11901657
IFNGR1,0.016938606
IFNGR2,0.004062232
CLOCK,0.008448942
ARNTL2,0.0020947931
MSH4,0.010243689
MSH5,0.00533705
MLH3,0.06974954
POLR3D,0.010480108
POLR3E,0.0063066026
POLR3H,0.0012695749
CRCP,0.011054797
CYBB,0.23922531
CYBA,0.08367863
BCKDHB,0.00038291066
BCKDHA,9.106262e-05
MAT2A,0.00151681
MAT2B,0.0026911714
CYP1A2,0.0012513758
POR,0.000996022
CYP2C19,0.003093578
PDHA2,0.0013305551
PDHB,0.01578422
