Gene,Score
YEATS4,0.009284582
ESR1,0.98938924
ATAD2,0.018945873
VEGFA,0.66181254
TGFA,0.058776136
CDKN1A,0.41354433
RUNX1,0.09133394
TP73,0.30046782
ZFPM1,0.006763806
GATA1,0.0028439767
CTSK,0.01489669
SERPINB13,0.0047207433
CCND1,0.25176817
CDK4,0.21185695
ESRRA,0.03387545
PPARGC1A,0.23328568
TWIST1,0.2820952
RUNX2,0.2052988
NKX3-2,0.00907183
MSX2,0.01178747
SMAD4,0.9999815
SMAD1,0.6253962
RUNX3,0.28064722
SMAD3,0.9999995
TFDP1,0.029571075
E2F6,0.011477406
TFDP2,0.00735607
MGA,0.012955043
MAX,0.062659055
SUPT4H1,0.017555784
SUPT5H,0.082261145
ELOB,0.03394099
ELOC,0.09663944
GTF2F1,0.026994342
GTF2F2,0.018098336
NCBP2,0.017834283
NCBP1,0.010591365
TAP1,0.0053192494
TAP2,0.00057523063
AMN,0.008645632
CUBN,0.033846654
MMUT,0.001516148
MMAA,0.0009602061
FASLG,0.43183094
FAS,0.24230027
BAG4,0.0109016225
TNFRSF1A,0.9218967
TNF,0.6203962
TAX1BP1,0.027158743
TNFAIP3,0.17496383
TNFRSF10A,0.45837966
TNFRSF10D,0.013619516
TNFRSF10B,0.36381584
NGF,0.0048873117
NGFR,0.11632623
IRAK1,0.12349049
MYD88,0.14119096
NFKB1,0.76034653
RELA,0.73844594
UBE2B,0.035140578
RAD18,0.33090264
WDR48,0.07577463
USP1,0.039952327
REV3L,0.069060914
MAD2L2,0.0028674966
RCHY1,0.029763618
POLH,0.0138986325
TRIM25,0.059207905
UBE2L6,0.07525109
UBA7,0.0029512036
ISG15,0.08890559
SUMO3,0.08464721
FAAP24,0.0045153257
FANCM,0.002939015
CENPX,0.0026673032
CENPS,0.0052864538
FANCI,0.07589339
FANCD2,0.04907595
PCCA,0.0007646209
PCCB,0.0036897298
MCCC2,0.012910096
MCCC1,0.00060137524
CLCF1,0.066084206
CRLF1,0.50480884
PRKCSH,0.011106609
GANAB,0.040637724
CALR,0.37423098
CANX,0.007216385
RAD51B,0.0012078645
NME2,0.009143056
NME1,0.016071122
APPL1,0.20138426
DCC,0.8035199
MAGED1,0.027367909
UNC5A,0.0039873
PPP3R1,0.02338052
PPP3CC,0.005041416
BCL2,0.38608208
BAD,0.02042626
BAK1,0.004645222
CYCS,0.0017579058
XIAP,0.02011017
CASP3,0.29572856
CASP7,0.013493971
CASP9,0.3288141
DIABLO,0.010487023
DFFB,0.0045558373
DFFA,0.01868387
KPNA1,0.08646491
KPNB1,0.6513246
PAK2,0.46620432
ARHGAP10,0.09633167
RIPK1,0.66326076
RIPK3,0.34605965
GCH1,0.019387897
GCHFR,0.0111378785
UBE2V1,0.02787419
TRAF6,0.7762257
IRAK2,0.029583009
HBEGF,0.054406982
CAPZA2,0.8065965
CAPZB,0.37548897
CAPZA3,0.011269548
CAPZA1,0.28347155
GORASP1,0.0044364915
GOLGA2,4.0236373e-05
TGFBR1,0.9709463
FKBP1A,0.07893178
RASGRF2,0.045236677
RASGRF1,0.26444653
GRIA2,0.7440746
GRIA1,0.19055985
TYK2,0.17952795
IFNAR1,0.33166087
TFB2M,0.0034259863
POLRMT,0.003102884
DGCR8,0.00015256162
DROSHA,0.055387467
TSNAX,0.008739409
TSN,0.00835246
BAZ2A,0.0070566717
DNMT3A,0.074452184
DNMT3L,0.15095837
DNMT3B,0.14305863
CUL1,0.033015605
CAND1,0.032456398
TFRC,0.077331856
HFE,0.009926109
TF,0.079649664
HSD17B8,0.0065913764
CBR4,0.0068792244
CCNB2,0.024485268
SBF1,0.04721506
MTMR2,0.020271698
MTMR7,0.024548331
MTMR9,0.008072152
PIK3CB,0.11114324
PIK3R2,0.54496133
PIK3CD,0.13714255
PIK3R3,0.8702039
PIK3R5,0.03505228
PIK3CG,0.26786348
PLEKHA2,0.03936236
PTPN13,0.28255004
PLEKHA1,0.12570997
MTMR6,0.0045995275
SBF2,0.025775976
MTM1,0.07975117
MTMR12,0.03229673
GAB2,0.29987404
ITPR1,0.98613536
MRVI1,0.0332267
PTPN6,0.582244
PECAM1,0.2432586
PTPN11,0.42777064
IL6R,0.020429762
IL6,0.0473878
STAT1,0.8915833
STAT3,0.84489906
KDR,0.9771955
HRG,0.055650704
PLG,0.40592173
ANXA2,0.29594168
S100A10,0.008564005
SERPINF2,0.009683995
PLAU,0.11801912
PLAUR,0.01985785
ATP7A,0.021725915
PDZD11,0.017625786
CLCN7,0.008809975
OSTM1,0.0072452063
TXN,0.096023604
TXNIP,0.20903723
NLRP3,0.024014704
MEFV,0.022454346
PSTPIP1,0.039190274
PYCARD,0.06089221
CGA,0.024117373
LHB,0.031641092
AVPR2,0.020466743
AVP,0.044186283
GCG,0.055490118
GCGR,0.02120953
RAMP3,0.0020552902
CALCR,0.015706524
RAMP1,0.010787218
TSHB,0.012251801
GPHB5,0.0030105223
GPHA2,0.030016595
CALCRL,0.00078363105
RAMP2,0.00012136388
GLP2R,0.020549865
FSHB,0.0044492288
ITGAV,0.40366066
ITGB5,0.40803456
STX4,0.0056685125
SEC22B,0.00178592
GLI3,0.9980281
PTCH1,0.010936734
GLI1,0.11229477
GLI2,0.19423123
SUFU,0.00042017648
NUMB,0.10616307
ITCH,0.7753674
ABHD5,0.0014971558
PLIN1,0.00534922
LIPE,0.0035516825
FABP4,0.013826019
KCNJ16,0.03201248
KCNJ15,0.048965976
KCNJ10,0.01985252
CXCL16,0.0003085954
CXCR6,0.0019305925
C5AR1,0.08049144
C5,0.022326754
CX3CL1,0.022977568
CX3CR1,0.0015768199
TAS1R2,4.583173e-05
TAS1R3,0.0015051157
TAS1R1,4.8004567e-06
GABBR2,0.017899817
GABBR1,0.43988168
IL10RB,0.00024224531
GABPB1,0.004063505
GABPA,0.07449554
TNPO1,0.08459173
KIF17,0.009811364
GSTA1,0.009021115
GSTA2,0.006854764
GCLC,0.009154913
GCLM,0.003973211
INS,0.016207289
INSR,0.8959642
ABCD2,0.04295663
ABCD1,0.0035824464
ABCD3,0.006183213
ABCG5,0.0023350639
ABCG8,0.010917131
CHRNB2,0.00079329667
CHRNA4,0.026695117
CHRNA3,0.0006861237
CHRNB4,0.00042917655
FOXM1,0.12357867
PLK1,0.9966659
CENPF,0.73293215
TACR1,0.0013995277
TAC1,0.010285989
TACR2,0.011460215
OXTR,0.03310951
OXT,0.029659627
CRH,0.013971487
CRHBP,0.0028878392
ADGRE5,0.003409676
CD55,0.028688455
CBY1,0.00061946805
CTNNB1,0.98727757
CTNNBIP1,0.0022585746
CHD8,0.037614476
MCFD2,0.0058364677
LMAN1,0.003910434
TMED10,0.031549007
TMED2,0.0672749
CD4,0.06047648
LCK,0.9792253
RAB3GAP1,0.011909246
RAB3GAP2,0.002506096
NTRK2,0.288564
BDNF,0.04649374
NTF4,0.013291842
IL2RB,0.053588733
JAK1,0.8298761
JAK3,0.33777857
IL2RG,0.378011
PTK2B,0.71094406
EBI3,0.018525554
IL27,0.013951052
NECTIN1,0.10093184
NECTIN3,0.022615962
NECTIN4,0.06497125
NECTIN2,0.015434171
PVR,0.07816244
IL12B,0.0014247253
IL12A,0.002561932
IL12RB1,0.038997177
IL12RB2,0.004333532
JAK2,0.7200789
TLR2,0.13102794
TLR1,0.18094917
TLR6,0.0024035526
RBPJ,0.0039022851
SNW1,0.059389822
NOTCH1,0.36666515
HIF1A,0.98320585
JAG1,0.14812371
JAG2,0.010405058
CBL,0.8645846
NCAM1,0.2652097
NCAN,0.025754021
COL4A2,0.44918725
COL4A1,0.039451282
HLA-C,0.0011777232
B2M,0.11613542
KIR2DS5,0.011535265
TYROBP,0.007134496
CLEC5A,0.00637201
NCR2,0.00100231
SIRPB1,0.012090733
TREM1,0.0042865793
TREM2,0.009209349
CD300E,0.0071305544
CD300LB,0.037306212
GRAP2,0.0058508096
LCP2,0.086346574
SPRY2,0.04733163
DAB2,0.95338047
LRP2,0.82558036
VAMP7,0.0033532043
AGFG1,0.0051033176
AMPH,0.054761074
BIN1,0.35907426
SQSTM1,0.8661571
MAP3K3,0.9642198
EIF4EBP1,0.018743137
EIF4E,0.019153755
NOTCH2,0.24398698
IL18BP,0.02090055
IL18,0.20274556
IL18R1,0.01799022
IL15,0.007940428
IL15RA,0.0144080715
IRF3,0.10076114
IRF7,0.15074068
CREBBP,0.9473824
NOTCH3,0.0678559
ELF3,0.046950992
CNTN1,0.7381684
MDK,0.05772469
DLL1,0.07005317
YBX1,0.08496817
HEY1,0.035277005
FOXH1,0.00018108988
DRAP1,0.026127534
CDON,0.019321725
BOC,0.28698644
IL23A,0.0086685205
IL23R,0.008458262
STAT4,0.008489303
KNG1,0.14806414
C1QBP,0.008835655
F8,0.038854975
VWF,0.15468234
F9,0.040060744
F13B,0.009057489
F13A1,0.013468579
PROC,0.057817895
PROCR,0.037728835
LY96,0.020176092
TLR4,0.9294694
S100A9,0.045749296
S100A8,0.045724083
JUND,0.11884612
FOSB,0.009193546
CFB,0.0027202636
C3,0.15492709
CKM,0.012271754
CKB,0.037320513
PRDX6,0.031098548
GSTP1,0.0023515665
HSF1,0.045084313
HSBP1,0.00015411306
YWHAE,0.30368873
CCAR2,0.10893193
SIRT1,0.10570211
ID1,0.04322727
ETS2,0.11940644
ERF,0.053736884
MAP3K5,0.12610422
CDKN2B,0.2073427
CEBPB,0.72781485
CLEC4C,0.005099385
FCER1G,0.015740603
CLEC4E,0.031116828
MAP3K14,0.18555775
CHUK,0.8825074
NFKB2,0.07987055
RELB,0.1016399
MALT1,0.08936388
CASP8,0.83646685
CD209,0.03508486
ICAM2,0.020247638
GTSE1,0.007341433
CDC20,0.07885961
MAD2L1,0.08559407
MYC,0.9928965
CDK2,0.3966248
CCNE1,0.46614197
GMNN,0.035043612
CDT1,0.05316779
DBF4,0.05794308
CDC7,0.005858669
CCNA1,0.088814154
CCNA2,0.03536626
PHLDA1,0.008987241
CTDNEP1,0.19927827
CNEP1R1,0.0053974255
ESPL1,0.012394455
PTTG1,0.020481197
MAU2,0.0076601785
NIPBL,0.23484723
FBXO5,0.02847914
FERMT2,0.1777166
FBLIM1,0.06680234
ITGB1,0.95553756
ILK,0.27223876
PARVA,0.0840267
ARHGEF6,0.051280607
PARVB,0.023865642
RSU1,0.01831719
LIMS1,0.00856283
ACTN1,0.8640151
ITGA6,0.031656444
ITGB4,0.7906675
CD47,0.041614566
SIRPA,0.17583176
SIRPG,0.03819712
NPHS1,0.08369629
KIRREL1,0.032948565
PPL,0.0036141877
EVPL,0.066754684
KAZN,0.00093796774
KLK5,0.0015424297
SPINK5,0.09499333
KLK12,0.00090389705
SPINK6,0.0018613896
KLK13,0.009777614
KLK14,0.0013249826
SPINK9,0.0021924211
FGFR1,0.9365338
ANOS1,0.024445016
ABCA1,0.92477673
APOA1,0.10685176
ANGPTL3,0.011880137
ANGPTL8,0.009498334
UBA2,0.008081378
SAE1,0.011613667
CCND3,0.44107115
MAPK6,0.0884356
ITGA3,0.04068041
ITGA7,0.011180445
ITGA2,0.18926992
ITGA1,0.010580159
ATP6AP2,0.001676901
REN,0.012572103
NSUN4,0.012983529
MTERF4,0.0026707368
ITGB3,0.87746763
ITGA2B,0.069251046
LDLR,0.13881725
PCSK9,0.046892866
TMEM173,0.053918127
TBK1,0.15286705
CD27,0.071952075
CD70,0.0039791297
EDAR,0.013386362
EDA,0.0032487172
EDA2R,0.01799153
TNFSF18,0.0004312402
TNFRSF18,0.00075350574
TNFRSF4,0.0015165797
TNFSF4,0.0020366926
TNFRSF25,0.035429597
TNFSF15,0.019986529
TNFSF8,0.010352238
TNFRSF8,0.005100844
TNFSF9,0.013430971
TNFRSF9,0.008624863
PTK6,0.035336927
KHDRBS1,0.0318254
ARAP1,0.042962786
AKT1,0.97009856
DOK1,0.2508597
PTPN1,0.43065605
STAP2,0.0086082155
SOCS3,0.18592425
ITGA10,0.009061778
GP6,0.068305075
RAF1,0.3268913
YWHAZ,0.22363533
PDPN,0.004875966
CLEC1B,0.02565219
PDGFA,0.11361017
PDGFB,0.023198983
ITGAM,0.020205893
ITGB2,0.8543397
JAM2,0.014539269
JAM3,0.023234675
ITGA4,0.8418373
ITGAL,0.13552025
ITGAX,0.029883336
CD48,0.019967737
CD244,0.015787628
CD58,0.030875735
CD2,0.22143404
ITGA5,0.940361
JAML,0.0027413252
CXADR,0.022819605
MIF,0.0074521387
CD74,0.0041396944
TEK,0.3673013
ANGPT1,0.039251797
ANGPT2,0.090368755
ANGPT4,0.015098906
INPP5D,0.13982157
PLCG1,0.91990215
BSG,0.0010355761
PPIL2,0.02774402
CAV1,0.9999901
PPIA,0.08232591
SLC7A7,0.013038629
SLC3A2,0.49452204
SLC7A8,0.00011524427
SLC7A9,0.008410138
SLC7A11,0.053452622
SLC7A5,0.023342008
SLC7A10,0.010044045
SLC7A6,0.00583532
GAD2,0.05254432
GAD1,0.0018359638
HTR3D,0.022458795
HTR3A,0.00066743186
HTR3E,0.0044986913
HTR3B,0.011520062
HTR3C,0.0010423106
SMAD2,0.98829275
GBA,0.02387589
PSAP,0.058731843
LY86,0.015257831
CD180,0.0021369297
COLEC11,0.0039780485
MASP1,0.04039722
GJB1,0.0036897701
GJB2,0.018838277
GJA1,0.20502886
TJP1,0.47004694
NEDD4,0.9581413
PPM1B,0.16186051
FLNB,0.8896773
IL33,0.0076158424
IL1RL1,0.0061368905
IL37,0.015167616
CSF2RB,0.3580886
CSF2RA,0.034994934
CSF2,0.035271544
IL5RA,0.08010742
IL5,0.048473824
TEC,0.24171662
VAV1,0.7687774
BLNK,0.24777374
IL4R,0.09366639
IL13RA1,0.036303107
IL13,0.044298634
IL13RA2,0.042512022
IL7R,0.066077195
SMARCA4,0.10269649
BRWD1,0.71617734
IL22RA2,0.00032957786
IL22,8.62537e-05
IFNLR1,0.004003435
IL16,0.0033459205
IL32,0.008816065
PRTN3,0.040367138
FLT3,0.25446975
FLT3LG,0.039349403
CSF3,0.0062523
CSF3R,0.052594963
TXLNA,0.0026880351
STX1A,0.018241992
GHR,0.30020884
PRLR,0.21432556
TRAF3,0.44280586
TNFRSF1B,0.33577314
CD40LG,0.0011673532
CD40,0.1015938
TNFRSF13C,0.0050740344
TNFSF13B,0.0059583285
PAG1,0.123869576
CSK,0.3637767
PTPN22,0.29492941
LAT,0.1200157
FYB1,0.011209878
NCK1,0.291817
MAP3K7,0.88754964
TAB2,0.14012
ICOS,0.0024586397
ICOSLG,0.0011550335
TNFRSF14,0.007170973
BTLA,0.040744543
CD80,0.009521712
CD28,0.018738698
CD86,0.0055744117
NFKBIA,0.40482113
CLTC,0.8404805
CLTA,0.24693505
HLA-DMB,0.0045697214
HLA-DMA,0.00031283466
CD96,0.058886454
ITGB7,0.15664834
HLA-E,0.00024251407
CDH1,1.0
KLRG1,0.043053478
CD226,0.030819217
CD200,0.00043405124
CD200R1,7.1796225e-05
HLA-G,0.016074365
KIR2DS2,0.00609428
CLEC2D,0.0017616382
KLRB1,0.026567213
XDH,0.011402262
BTN1A1,0.115179084
ITGB6,0.12052983
TGFB1,0.6115241
LTBP4,0.011930633
ITGA8,0.062371176
ITGB8,0.001372976
SNCAIP,0.15140235
PRKN,0.04736089
SNCA,0.8415957
USP9X,0.50399494
SORL1,0.024677977
APP,0.9689003
ATG12,0.008938161
ATG7,0.0049196035
ATG10,0.00031223218
ATG5,0.01706903
CIDEA,0.0060539977
CIDEC,0.030588258
PDGFRB,0.9865758
PDGFRA,0.85047007
TGFBR2,0.9506
YWHAB,0.076295316
MAP2K2,0.016803024
MAP2K1,0.20978476
KSR1,0.09237223
MARK3,0.042771105
CDK9,0.20041735
CCNT1,0.03576642
ISCA2,0.011955059
ISCA1,0.014677118
NLRX1,0.01973252
MAVS,0.1650845
ROBO1,0.07915532
SLIT2,0.10672109
NTF3,0.046704583
AKAP5,0.25855303
ROBO3,0.008121335
CFH,0.008728564
CD19,0.080942065
CD81,0.09992466
SERPING1,0.055275336
C1S,0.0057279053
C1R,0.0035932062
CPN2,0.00567716
CPN1,0.0077897655
L1CAM,0.051346544
NRP1,0.97644717
ITGA9,0.043308847
MAPK3,0.896192
MAPK1,0.185833
C6,0.05621147
FARSA,0.016204018
FARSB,0.0062626726
HBB,0.06399776
HBA1,0.13406345
HBA2,0.039136924
SMURF2,0.22268148
SMURF1,0.8475313
NEDD4L,0.21179174
STUB1,0.5704649
UBE2M,0.020030629
NEDD8,0.060440697
RNF20,0.02230487
RNF40,0.061667547
FRK,0.03630701
TRIM27,3.511211e-05
ITGA11,0.0066065523
ITGAD,0.059424084
ITGAE,0.03837458
HSPG2,0.20523714
LDHA,0.016886074
LDHB,0.04437767
SUCLG1,0.00069875724
SUCLG2,0.0045525166
SUCLA2,0.0017220727
TIMP1,0.084174044
MMP9,0.3022149
MMP14,0.037544657
TIMP2,0.053141538
RBBP7,0.0021051944
HAT1,0.007087514
PAX3,0.17956775
NCOA1,0.52295256
BAP1,0.08961724
HCFC1,0.33109328
TAB1,0.06470622
SKP2,0.17415345
UFD1,0.02183093
VCP,0.89392376
YOD1,0.023286773
ZRANB1,0.0006734103
APC,0.99968934
ATXN3,0.05322668
STAMBP,0.045731355
STAM,0.012089732
NTRK3,0.1733973
PTPRS,0.83342075
SERPINE1,0.15189405
VTN,0.5236911
DAG1,0.9081786
AGRN,0.027709136
BCL10,0.06716727
SLIT1,0.042828333
RALGAPA2,0.028810205
RALGAPB,0.008669541
GOLGB1,0.03722438
ACBD3,0.012004483
HPS4,0.003703521
HPS1,0.0050277296
INHBB,0.32287973
INHBA,0.24611855
FAM20A,0.0019123654
FAM20C,0.011967416
PARP1,0.30049893
RAD52,0.022024991
RNF168,0.06368712
SP100,0.06728059
TDG,0.06353435
WRN,0.006042044
XPC,0.040628836
MITF,0.07422603
SP3,0.15522099
TP53BP1,0.038683876
CDKN2A,0.16631982
HIC1,0.28905788
FOXL2,0.062002905
DDX17,0.069423884
SATB1,0.026175922
SUZ12,0.049975228
HDAC4,0.032666955
HDAC1,0.8003755
HDAC2,0.0009497518
CHD3,0.0020626327
HNRNPC,0.03209211
NOP58,0.021562846
TOP1,0.009801974
TOP2A,0.008716343
TOP2B,0.051893093
SETDB1,0.017224897
ATF7IP,0.14290765
PRMT5,0.0023791487
WDR77,0.010362718
PINK1,0.06319342
ERBB4,0.9998728
RELN,0.99196035
VLDLR,0.22584617
ASGR1,0.00064677635
ASGR2,0.00094771024
EGR1,0.6729222
SALL4,0.06283244
MAF1,0.004270036
ARHGAP35,0.07301247
RASA1,0.93836766
BCAR1,0.13031434
RXRG,0.18972062
RARG,0.09334948
RXRA,0.5827214
RARA,0.078469105
RXRB,0.05920493
RARB,0.03090723
PPARD,0.12916695
NRP2,0.049567576
FLT1,0.26055196
KITLG,0.080601476
KIT,0.32673576
PRKCA,0.98871684
PTPRU,0.45389983
NCOR1,0.069962315
TNS4,0.09283906
MET,0.5919826
LRIG1,0.041569248
PAN2,0.3827306
PAN3,0.005917478
POMT2,0.004050635
POMT1,1.6926158e-05
C1GALT1C1,0.0031487097
C1GALT1,0.014964528
PMPCA,0.0022298351
PMPCB,0.000898092
ATF6,0.058136206
HSPA5,0.07526405
EIF2AK3,0.007943422
ERN1,0.035234008
PIK3R4,0.021460248
PIK3C3,0.0113295
TKFC,0.007485032
IFIH1,0.025294488
CFL1,0.30644014
LIMK1,0.1100046
PGLYRP4,0.001451325
PGLYRP3,0.005024877
PPARG,0.43162772
SLC3A1,0.01253637
DACT1,0.06192652
AXIN1,0.26396397
GSK3B,0.61682564
PFKP,0.026610568
PFKL,0.01682886
PFKM,0.009076696
GCKR,0.007367332
GCK,0.0020637694
ANK1,0.15463872
NRCAM,0.19641286
CNTN2,0.043141853
CHL1,0.16540553
NFASC,0.25598764
DCX,0.0039867153
SDCBP,0.27164897
PLXNB1,0.1242036
ERBB2,0.9992532
TLN1,0.81369334
PIP5K1C,0.20140468
PLXND1,0.2441515
SEMA3E,0.005886524
SEMA4A,0.06260726
PTPRC,0.725167
SEMA4D,0.013633821
CD72,0.010738586
PLXNC1,0.057423193
SEMA7A,0.010441469
FYN,0.18906331
ROBO2,0.71672654
SAV1,0.0025132657
STK3,0.0043296805
STK4,0.016682303
TJP2,0.09960764
WWTR1,0.09364144
ADD2,0.063527174
ADD1,0.06346279
ADD3,0.09091843
AZGP1,0.005282446
PIP,0.00045845794
LRRC8A,0.0024399906
LRRC8B,0.0027781746
LRRC8E,0.012871452
LRRC8D,0.0030493843
LRRC8C,0.005606005
CDC25C,0.063323125
SRPRB,0.0034140507
SRPRA,0.037353233
MLXIPL,0.0330109
MLX,0.013519689
SLC16A3,0.005456779
SLC16A1,0.010651215
PAK1,0.89885706
NF2,0.61796063
FLNA,0.95937216
PKN1,0.004971146
CIT,0.04848631
CDKN1B,0.08834083
CFTR,0.5092964
GOPC,0.71597683
NAE1,0.0038770188
UBA3,0.008692258
UBE2F,0.001196635
CUL4B,0.035168454
CUL4A,0.058954563
RBX1,0.10478071
CUL9,0.020282477
LEPR,0.08029904
TIMM13,0.029623302
TIMM8B,0.006629371
TIMM8A,0.0024872737
TIMM10,0.009052103
TIMM9,0.00036748935
RNGTT,0.01832754
RNMT,0.017722197
SRRM1,0.00715353
SRRM2,0.048731055
EPRS,0.06469586
DUS2,0.0043971017
WDR4,0.0029631923
METTL1,0.0014418825
QTRT1,0.009780842
QTRT2,0.0023983778
TRMT6,0.01794166
TRMT61A,0.010486058
PIGX,0.014641116
PIGM,0.009249039
PIGF,0.00024820902
PIGO,0.0072677205
PIGG,0.011816901
EIF4A2,0.030642614
EIF4A1,0.0678579
PSEN1,0.89592206
NCSTN,0.1725291
PPP1CC,0.84717906
PPP1R15A,0.047653604
MMADHC,0.0012337745
MMACHC,0.0029778879
GP1BB,0.010435489
GP1BA,0.035029005
HLA-DOA,0.0015752766
HLA-DOB,0.0007789941
NFKBIE,0.058910076
REL,0.15657675
TLE1,0.09802736
STXBP3,0.021128628
ATP6V0D2,0.00039027148
ATP6V0D1,0.00024187836
ORC2,0.044806376
MCM8,0.013626475
CD8B,0.07715318
CD8A,0.075871766
CD3E,0.078200854
CD3G,0.038123455
CD3D,0.6509426
SEC31A,0.0014156307
SEC13,0.06711884
KLRD1,0.008716187
KLRC2,0.0038674634
STXBP1,0.046041977
BMI1,0.0018604004
CBX4,0.016494898
HSP90AA1,0.9989365
FKBP6,0.023834921
TTC21B,0.00245909
WDR35,0.011837465
PTK2,0.9037188
MAFB,0.3741355
VAMP2,0.30284137
DDB1,0.24445727
IL17A,0.02164604
IL17F,0.0038256717
KHSRP,0.02600252
PBX1,0.0010381398
PKNOX1,0.0075587793
DLG3,0.16959943
DLG4,0.99214983
CD1A,0.006992105
CD1B,0.0020910057
CD1D,0.03604353
CD1C,0.021581527
RAG2,0.06622708
RAG1,0.030099304
ERLIN1,0.01620025
ERLIN2,0.079083264
ZFHX3,0.0034831495
OTUB1,0.008004797
RNF128,0.022421965
HSD17B10,0.11381127
TRMT10C,0.038163804
ZNF335,0.013530894
CNOT6,0.0075209816
RFX6,0.0003209319
IL6ST,0.078039676
CUL5,0.05584462
CUL3,0.029431574
CUL2,0.37546998
PHB2,0.014888309
PHB,0.31142277
RANGAP1,0.033771817
DCTN3,0.0012566036
DCTN2,0.029477103
CRLF2,0.016919402
OSMR,0.01595347
RSF1,0.017525364
CASP1,0.008337876
NR1H3,0.016787032
NR1H2,0.1366805
PEX14,0.0012482516
PEX13,6.1430124e-05
GRIN1,0.57252
GRIN2B,0.9468
WASL,0.101592
ITSN1,0.0013861998
IFNGR1,0.0026277981
IFNGR2,0.0015708782
CLOCK,0.016418897
ARNTL2,0.006568318
MSH4,0.024830008
MSH5,0.009842395
MLH3,0.1493554
POLR3D,0.0062154555
POLR3E,0.0055871005
POLR3H,0.0068619936
CRCP,0.008842748
CYBB,0.26902616
CYBA,0.023516482
BCKDHB,0.009469522
BCKDHA,0.0035783572
MAT2A,0.081346855
MAT2B,0.03174674
