Gene,Score
MDM2,0.9982686
MDM4,0.801401
CCNG1,0.69622767
HIPK2,0.9755469
PIN1,0.75638556
HIPK1,0.37525466
SSRP1,0.65665096
SUPT16H,0.9687998
CSNK2A1,0.9980003
CSNK2A2,0.9697389
TPX2,0.53241235
NOC2L,0.34147647
CDK5R1,0.78239095
CDK5,0.5571645
POU4F1,0.029543567
POU4F2,0.0017018805
BANP,0.26103765
PHF20,0.043092865
L3MBTL1,0.21971923
EHMT2,0.0640233
EHMT1,0.3819688
TFAP2A,0.9523599
DEK,0.4276854
TFAP2C,0.7940773
WWOX,0.48680255
TFAP2B,0.68028176
YEATS4,0.2683377
ESR1,0.99980956
ATAD2,0.2980065
VEGFA,0.94910526
TGFA,0.030124929
CDKN1A,0.98094946
RUNX1,0.9996631
TP73,0.9799733
ZFPM1,0.59004945
GATA1,0.96655387
CTSK,0.93527544
SERPINB13,0.7525503
CCND1,0.95199883
CDK4,0.9369168
ESRRA,0.92625344
PPARGC1A,0.952016
TWIST1,0.9760478
RUNX2,0.97222364
NKX3-2,0.70718944
MSX2,0.8310061
SMAD4,0.9919899
SMAD1,0.9971501
RUNX3,0.54110825
SMAD3,0.9995875
TFDP1,0.30247408
E2F6,0.057706065
TFDP2,0.585886
MGA,0.5888802
MAX,0.31664884
SUPT4H1,0.07741276
SUPT5H,0.7653422
ELOB,0.026796501
ELOC,0.09245974
GTF2F1,0.61814743
GTF2F2,0.23679097
NCBP2,0.13983384
NCBP1,0.15095209
TAP1,0.7356211
TAP2,0.27386627
AMN,0.016144274
CUBN,0.2807943
MMUT,0.035655346
MMAA,0.005982488
FASLG,0.9198972
FAS,0.92847025
BAG4,0.3374875
TNFRSF1A,0.9240571
TNF,0.88170457
TAX1BP1,0.46057382
TNFAIP3,0.586269
TNFRSF10A,0.49999857
TNFRSF10D,0.15049028
TNFRSF10B,0.42308697
NGF,0.20475833
NGFR,0.40995756
IRAK1,0.99916863
MYD88,0.86782885
NFKB1,0.9799693
RELA,0.99022114
UBE2B,0.5918288
RAD18,0.62280935
WDR48,0.47093928
USP1,0.4572191
REV3L,0.5489492
MAD2L2,0.035201434
RCHY1,0.79837334
POLH,0.3256495
TRIM25,0.66094154
UBE2L6,0.8453296
UBA7,0.11710636
ISG15,0.9325015
SUMO3,0.34406897
FAAP24,0.03978333
FANCM,0.9983707
CENPX,0.16190642
CENPS,0.07203892
FANCI,0.790732
FANCD2,0.99227613
PCCA,0.08460081
PCCB,0.06323987
MCCC2,0.33339247
MCCC1,0.12941554
CLCF1,0.00804703
CRLF1,0.06273504
PRKCSH,0.20576291
GANAB,0.7758771
CALR,0.93364394
CANX,0.5998653
RAD51B,0.23272985
NME2,0.7005124
NME1,0.5828582
APPL1,0.7147467
DCC,0.95853984
MAGED1,0.15906471
UNC5A,0.09101921
PPP3R1,0.28325236
PPP3CC,0.7963735
BCL2,0.9237016
BAD,0.38099992
BAK1,0.22883946
CYCS,0.36326262
XIAP,0.92249453
CASP3,0.9812912
CASP7,0.73606306
CASP9,0.8586999
DIABLO,0.024053285
DFFB,0.118862
DFFA,0.76793313
KPNA1,0.88736284
KPNB1,0.94012904
PAK2,0.8881238
ARHGAP10,0.5869609
RIPK1,0.88242275
RIPK3,0.83862
GCH1,0.31274095
GCHFR,0.060159776
UBE2V1,0.0917176
TRAF6,0.686106
IRAK2,0.8025171
HBEGF,0.49287984
CAPZA2,0.43516573
CAPZB,0.46125862
CAPZA3,0.21074049
CAPZA1,0.62012947
GORASP1,0.123225234
GOLGA2,0.5479051
TGFBR1,0.99492115
FKBP1A,0.639867
RASGRF2,0.2238006
RASGRF1,0.9372737
GRIA2,0.5412298
GRIA1,0.51530665
TYK2,0.9821023
IFNAR1,0.28345865
TFB2M,0.30862287
POLRMT,0.11835494
DGCR8,0.13200034
DROSHA,0.52190834
TSNAX,0.14819613
TSN,0.14750238
BAZ2A,0.9168658
DNMT3A,0.8270973
DNMT3L,0.99541485
DNMT3B,0.9336562
CUL1,0.8856925
CAND1,0.6456663
TFRC,0.69058335
HFE,0.09581966
TF,0.8437907
HSD17B8,0.07421649
CBR4,0.018571004
CCNB2,0.022599341
SBF1,0.57920784
MTMR2,0.09623083
MTMR7,0.26169106
MTMR9,0.13331985
PIK3CB,0.54850274
PIK3R2,0.9476078
PIK3CD,0.72106206
PIK3R3,0.9459652
PIK3R5,0.083271936
PIK3CG,0.98681843
PLEKHA2,0.13103938
PTPN13,0.9524662
PLEKHA1,0.026437407
MTMR6,0.3418348
SBF2,0.6484263
MTM1,0.12144992
MTMR12,0.14336847
GAB2,0.9402266
ITPR1,0.96135324
MRVI1,0.078822374
PTPN6,0.9955214
PECAM1,0.089963146
PTPN11,0.95744693
IL6R,0.38579866
IL6,0.54852366
STAT1,0.99499196
STAT3,0.9987915
KDR,0.9994863
HRG,0.522158
PLG,0.98110735
ANXA2,0.9773891
S100A10,0.38478568
SERPINF2,0.48260382
PLAU,0.71242166
PLAUR,0.48446816
ATP7A,0.4821928
PDZD11,0.13136756
CLCN7,0.04110499
OSTM1,0.065599486
TXN,0.7165742
TXNIP,0.9645845
NLRP3,0.31794176
MEFV,0.041986875
PSTPIP1,0.20597373
PYCARD,0.8588768
CGA,0.060749967
LHB,0.17453296
AVPR2,0.12071685
AVP,0.09112402
GCG,0.5537189
GCGR,0.06181847
RAMP3,0.062026538
CALCR,0.41292545
RAMP1,0.2233167
TSHB,0.05917403
GPHB5,0.012805924
GPHA2,0.38777873
CALCRL,0.15764631
RAMP2,0.16637321
GLP2R,0.090239026
FSHB,0.20467924
ITGAV,0.8530469
ITGB5,0.9788584
STX4,0.14448808
SEC22B,0.0041711256
GLI3,0.9998406
PTCH1,0.8547722
GLI1,0.9434406
GLI2,0.8329499
SUFU,0.17153348
NUMB,0.85384065
ITCH,0.9618332
ABHD5,0.06945306
PLIN1,0.20147914
LIPE,0.14987487
FABP4,0.17948486
KCNJ16,0.015901646
KCNJ15,0.17409115
KCNJ10,0.39859837
CXCL16,0.022672543
CXCR6,0.12824957
C5AR1,0.1556958
C5,0.78242683
CX3CL1,0.32332203
CX3CR1,0.013024308
TAS1R2,8.7149143e-10
TAS1R3,6.3969985e-08
TAS1R1,0.00014493118
GABBR2,0.8373084
GABBR1,0.48661312
IL10RB,0.11195684
GABPB1,0.13855384
GABPA,0.106765285
TNPO1,0.46206647
KIF17,0.021083945
GSTA1,0.25760922
GSTA2,0.4225116
GCLC,0.029632343
GCLM,0.040151443
INS,0.06286268
INSR,0.95323306
ABCD2,0.2526364
ABCD1,0.11591386
ABCD3,0.33355498
ABCG5,0.014819245
ABCG8,0.15848719
CHRNB2,0.71841705
CHRNA4,0.9660513
CHRNA3,0.01932447
CHRNB4,0.07831829
FOXM1,0.93534094
PLK1,0.41520125
CENPF,0.96492785
TACR1,0.1706068
TAC1,0.29364377
TACR2,0.108982265
OXTR,0.36172867
OXT,0.28764567
CRH,0.031174364
CRHBP,0.74571633
ADGRE5,0.074147984
CD55,0.41214183
CBY1,0.023184394
CTNNB1,1.0
CTNNBIP1,0.14275332
CHD8,0.89711833
MCFD2,0.10319976
LMAN1,0.5962255
TMED10,0.21860659
TMED2,0.14311261
CD4,0.8782577
LCK,0.99283
RAB3GAP1,0.19267388
RAB3GAP2,0.13702661
NTRK2,0.91454285
BDNF,0.7214435
NTF4,0.2183103
IL2RB,0.58750767
JAK1,0.98386765
JAK3,0.95084333
IL2RG,0.64599776
PTK2B,0.983304
EBI3,0.03151096
IL27,0.027819304
NECTIN1,0.0035262941
NECTIN3,0.0027103901
NECTIN4,0.006226725
NECTIN2,0.013320679
PVR,0.42384627
IL12B,0.45489976
IL12A,0.34900934
IL12RB1,0.46965924
IL12RB2,0.30410886
JAK2,0.9969024
TLR2,0.9933335
TLR1,0.81495064
TLR6,0.69878757
RBPJ,0.83230793
SNW1,0.6849286
NOTCH1,0.99455786
HIF1A,0.99042344
JAG1,0.6585092
JAG2,0.50873655
CBL,0.98983955
NCAM1,0.93687236
NCAN,0.87004966
COL4A2,0.72513014
COL4A1,0.6713169
HLA-C,0.45885795
B2M,0.6291471
KIR2DS5,0.00022555543
TYROBP,0.20861468
CLEC5A,0.017877635
NCR2,0.26677027
SIRPB1,0.21330896
TREM1,0.03648186
TREM2,0.12389659
CD300E,0.12124569
CD300LB,0.29926255
GRAP2,0.87106764
LCP2,0.9638316
SPRY2,0.575869
DAB2,0.7948796
LRP2,0.99858654
VAMP7,0.14606619
AGFG1,0.07710927
AMPH,0.4395611
BIN1,0.5502483
SQSTM1,0.9481085
MAP3K3,0.8678017
EIF4EBP1,0.78457505
EIF4E,0.69297194
NOTCH2,0.98896456
IL18BP,0.07246415
IL18,0.8381591
IL18R1,0.07879703
IL15,0.16854668
IL15RA,0.3235071
IRF3,0.8542505
IRF7,0.675644
CREBBP,0.9999994
NOTCH3,0.9969637
ELF3,0.9204503
CNTN1,0.8878412
MDK,0.55697715
DLL1,0.5552577
YBX1,0.6087212
HEY1,0.7739489
FOXH1,0.6751636
DRAP1,0.042060535
CDON,0.96525705
BOC,0.7814534
IL23A,0.479911
IL23R,0.39425457
STAT4,0.94973385
KNG1,0.94445
C1QBP,0.27682897
F8,0.8118623
VWF,0.79156226
F9,0.33702183
F13B,0.01300016
F13A1,0.728681
PROC,0.28586563
PROCR,0.3664347
LY96,0.8936823
TLR4,0.9684183
S100A9,0.7086303
S100A8,0.59045905
JUND,0.9701808
FOSB,0.9767005
CFB,0.1765899
C3,0.87213546
CKM,0.44329312
CKB,0.6931287
PRDX6,0.513545
GSTP1,0.29461434
HSF1,0.8883499
HSBP1,0.024540057
YWHAE,0.9895695
CCAR2,0.61545974
SIRT1,0.8951263
ID1,0.82272214
ETS2,0.9430709
ERF,0.6702755
MAP3K5,0.95778644
CDKN2B,0.90314317
CEBPB,0.99340594
CLEC4C,0.06974934
FCER1G,0.9617976
CLEC4E,0.30934203
MAP3K14,0.5618735
CHUK,0.94613236
NFKB2,0.82505095
RELB,0.8787697
MALT1,0.46390834
CASP8,0.99994814
CD209,0.8049767
ICAM2,0.20176671
GTSE1,0.09139537
CDC20,0.7845068
MAD2L1,0.19911154
MYC,0.9990845
CDK2,0.9530076
CCNE1,0.9257338
GMNN,0.6881157
CDT1,0.2099263
DBF4,0.23755552
CDC7,0.15950897
CCNA1,0.88348997
CCNA2,0.51495457
PHLDA1,0.32044926
CTDNEP1,0.005323896
CNEP1R1,0.052296992
ESPL1,0.5525418
PTTG1,0.4827508
MAU2,0.020835005
NIPBL,0.93635035
FBXO5,0.21704899
FERMT2,0.6523972
FBLIM1,0.106359586
ITGB1,0.9895132
ILK,0.7104294
PARVA,0.44239092
ARHGEF6,0.6758963
PARVB,0.02547761
RSU1,0.18358073
LIMS1,0.29346058
ACTN1,0.9445233
ITGA6,0.34120622
ITGB4,0.87407255
CD47,0.23072098
SIRPA,0.7898975
SIRPG,0.4374411
NPHS1,0.6031158
KIRREL1,0.017545333
PPL,0.41579312
EVPL,0.29389203
KAZN,0.015346667
KLK5,0.5960434
SPINK5,0.77525526
KLK12,0.014019923
SPINK6,0.12163464
KLK13,0.20550276
KLK14,0.03746924
SPINK9,0.005723858
FGFR1,0.9887488
ANOS1,0.07347003
ABCA1,0.43275082
APOA1,0.8435569
ANGPTL3,0.083409555
ANGPTL8,0.019539256
UBA2,0.63630795
SAE1,0.2847514
CCND3,0.6998822
MAPK6,0.08031649
ITGA3,0.725585
ITGA7,0.7859047
ITGA2,0.58538157
ITGA1,0.33533415
ATP6AP2,0.026807435
REN,0.094099894
NSUN4,0.031248719
MTERF4,0.027195409
ITGB3,0.85060227
ITGA2B,0.88273084
LDLR,0.8072001
PCSK9,0.45148697
TMEM173,0.45908898
TBK1,0.76064193
CD27,0.19674447
CD70,0.06280714
EDAR,0.01981094
EDA,0.05960764
EDA2R,0.036791597
TNFSF18,0.035601657
TNFRSF18,0.101415455
TNFRSF4,0.16485266
TNFSF4,0.013646165
TNFRSF25,0.6047609
TNFSF15,0.0984847
TNFSF8,0.2873072
TNFRSF8,0.060638543
TNFSF9,0.22338
TNFRSF9,0.30222607
PTK6,0.90590286
KHDRBS1,0.43101895
ARAP1,0.4989408
AKT1,0.99986875
DOK1,0.93710124
PTPN1,0.80894226
STAP2,0.5118881
SOCS3,0.8538008
ITGA10,0.15249994
GP6,0.7061677
RAF1,0.99086577
YWHAZ,0.9926783
PDPN,0.12114308
CLEC1B,0.48232013
PDGFA,0.2501985
PDGFB,0.6990472
ITGAM,0.77902114
ITGB2,0.9479575
JAM2,0.027081223
JAM3,0.43734246
ITGA4,0.953404
ITGAL,0.6702698
ITGAX,0.48565155
CD48,0.47244963
CD244,0.46904767
CD58,0.16106507
CD2,0.33603778
ITGA5,0.931215
JAML,0.0034722541
CXADR,0.0922974
MIF,0.5217683
CD74,0.629289
TEK,0.9879484
ANGPT1,0.14322074
ANGPT2,0.8687255
ANGPT4,0.07165727
INPP5D,0.95924354
PLCG1,0.99904233
BSG,0.21059039
PPIL2,0.13857189
CAV1,0.99075377
PPIA,0.46356052
SLC7A7,0.0141653
SLC3A2,0.97982305
SLC7A8,0.1707701
SLC7A9,0.34283888
SLC7A11,0.27258024
SLC7A5,0.023711009
SLC7A10,0.100033775
SLC7A6,0.15607587
GAD2,0.013095873
GAD1,0.5337595
HTR3D,0.017411247
HTR3A,0.0007598998
HTR3E,0.028066086
HTR3B,0.006588442
HTR3C,0.0027419715
SMAD2,0.99254066
GBA,0.023733051
PSAP,0.5219102
LY86,0.41111067
CD180,0.17721272
COLEC11,0.1746794
MASP1,0.5020421
GJB1,0.44373453
GJB2,0.14864095
GJA1,0.81055367
TJP1,0.92066765
NEDD4,0.9975012
PPM1B,0.95071274
FLNB,0.98140085
IL33,0.083842665
IL1RL1,0.14305696
IL37,0.08325463
CSF2RB,0.8623244
CSF2RA,0.7929073
CSF2,0.34764084
IL5RA,0.11761854
IL5,0.009047167
TEC,0.8915348
VAV1,0.9735555
BLNK,0.7774684
IL4R,0.8344272
IL13RA1,0.39181218
IL13,0.25374496
IL13RA2,0.5024334
IL7R,0.855071
SMARCA4,0.9973846
BRWD1,0.7393799
IL22RA2,1.8477823e-09
IL22,7.28836e-11
IFNLR1,0.18668382
IL16,0.82795525
IL32,0.18363968
PRTN3,0.8786024
FLT3,0.6815337
FLT3LG,0.42122746
CSF3,0.26193282
CSF3R,0.95703465
TXLNA,0.04522356
STX1A,0.3983928
GHR,0.9343201
PRLR,0.92422783
TRAF3,0.9256014
TNFRSF1B,0.8374361
CD40LG,0.44722813
CD40,0.82622087
TNFRSF13C,0.072931275
TNFSF13B,0.82180053
PAG1,0.64042604
CSK,0.31917784
PTPN22,0.4645824
LAT,0.17576954
FYB1,0.29159692
NCK1,0.98324144
MAP3K7,0.8579268
TAB2,0.95906293
ICOS,0.18752374
ICOSLG,0.006948337
TNFRSF14,0.44690904
BTLA,0.3367241
CD80,0.12946562
CD28,0.5789153
CD86,0.48761088
NFKBIA,0.97818005
CLTC,0.9915838
CLTA,0.22096227
HLA-DMB,0.63783646
HLA-DMA,0.018313533
CD96,0.20439401
ITGB7,0.4206555
HLA-E,0.15644681
CDH1,0.9999918
KLRG1,0.09620105
CD226,0.23113996
CD200,0.037985053
CD200R1,0.19800946
HLA-G,0.47350255
KIR2DS2,0.022764968
CLEC2D,0.6708052
KLRB1,0.07169633
XDH,0.27002117
BTN1A1,0.0068507437
ITGB6,0.37680042
TGFB1,0.9923579
LTBP4,0.14626676
ITGA8,0.6641245
ITGB8,0.36125946
SNCAIP,0.22628945
PRKN,0.30249292
SNCA,0.53070533
USP9X,0.8554354
SORL1,0.7926829
APP,0.99998415
ATG12,0.031948354
ATG7,0.11065914
ATG10,0.005308543
ATG5,0.30229032
CIDEA,0.12354939
CIDEC,0.6308361
PDGFRB,0.99360436
PDGFRA,0.9870734
TGFBR2,0.9907257
YWHAB,0.82526654
MAP2K2,0.25449005
MAP2K1,0.8833635
KSR1,0.37532642
MARK3,0.8535178
CDK9,0.8135058
CCNT1,0.45069134
ISCA2,0.0064161243
ISCA1,0.07748077
NLRX1,0.3856441
MAVS,0.62988055
ROBO1,0.8643575
SLIT2,0.7963752
NTF3,0.31929135
AKAP5,0.68955445
ROBO3,0.011116639
CFH,0.7111261
CD19,0.13338597
CD81,0.8766001
SERPING1,0.84604514
C1S,0.3819517
C1R,0.25522637
CPN2,0.09467729
CPN1,0.7535698
L1CAM,0.38385898
NRP1,0.51781887
ITGA9,0.4204831
MAPK3,0.9826409
MAPK1,0.9996611
C6,0.532176
FARSA,0.23141797
FARSB,0.1559085
HBB,0.7974222
HBA1,0.4439348
HBA2,0.530181
SMURF2,0.71116596
SMURF1,0.9915143
NEDD4L,0.85248053
STUB1,0.96271384
UBE2M,0.11142939
NEDD8,0.42941502
RNF20,0.46802664
RNF40,0.43857485
FRK,0.70063156
TRIM27,0.71518576
ITGA11,0.36637235
ITGAD,0.080767035
ITGAE,0.120986335
HSPG2,0.99323165
LDHA,0.9188101
LDHB,0.85337615
SUCLG1,0.12075756
SUCLG2,0.25795084
SUCLA2,0.3497866
TIMP1,0.9655984
MMP9,0.9923341
MMP14,0.96803176
TIMP2,0.6238196
RBBP7,0.57145584
HAT1,0.22556508
PAX3,0.8919684
NCOA1,0.99991846
BAP1,0.7421755
HCFC1,0.9468535
TAB1,0.46592066
SKP2,0.82299924
UFD1,0.032768633
VCP,0.8442019
YOD1,0.004120175
ZRANB1,0.0029123942
APC,0.9928162
ATXN3,0.29342204
STAMBP,0.28113618
STAM,0.56499773
NTRK3,0.8130481
PTPRS,0.45321515
SERPINE1,0.5732671
VTN,0.94919956
DAG1,0.6110317
AGRN,0.080408044
BCL10,0.76147425
SLIT1,0.20505066
RALGAPA2,0.098494105
RALGAPB,0.0048035784
GOLGB1,0.7314592
ACBD3,0.12044842
HPS4,0.023119614
HPS1,0.032802097
INHBB,0.3118115
INHBA,0.89386475
FAM20A,0.037597798
FAM20C,0.7996995
PARP1,0.9728362
RAD52,0.2494073
RNF168,0.49323377
SP100,0.6403155
TDG,0.9225063
WRN,0.6731731
XPC,0.7078202
MITF,0.9607291
SP3,0.39623475
TP53BP1,0.9958949
CDKN2A,0.9947174
HIC1,0.852
FOXL2,0.34413198
DDX17,0.9213153
SATB1,0.69426626
SUZ12,0.42782274
HDAC4,0.9435804
HDAC1,0.99738246
HDAC2,0.9619062
CHD3,0.9990883
HNRNPC,0.38325804
NOP58,0.08256732
TOP1,0.90185434
TOP2A,0.80036217
TOP2B,0.5151702
SETDB1,0.8389056
ATF7IP,0.481746
PRMT5,0.934765
WDR77,0.34523508
PINK1,0.62564814
ERBB4,0.99753004
RELN,0.99995863
VLDLR,0.14545172
ASGR1,0.19765392
ASGR2,0.101078175
EGR1,0.99390125
SALL4,0.16131274
MAF1,0.010065464
ARHGAP35,0.8493471
RASA1,0.99731845
BCAR1,0.97458863
RXRG,0.94827986
RARG,0.6960789
RXRA,0.9741436
RARA,0.99924266
RXRB,0.44372204
RARB,0.9254716
PPARD,0.8893503
NRP2,0.6934619
FLT1,0.9194124
KITLG,0.844268
KIT,0.99219257
PRKCA,0.99933916
PTPRU,0.9400983
NCOR1,0.9970035
TNS4,0.20375618
MET,0.9817448
LRIG1,0.7826327
PAN2,0.8711456
PAN3,0.10135177
POMT2,0.022653531
POMT1,0.0019635004
C1GALT1C1,0.0034467035
C1GALT1,0.14525929
PMPCA,0.20562914
PMPCB,0.019109175
ATF6,0.3707946
HSPA5,0.9761198
EIF2AK3,0.34187624
ERN1,0.36570027
PIK3R4,0.22443776
PIK3C3,0.42384818
TKFC,0.012747355
IFIH1,0.015154893
CFL1,0.75702214
LIMK1,0.3358446
PGLYRP4,0.073493466
PGLYRP3,0.12180289
PPARG,0.976607
SLC3A1,0.09410314
DACT1,0.87154603
AXIN1,0.97960174
GSK3B,0.955868
PFKP,0.6694448
PFKL,0.62674266
PFKM,0.39355975
GCKR,0.18133712
GCK,0.51276916
ANK1,0.6585401
NRCAM,0.43903285
CNTN2,0.10933932
CHL1,0.2515004
NFASC,0.84446144
DCX,0.558332
SDCBP,0.80490375
PLXNB1,0.8314807
ERBB2,0.9999062
TLN1,0.9248478
PIP5K1C,0.5576527
PLXND1,0.4524776
SEMA3E,0.31705567
SEMA4A,0.11288276
PTPRC,0.9782907
SEMA4D,0.1340946
CD72,0.18788324
PLXNC1,0.06101912
SEMA7A,0.08362461
FYN,0.9989808
ROBO2,0.5841093
SAV1,0.1488136
STK3,0.33027115
STK4,0.123352654
TJP2,0.52464473
WWTR1,0.36332983
ADD2,0.56487733
ADD1,0.752549
ADD3,0.23409045
AZGP1,0.58174616
PIP,0.08709879
LRRC8A,0.0037433074
LRRC8B,0.06818776
LRRC8E,0.063556224
LRRC8D,0.016169386
LRRC8C,0.032329578
CDC25C,0.62352026
SRPRB,0.16354138
SRPRA,0.0064347754
MLXIPL,0.19848792
MLX,0.29156637
SLC16A3,0.30753005
SLC16A1,0.07610488
PAK1,0.8887267
NF2,0.98682225
FLNA,0.9998179
PKN1,0.63820535
CIT,0.65404534
CDKN1B,0.93864864
CFTR,0.9647105
GOPC,0.25788155
NAE1,0.13812739
UBA3,0.20739809
UBE2F,0.05732986
CUL4B,0.9577364
CUL4A,0.21736804
RBX1,0.6231966
CUL9,0.51736355
LEPR,0.8336515
TIMM13,0.17486894
TIMM8B,0.16584232
TIMM8A,0.20355217
TIMM10,0.10052384
TIMM9,0.065070465
RNGTT,0.13269158
RNMT,0.49723572
SRRM1,0.14570631
SRRM2,0.82672906
EPRS,0.84995484
DUS2,0.016520359
WDR4,0.3082118
METTL1,0.3440434
QTRT1,0.043958515
QTRT2,0.005382788
TRMT6,0.05983932
TRMT61A,0.17652197
PIGX,0.084111296
PIGM,0.094974026
PIGF,0.09635217
PIGO,0.057672054
PIGG,0.04086154
EIF4A2,0.55035746
EIF4A1,0.41195863
PSEN1,0.8239042
NCSTN,0.36098045
PPP1CC,0.9859449
PPP1R15A,0.30450892
MMADHC,0.027251553
MMACHC,0.09686711
GP1BB,0.0014840616
GP1BA,0.5489433
HLA-DOA,0.053787075
HLA-DOB,0.13774243
NFKBIE,0.4376178
REL,0.72349256
TLE1,0.99463767
STXBP3,0.2524052
ATP6V0D2,0.08289361
ATP6V0D1,0.19532493
ORC2,0.41625637
MCM8,0.47408494
CD8B,0.16012633
CD8A,0.4898495
CD3E,0.7986008
CD3G,0.20529597
CD3D,0.61755764
SEC31A,0.70264006
SEC13,0.18135466
KLRD1,0.036167275
KLRC2,0.10609426
STXBP1,0.64051473
BMI1,0.79101974
CBX4,0.3558568
HSP90AA1,0.99995637
FKBP6,0.3790383
TTC21B,0.028957369
WDR35,0.041392874
PTK2,0.97090447
MAFB,0.6370314
VAMP2,0.091352455
DDB1,0.86775297
IL17A,0.56103367
IL17F,0.114829846
KHSRP,0.30697694
PBX1,0.9487316
PKNOX1,0.7228761
DLG3,0.078730196
DLG4,0.890979
CD1A,0.09175762
CD1B,0.052110933
CD1D,0.348473
CD1C,0.08913047
RAG2,0.1792675
RAG1,0.96141
ERLIN1,0.06976946
ERLIN2,0.5593047
ZFHX3,0.9553604
OTUB1,0.5470157
RNF128,0.43396637
HSD17B10,0.70571405
TRMT10C,0.19129995
ZNF335,0.28328043
CNOT6,0.047297478
RFX6,0.6785215
IL6ST,0.890758
CUL5,0.9198689
CUL3,0.9887738
CUL2,0.819146
PHB2,0.7783825
PHB,0.26418152
RANGAP1,0.8101726
DCTN3,0.24838723
DCTN2,0.48121428
CRLF2,0.052321978
OSMR,0.63613194
RSF1,0.39568755
CASP1,0.7565531
NR1H3,0.10321476
NR1H2,0.8285837
PEX14,0.1022491
PEX13,0.010103536
GRIN1,0.7042927
GRIN2B,0.83501315
WASL,0.7420089
ITSN1,0.84338284
IFNGR1,0.09163835
IFNGR2,0.18850772
CLOCK,0.0251323
ARNTL2,0.03693253
MSH4,0.24654306
MSH5,0.22253132
MLH3,0.60526174
POLR3D,0.03640153
POLR3E,0.040077344
POLR3H,0.073366776
CRCP,0.010448064
CYBB,0.5213359
CYBA,0.4523058
BCKDHB,0.2032776
BCKDHA,0.1024678
MAT2A,0.40634558
MAT2B,0.33357596
CYP1A2,0.062133875
POR,0.29363123
CYP2C19,0.08351804
PDHA2,0.22508161
PDHB,0.25232223
PDHA1,0.40861157
SDHB,0.1616829
SDHA,0.8061956
PDP1,0.14803486
PDPR,0.49880648
PPP2R1A,0.960064
PPP2CA,0.863627
MEP1A,0.30081782
MEP1B,0.80290633
ATP4A,0.45083633
ATP4B,0.06264382
ARNT,0.9874314
EPAS1,0.7751554
CXCL10,0.979626
