Gene,Score
NSUN2,0.00022881408
C1QC,1.5393547e-05
SNX20,0.00017858382
MEX3C,0.00014122337
RHOXF2,5.028705e-05
LILRB1,0.00075220433
DAZAP1,0.0010937159
SIAH1,0.2594122
CAD,0.005800332
DHX9,0.00012608094
HNRNPU,0.99752504
GTF3C1,0.004439812
MAP4K4,0.053781778
EXTL3,0.00091175723
EAF2,0.010381159
ECHDC2,8.0874105e-07
RPTOR,0.06121413
MYLK2,0.00020386542
DYNC1H1,0.0013265199
USP14,0.03690066
DYRK1B,0.002499558
PLS1,0.006204364
BNIP3,0.00030430706
RCN1,0.002544577
RASL11B,0.0020351734
BCR,0.21056876
ADAM17,0.037295636
SUGP2,0.0005785465
KCNJ9,6.2843463e-07
DRD4,0.0005773935
RHOC,0.01579977
RIPOR2,0.0017938996
ADA,0.030583026
ANK3,0.0385672
FBXW2,0.00689516
MECP2,0.000691912
SCLT1,1.0199105e-05
ARHGEF11,0.10182884
MMP10,0.00020901159
ADAMTSL1,1.6332114e-06
RBM4B,2.7135442e-05
NPAS2,0.0044748904
PCNP,0.07832996
HSD17B12,0.001408236
MYL6,0.017855786
ACTR1B,0.069914795
APEX1,0.0038653917
TUBB4B,0.0013368037
CA2,4.043115e-05
HSPA9,0.003207666
RPL27A,9.1001715e-07
USE1,5.6643377e-05
SMC1A,0.010280579
PADI1,0.00038338226
NPLOC4,0.0024069005
PFN2,0.00041837626
ERCC5,0.004780063
ARG2,0.0003730438
MUC5AC,0.0005654942
SFTPA1,0.00017098199
SH3RF1,0.05727345
GRIN2C,0.0017607706
CUL7,0.99997675
TRPA1,0.00061106915
RPS4X,9.95594e-07
TPI1,2.4126686e-05
VPS37B,0.00015366815
HSPD1,0.96064854
ESRRG,2.9389408e-05
NR0B1,0.004400447
RPS23,5.902815e-06
PCBP1,1.7236602e-05
KRT19,0.02193712
CRIP2,0.00031449943
CCHCR1,2.4550456e-05
GEMIN2,0.0008809914
PF4,0.00085920224
AKNA,4.6737665e-07
APRT,0.0002626507
TNIK,1.6640437e-05
RBM34,4.151459e-07
PARD6G,0.0007204575
SCAF11,0.00052002486
CBX6,0.0021562632
MRPS26,0.00040090622
TRIM54,0.00093706057
ERC1,0.009215049
STIP1,0.00034245237
CEBPZ,0.00015060474
ZMAT2,0.00015726566
C3AR1,3.3956244e-06
NAP1L4,0.005426732
DDX39B,0.0009893181
ADRM1,0.0005617518
CSTB,0.00067852985
SNRNP70,2.0467658e-05
TLR8,0.02558289
EIF3L,5.5336364e-05
PURB,7.468054e-05
DNAJA1,0.1984081
HOMEZ,0.002238675
DHX15,3.484685e-05
RHOG,0.008389278
ZNF787,2.4727951e-05
COPRS,0.0046618427
KIF3B,0.00054987083
NDUFV1,1.6264066e-06
PGR,0.08866078
THAP11,0.017676692
E4F1,0.0023695459
NEK2,0.0008455587
MCM6,0.040421184
BIRC7,0.013229941
C4B,0.0007475224
C4B_2,7.3660216e-05
TRIM41,2.6004556e-05
RAB2A,1.4452363e-05
DCAF5,0.0038503287
TBC1D4,0.00019195606
BNIP2,8.312892e-05
SERBP1,0.0018436945
ORM1,4.3517368e-05
ATXN7,0.014625302
NUP107,0.13306715
SSX7,0.0009152723
PPBP,0.0041802726
SELL,0.012713948
ATP5F1A,3.5731886e-05
RPS6KA4,0.00088192633
CSNK1D,0.0003750174
HNRNPA0,0.00010307892
NUP210,0.0073930523
OAT,0.00038515433
PRKRA,0.0013072704
ULK1,0.1599783
ELN,0.007849444
NID2,0.0029031963
ZFYVE1,0.002290026
CDH24,3.6851052e-05
RPN2,0.0008024601
PBRM1,0.16608405
RTCB,0.0021578819
NDUFA13,0.000135244
PNMA2,7.0498885e-05
SPTLC1,0.0064425757
TDRD1,0.009815869
SERPIND1,0.007979316
PHLPP1,0.0025795333
A1BG,0.0038276135
ALOX12,0.0017997861
SCGB3A2,3.0391146e-08
MARCO,6.2615637e-09
GYG2,4.833334e-07
ENO1,0.00015758675
PDIA3,0.0011471153
SPSB1,0.0037953984
TDP2,0.02076598
TCEAL4,0.003024591
ZNF80,1.4273889e-05
RPL7,0.0006304273
EGR4,0.00091524346
SLC27A3,8.519705e-05
PGRMC1,0.001240419
LPP,0.00021499491
MERTK,0.011920479
TIMM50,0.014340185
KIF5B,0.009957409
RPS19,4.1807567e-07
KLF6,0.011708719
PRPF19,5.408443e-07
RNPS1,0.00013731692
USP4,0.0033081905
DUSP19,0.011595297
RBM28,0.00024568575
UTP6,0.008998112
IL17RB,1.9758215e-08
DEFB4B,0.0018502224
DEFB4A,4.3670025e-05
KIF3A,0.00052835123
PHF8,0.005093747
CAMK1G,0.0038030506
RER1,0.0002370171
RUBCN,0.00014807803
HNRNPAB,0.00097389944
TKT,5.4386106e-05
ZMYM2,0.011428004
HIST2H2AB,0.0020454251
RPS6KA3,0.037087735
KRTAP10-3,6.222721e-06
SERPINA1,0.00010927868
SPTAN1,0.87945604
DIAPH1,0.010765111
SNRPN,9.165861e-07
PON2,0.013943091
PNRC2,0.00073982705
ELP3,0.004039332
HNRNPR,2.5784675e-06
CLEC3B,0.0141315125
KRT10,0.00304789
FEM1B,0.00097108417
EIF1,0.00038603178
TP53INP2,2.12979e-07
FOXP2,6.279769e-05
MRPS18A,2.8515665e-06
NDFIP1,0.00042619221
ZNF410,0.00041611152
LTK,0.0016036478
AGTRAP,1.408389e-09
IL17B,0.0007213366
KIF2C,0.0068960777
UTP23,0.012572358
BCAP31,0.00059042167
ALDOC,0.00019752732
ALDOA,0.00037573042
PRKD3,0.0016582806
ZMYM3,0.030068265
MSX1,0.010001089
RAD17,0.0044410196
ARFIP2,0.0010525875
MRPL10,0.00034040192
S100A12,9.762195e-06
SIAH2,0.16307472
RAD51AP1,0.001130333
RPF2,0.00078919297
EBNA1BP2,5.4273267e-05
SRP9,0.001917689
SOD1,0.00012180701
RIT2,0.003339212
UTP20,0.00042488537
ELOA,0.0043189423
RPS2,1.6397255e-06
DHX8,0.00026692616
RUFY1,0.00088751945
DDX50,0.003360771
NUSAP1,0.007420091
SYNE1,0.9272038
MBD1,0.07736133
SNX17,0.01117948
ABR,0.0005774326
UBAP1,0.00068310346
NFAT5,0.004901294
AGPAT2,4.065036e-05
AJAP1,0.0009964862
CCL8,0.0019462197
CSRP2,0.0056908266
H2AFY,0.0041722683
MPP1,0.0042020963
DDR1,0.034614902
ADRA2A,0.001048723
CALB1,0.00019409579
SAR1A,2.1312735e-07
PRPF8,0.0010549945
S100A4,0.00078575796
MAP3K13,5.0515835e-05
HBZ,0.001114384
PHF5A,0.0061315186
FNDC3A,0.0031379918
STXBP5,0.00016791208
STXBP2,0.0002096163
UBL5,0.00020554515
CORO1A,0.002205537
TARDBP,5.894371e-05
CIZ1,0.00061030407
BCKDK,0.0002632037
LYL1,0.0013468234
PRPSAP2,0.00029028923
GNL3,0.0007968032
TPD52L1,0.0023905833
GOSR2,2.7412967e-05
EGLN2,0.0018244653
NBPF3,2.6532562e-05
SSX1,0.00021002801
WDR45,0.00034269242
RGS7,0.002205534
EIF2B5,3.0294435e-05
KCNA5,5.9819948e-05
CLIC4,0.00026354167
FAM110A,0.00044924734
RSRC1,0.0005925456
GIMAP4,1.8754215e-05
NEK6,0.0004269211
RRAS2,0.049589798
RBMXL2,0.0007963671
SREK1,1.5149114e-05
SERPINB12,0.0055080955
SLC1A5,0.002685453
NFE2,0.023124935
UNC93B1,0.0006603852
RANBP1,0.0009295435
MTHFD1,0.0020132132
PHYH,0.00040114688
ATP5F1D,3.055697e-06
ATP2B2,3.4751734e-05
MPP3,0.006384169
NUCKS1,0.0014712947
ZBTB25,0.0044902726
NXF1,0.00059956446
TBC1D7,0.011426172
PHC2,0.03553119
RPL18,0.0007738062
PCBP2,0.002073562
CASP14,0.0015771519
AATF,0.009088322
HEMGN,0.0063294377
PCNT,0.00028154027
CCT3,0.0026450243
PPFIA1,0.027242098
PPP2R5D,0.0027577379
DDX39A,0.00064380036
IL17RC,0.021542443
KLRC1,6.627295e-07
FATE1,3.6642126e-05
H1FX,0.0008601271
NKAP,0.00033998303
MAPK8IP2,0.011498958
DCAF4,0.0009368419
COL3A1,0.020320727
OXCT1,6.049711e-05
SLC25A3,6.405792e-06
WDR12,0.00038005717
KIF11,0.060276352
ATP2C1,0.0055517014
SOX11,9.15957e-05
CKAP5,0.16779578
RCL1,0.032297555
CPSF6,0.012386409
REPIN1,0.00013826106
EIF3F,0.012680933
DCAF13,0.0011345629
DPP4,0.005876727
KCND3,0.0028513938
CFHR4,4.9758502e-05
DLAT,0.00035818215
MAP2,0.01910849
CHEK2,0.025106536
DDOST,0.0039011084
LPAR2,0.00014843696
TDRKH,0.0004741403
HMG20A,0.0029653513
ELOVL1,5.540914e-05
PDZK1,0.00094042975
MATR3,0.00033281997
DMRTB1,0.00029312933
MRPL11,4.0656025e-05
BRMS1L,0.00071982894
ADAM15,0.005456404
KDM5B,0.022790845
NRBF2,0.009083925
HIST1H2BB,0.006055177
ATP2A2,0.0016970887
HEATR1,0.004862777
ATPAF2,0.0006004977
WDFY3,0.26703706
GABARAPL1,0.028155342
EHHADH,0.0001032561
MYL5,8.0765676e-05
PPP1R9B,0.105084635
CAMK2D,0.0067802854
POLDIP2,1.7667373e-05
SRSF6,2.3485152e-05
MPP2,0.010892038
ARHGEF2,0.00030225905
SGTA,0.0012286362
CTBP2,0.0037596552
IMPDH2,0.006785907
ARHGEF1,0.045424324
SCN4A,0.0001979487
ABCC1,0.00088804227
GPS1,0.0062954035
EIF5,3.2543354e-05
STK25,2.6352564e-05
UBE2S,0.0014221504
FBXW8,0.03694836
HIF1AN,0.018737655
FREM1,1.6203378e-06
SMIM3,0.00010361523
VDAC1,0.00026243093
FEN1,0.0028991697
CPSF2,0.00013238186
CCDC88A,0.005581516
BEX3,0.032342296
SMC4,0.06895011
MRPL48,1.5120278e-05
AQR,0.0011359411
GRIP1,0.009957936
SPERT,0.0077795642
DCAF8,0.008209724
CLEC6A,1.0908916e-09
CLEC4D,4.0625396e-06
U2AF1,0.00022439111
RPS6,1.3592829e-07
YAF2,0.009045736
MIF4GD,4.6004876e-05
LBP,0.021378389
PRDX4,0.0010434799
FCN3,6.5081053e-07
GLYR1,0.00044558675
CD63,0.002605188
TTK,0.00097132666
RABAC1,1.042375e-06
U2AF1L4,0.00016126817
DNMT1,0.0044155857
DISC1,0.0012833695
ACIN1,0.0016901619
ATG101,0.0008889253
ADAM8,0.0009022752
POLDIP3,0.009218358
ATP6V1B2,0.0004613674
AGK,0.00044054285
STOML2,1.8754702e-06
APOBEC3G,0.0005244176
MOV10,0.0006860354
MRPS31,2.9194457e-06
GZMH,0.00014791643
FN1,0.99934953
SOX13,7.880074e-06
PCK1,0.003538246
RPS14,0.00023902094
PHLPP2,0.012641145
CAMK2G,0.25216618
ELP2,0.0012988428
ANXA9,2.8002983e-06
SERPINB9,0.00017878215
ATP23,0.0001785416
MYCBP2,0.7725261
TCP10,0.00024196669
RGS20,7.119996e-06
DDX3Y,0.0011059507
HIST1H3A,1.5847716e-05
HIST1H3B,4.3506184e-06
HIST1H3C,0.000114312126
HIST1H3I,1.908745e-08
HIST1H3H,0.0058276514
HIST1H3G,1.6371241e-05
HIST1H3F,7.9758587e-07
HIST1H3E,1.0969639e-05
HIST1H3J,7.124868e-05
HIST1H3D,0.039702438
CERK,0.0030504323
PIMREG,0.0022373889
MMP13,0.002336336
KLF11,0.00025021585
SYNCRIP,0.0001535703
MSH2,0.0005378249
CACNB1,0.002522108
PRPF40A,0.005117396
HIST1H2BC,2.725628e-07
HIST1H2BE,1.6871365e-05
HIST1H2BG,2.175317e-05
HIST1H2BF,3.7281924e-07
HIST1H2BI,1.2064736e-06
GGA1,0.0008360501
MRPS7,0.00014163523
SFPQ,0.00010514854
PTPRM,0.945535
RP9,0.0015909025
ZNF622,0.0018144732
BABAM1,0.002984446
TNRC6B,0.014296481
NCOA5,0.0065361587
RPL10A,1.6525591e-05
ARL2BP,0.00055084995
COIL,0.007945414
LMNA,0.20625849
CCNJL,0.0010661696
SCYL1,0.0043143993
PHF19,0.017111676
MSR1,0.00053327234
STK19,0.00029648183
OSTC,2.3170722e-05
GTPBP4,0.0008378783
KCND2,7.727083e-05
CACNA1I,0.00010291401
FBXO3,0.11253724
HMGN2,0.0015964684
TBL3,0.00013247164
AGO1,0.0089888945
PGAM5,0.032950815
VHL,0.86669856
TRIM21,0.37782526
ATP5MG,3.4115434e-05
TESC,0.0003249014
PREX1,0.0016821887
MAP1LC3C,0.0008091612
RFC5,0.005042588
ESRP1,0.0023422085
NIN,3.5578738e-05
COMT,4.213123e-06
SMN2,7.063428e-05
SMN1,1.4139947e-05
TIAM1,0.00036441736
ADARB1,0.0009997368
CSE1L,0.0012901569
ATP5PD,0.00026829782
TRA2B,3.0444224e-05
RPL24,1.1395771e-07
PHC1,0.025896307
RPL32,0.004578565
RLIM,0.0015789203
DDX1,0.0036767095
ARPC4,0.00082851324
PPM1K,0.0026154025
PSMC6,0.0002640059
TGOLN2,0.0046979957
PTPN4,0.0010978361
CASC3,0.0007707183
RPS10,1.45246e-05
IFT57,3.47772e-05
STK17B,0.0032802739
HIST1H1C,0.0011019186
UPF1,0.00011059198
GRK4,0.024698947
ECHDC1,0.0015008406
CLPX,0.00017025671
BRD4,0.02054631
PTGES3,0.0006521807
MXI1,0.0012286614
AZU1,0.0011499231
PITX3,0.00017556972
RASIP1,0.024737002
RBMXL1,4.579582e-05
BOP1,0.004425196
PIM1,0.0068038125
MRPL28,3.4260796e-07
DHX36,0.0025491903
STRBP,0.0018247442
FGA,6.990963e-05
BRCC3,0.0030802009
DDX23,0.00016353674
GADD45GIP1,5.733224e-05
MKNK2,8.4270265e-05
HIST2H2BE,0.0040665767
GCM1,0.0001405128
RNF125,0.00023381614
PDCD6IP,0.0008364561
SIN3B,0.08175053
FUS,0.00026121121
HIST1H1D,0.029774437
MZT2A,0.005855171
IKBIP,0.00015481148
FASN,0.0014346718
TFIP11,2.2251106e-05
CLNS1A,0.0006041451
TSPAN6,0.0005697797
LITAF,0.0024120398
EEF1D,0.007427877
NAA10,0.00034280482
MYOZ2,0.0004900101
MED10,0.010244293
WDR43,0.013149798
HDGF,0.00042294734
PCGF5,0.007799591
KLHL9,0.037925467
SH3GLB1,0.0008742269
CLK2,0.00031376476
ANXA4,0.0038224875
PADI4,3.5216868e-05
TNFSF14,0.0009839128
WWP2,0.016630793
TTLL7,0.00010574391
DCAF6,0.0035784217
SNRNP40,0.00014445643
LBR,0.029223468
PCGF1,0.0019118611
ACLY,0.010277436
KLC2,0.0010670389
PRKX,0.0021286274
MYBBP1A,0.0011933072
ROCK2,0.0018097054
PUM2,0.0032358312
ARHGAP21,0.13154054
SUPT6H,0.036402613
EDARADD,0.0014083487
CARD9,1.0784074e-05
UBE2E1,0.04134102
PTPRE,0.011230918
TBPL1,0.0005543552
SENP2,0.009965715
RPL27,1.46751645e-05
NUDT21,0.0058968686
SCML2,0.00055411406
NOL11,0.00049380126
SHANK3,0.038910173
TRIM16L,0.00054731383
SFTPD,0.0050208974
BBS2,8.756778e-05
PSME3,0.0023756984
MEX3B,0.0012317777
OLFM4,1.43956095e-05
NUMBL,0.020867182
EEF1A2,0.014689044
NPM1,0.002203997
MBD3,0.015399328
MCRS1,0.0068261754
HMGB2,0.022296412
MRPS21,5.3335552e-06
EIF4B,0.00014737624
REV1,0.00031489515
MAP3K10,0.0004561348
ADRA1D,0.000760058
PFKFB3,0.0008941252
GTF3C3,0.018972356
CACNA1H,5.0542103e-06
PNN,0.00045011623
ASPH,0.00025083785
ASNA1,0.0006137801
SRPK1,0.00037721512
BMF,0.00026269525
TMX1,0.00039956567
HIST1H2BM,0.02387339
CCT4,0.0076621436
ZBTB24,0.00028481186
SNRPA1,3.0896575e-05
SLC22A8,0.023304587
SH3PXD2A,2.1359552e-05
SKOR2,0.00019317724
AIRE,0.014367656
CDC73,0.0015713801
LTV1,5.968877e-05
CDH3,0.051416077
CNNM3,0.009417703
MRPL49,4.6323956e-05
ETV7,0.00016046561
FCER1A,0.0006110424
KRTAP4-2,1.4306478e-08
ZFP36L1,0.00048357493
FLI1,0.02491129
MKNK1,0.11875159
EPB41,0.0013899284
DTNBP1,6.680229e-07
RPL26,0.0015068279
CYTH1,0.00012219486
FXR2,0.0021769726
PKP3,0.000807731
ACAT2,0.00041574554
RAB7A,0.00034573194
TFAM,6.103871e-05
LUC7L,2.6111013e-05
BTBD2,0.0013467995
RIT1,0.00030103396
HSD17B4,0.0064268573
NTMT1,0.0027818244
PLOD3,0.0015394621
DDX18,4.308002e-05
NECAP1,0.00026355623
UTP14A,3.9820416e-06
RPL36,3.495715e-05
IQUB,0.0001996092
ABI2,0.00012836939
MED23,0.018562559
ZNF512,0.0007724193
MYOG,0.0039382493
BBS4,4.6633845e-06
MYO5B,0.0026150295
SIGLEC5,9.218512e-07
NCOA6,0.3103902
PRRC2A,0.0022719295
PKP1,0.007014422
ZNF300,2.3172046e-05
ATP5ME,0.00034026985
GTF3C4,0.0024192068
DUT,0.0004659076
PRKG1,0.014694566
AFG3L2,0.0002541925
HNRNPH1,4.725749e-06
RPLP2,6.298697e-05
SYT1,9.167417e-05
DDX24,2.6997812e-05
FCGR2A,0.0038891456
SELPLG,0.002797078
POGZ,0.00073509524
LGMN,0.001896734
SORBS2,0.067531705
SLAIN2,0.041131105
HABP4,0.006232104
KCNJ2,0.004511
RPS15,4.7296263e-07
EP400,0.03263161
GDI2,0.0030197517
CDC23,0.0017273772
LLGL2,0.0044248453
ITPR3,0.1315852
RTF1,0.0028954672
JKAMP,0.00073854
HMGN4,0.00055192184
NAA15,0.0033368976
GMCL2,2.619866e-05
AQP9,2.537959e-07
EIF2S1,3.982508e-05
PROX1,0.0018338776
ARFGEF2,0.011426195
MND1,0.001424239
MORF4L2,0.0031811344
TRIM37,0.20485085
UCHL5,0.010613839
HNRNPA3,8.132275e-06
AIMP2,0.0017075797
PPIG,0.0011366805
LMNTD1,0.00015777921
NOXO1,3.2828066e-05
ARL6IP4,0.01013641
AHCTF1,0.0014544777
SPECC1,0.010518277
EPB41L2,0.0124550415
RPS6KB2,0.0044105635
DNAJC8,0.00050561345
TCEAL1,0.005615428
MRPL4,3.6715307e-06
AEBP2,0.011805247
MAN2A2,0.0012681723
BTBD10,9.4587725e-05
FXR1,0.006596861
KHDRBS2,2.4130875e-05
PPP1R15B,0.016092196
EPHX1,0.00065823586
ASL,0.00015017825
RPL12,0.0010482476
RPL11,5.735628e-06
STX11,9.4653595e-05
STK38,0.06749
EAF1,0.007300227
SPRY3,0.0017375008
TMOD3,0.018863354
EPN1,0.0023902513
UBE2E2,0.07908299
PRPSAP1,0.0020059405
ZNF564,1.597981e-05
KRTAP10-8,1.5102792e-07
CUX2,3.227939e-06
L3MBTL3,0.00058452314
RET,0.31271818
TOX2,0.002007969
UBAP2L,0.017954763
CSTF2,0.0003989721
AMOT,0.049338482
PDCD11,0.0024436133
EFS,0.0014609033
BFSP2,0.000485979
TNS2,0.00019577269
KCTD6,0.00041553297
BOD1,0.00037239905
VPS72,0.00012741379
ATP1B1,0.003752085
CRNKL1,0.0001180666
CCR1,0.009523403
PLP2,8.4359985e-05
TERF2IP,0.0011772464
PCGF3,0.0009794898
TPM1,0.08807376
RBPMS,0.00016121373
RPL7A,5.576891e-07
AP1M2,0.0028388617
USP22,0.003953636
SMUG1,0.0037896389
AGPS,0.001248437
LACRT,2.9730103e-05
KCNA4,0.0068954052
SETD1A,0.50630456
MYO1C,0.6105494
DCD,1.6005128e-05
NUCB2,0.011227205
STK38L,0.0023633756
DUSP15,0.025036274
MRPL12,4.844751e-06
CNOT8,0.062023517
KRTAP9-2,3.9967162e-07
CREB3,2.4021767e-05
FBXO31,0.0041780774
MRPL45,0.0016214387
ISY1,0.0013942537
CHMP5,0.00016846921
BCAS2,0.0003093498
ECSIT,8.804156e-06
RBM10,0.0010107263
CCL21,0.00034276937
TOR1AIP1,0.0077737067
GRK5,0.06413559
TBXA2R,0.0006377447
H1F0,0.09215872
SEPT5,0.00084427063
RPL35A,7.811602e-07
CHERP,0.0037570894
PITX1,0.0020342593
SHTN1,0.00071483006
MUL1,0.0008070236
ZFYVE27,0.0031812466
LCP1,0.0035780577
LMNB2,0.009269011
ZFYVE26,1.6180418e-05
HOXC6,0.0039489856
NME4,4.3938284e-09
SERPINC1,0.0012698524
HADH,0.015518517
NOP10,9.3853145e-05
PTPRF,0.03791515
CREM,0.14956929
MRPL43,0.010451545
SLC25A13,0.0026772616
ADAMTS13,6.405292e-05
N4BP1,0.0009986773
PACRG,0.025189634
GAR1,0.00074924936
CPLX2,0.0015756711
PPM1G,0.002759729
GDAP1,0.0115810465
HIST1H1E,9.686994e-05
SOD2,0.000952611
BAG6,0.01904069
TARS,0.00027625324
SMAP1,0.0034458796
RGS10,0.00016486301
PRKACB,0.019305343
ZNF22,0.002240429
WDR3,3.898398e-05
PTBP3,0.00027829403
SETBP1,0.0019477125
THOC6,0.000110190915
KCNC1,3.293675e-05
LMO1,0.00023633064
FKBP14,0.00059433124
ROPN1L,2.1080452e-05
HCLS1,0.013766383
TNFRSF17,2.2700237e-06
NUP98,0.0015838427
BATF2,0.0005424054
RPS7,3.823159e-05
SCEL,0.00019957074
LAD1,0.0009784233
SARM1,6.165046e-06
FBXO11,0.006907167
BRD8,0.007025597
LMO4,0.00034519873
MYEF2,5.7375226e-05
RPLP0,3.96803e-06
BAIAP2,0.30532628
IKZF3,0.0013467495
UACA,0.023800228
HINT2,8.15164e-06
TNFSF13,7.404065e-05
PDE4A,0.0070308316
NIFK,1.5830588e-05
PKP4,0.05742415
LMCD1,0.0002618593
RPS26,0.0002121085
LEO1,0.08199542
TXNDC5,0.0011320318
RAB1B,0.006888476
LARP7,1.0685018e-05
VAPA,1.8494653e-08
APOD,0.003990263
RPL18A,2.2235325e-05
ATG4D,0.0012975556
SYCE1,0.0005606543
C19orf12,2.0598107e-05
AIM2,0.0008099407
L3MBTL2,0.00015135753
NAT10,0.0014935062
RPL41,0.0006790322
PTGDR2,2.2733861e-06
PTGDR,0.009789624
MRPL34,1.8626451e-05
TAOK1,4.4045208e-07
FAM98B,0.0042503425
ZMYM5,0.004635261
KANK1,0.0041975374
PAFAH1B2,0.00028064303
NAP1L5,0.002553385
IPO8,0.00048260586
TCEAL3,0.0013226104
ERCC8,0.02631193
XAB2,0.00025130296
MOGS,0.011210634
APBB1IP,0.010772609
EIF3D,0.001687259
DYNLT1,0.02231075
HAX1,0.014832233
GAS6,4.3430323e-06
DPP6,6.871465e-06
CHGB,0.0019417003
SOX17,4.74447e-05
DCTN6,0.009724389
ATXN1,0.013585364
HMBOX1,0.0001776118
ATIC,4.8417114e-06
RPS4Y1,4.111775e-05
RPS12,2.8490879e-06
ATP6V1G1,3.1198462e-05
ZBTB7B,0.009329759
PPP6R2,0.00040252876
RFC4,0.0008875415
SLC5A6,0.0014408799
NUFIP2,2.0175068e-05
TCEAL2,0.0046783863
TMSB10,0.00059907034
MNAT1,0.0017618753
NAPA,2.5414147e-05
RBFOX2,0.0004823074
GAMT,0.0003607797
TIPRL,0.00012477467
COPA,0.0035009421
C4A,0.0118671255
SYTL1,0.00062879745
RAB27A,4.4289896e-05
KLHL13,0.023771312
RPL15,8.7942016e-07
RHOT2,0.0023714518
H2AFY2,0.00091886794
PTPRB,0.7559129
PUM3,1.3020309e-05
HNRNPH3,4.1713804e-05
ACTA2,0.12291578
ARPP19,0.0008393964
PPP1R8,0.007117559
MTREX,0.0008877686
NDUFB6,1.5635896e-05
SPN,0.0065036262
FAM32A,0.00024290237
DR1,0.002976512
VIPR2,1.482127e-05
NME3,1.4245956e-05
LAMTOR3,3.7793804e-06
AK1,0.00023912624
C1QB,1.4500683e-05
COX6A2,7.580877e-05
GBA2,0.00074811175
DES,0.010635759
RRAGA,0.0010772829
ASB6,0.00020712374
SF3A3,0.00027577137
TCP10L,0.0006016235
CRELD2,0.002560537
RPS27A,0.00017578212
MYO1E,0.00095378666
NGEF,0.013538013
DSTN,0.0018064453
KIR2DL1,0.002238409
TECR,0.001643886
EXOSC9,0.0010540723
GPI,0.00058264675
AHCYL1,0.00017690464
SAFB2,0.016351627
SNRPF,7.887466e-08
VMP1,0.0018199822
OIP5,1.5417713e-07
HJV,4.4181697e-06
BMP6,1.339291e-05
LYRM7,5.560912e-06
PSRC1,3.9199153e-05
TREX1,0.013472014
CLU,0.0035907847
ARHGAP24,0.0007649831
DGKZ,0.039050985
TAF9B,0.0070576402
NUP93,0.007824671
RGS5,0.025873093
FOXK1,0.021580342
POU2F2,0.0011322696
TRAIP,0.005216586
CBX7,0.035422556
SLC9A3R2,0.0034527536
TSC22D4,0.03578913
TNFAIP1,0.020640528
EPM2AIP1,0.0010913335
RPL23A,1.9387225e-07
PRKAA2,0.0029780876
TPM2,0.0012986442
POU2AF1,2.5536579e-06
HIST1H2BA,0.00021491745
RASL10B,0.0041304436
PRRC1,0.004014583
SPIB,0.003660662
NCR3,3.4438388e-05
NCR3LG1,0.00115643
MRPL19,2.5795745e-05
PCGF6,0.005009595
TCF19,0.002576554
HIST2H2AC,0.054129522
ADSS,0.00034279338
HOXC10,0.0009559779
PPP2CB,0.012492623
NUP133,0.10901871
ZC3H12A,0.73922086
RPL34,0.00048441344
ABCE1,0.00031075178
RPS19BP1,0.0019415009
CENPE,0.0016508554
TROAP,0.0026262128
PDLIM3,0.0005100104
SFTPA2,1.7334618e-05
MYL6B,0.0069508324
ITGB1BP2,0.017887533
RPS21,1.3486857e-05
FEZ1,0.017087681
PRKAB1,3.686941e-06
ZNF512B,0.01857173
DCAF11,0.008946719
PPHLN1,0.0014378827
FUBP1,0.0008147389
CETN3,0.0026888712
GAK,0.035237342
SPRR2G,0.00015436955
ACTR2,0.005386488
PPP6R1,0.006402829
DDX31,0.00029563674
ZFP42,0.00021637646
PAK6,0.0015295175
MGST1,0.007786517
NDUFB10,0.00028622602
S100B,0.0005704059
NXNL1,4.7978578e-05
FLII,0.0026158665
CAPRIN1,0.124966376
CAMK2A,0.0018671829
AKNAD1,0.00074404594
SNRPB,3.1166383e-07
ALYREF,2.505907e-05
RASGRP3,0.00070272567
ATF7,0.08999938
MRPS24,3.801039e-06
CD164,0.0028350481
NAA38,0.00014803016
CPT1A,0.0010940478
BAHD1,0.0033818895
RBM15B,0.24560551
CTNND2,0.014764571
TACO1,7.8478595e-05
TAGLN,0.0011016966
BRD2,0.9284101
IMMT,0.00062515837
IRX1,0.08837093
TCEAL6,8.348402e-05
FIP1L1,0.012374958
ALB,0.008183005
AFAP1L2,0.009907149
CDC42EP1,0.005343497
DNAJB1,0.014546643
SERP1,0.0008113041
UBA52,0.009116083
CCT2,0.0009635626
PCGF2,0.039298102
SAMM50,5.253005e-05
TRAPPC2L,2.4656472e-07
SIK2,0.04147593
CFI,4.392966e-05
CEP72,5.5984683e-06
NOB1,2.1652791e-05
ZNF346,0.00020423782
VRK3,0.0008237758
WARS,0.0007467022
MAGEH1,0.00032996613
EIF2B1,0.00032047817
ELF2,0.0135956295
BTBD1,0.0012327501
CCT6A,0.00044945977
CLIC5,0.0004340523
SUGP1,0.00021740963
KIFAP3,0.00072327635
DNAJB11,0.007312937
MED4,0.0078006834
RCN2,0.011812892
WDR1,0.014428853
CDH5,0.027401539
AKAP8L,0.038746033
DLGAP3,0.0004770138
TNKS2,0.00296513
ZW10,0.009559526
SCAF4,0.0010511245
PPIL1,0.00044459096
GOLGA1,0.00077700755
VAMP3,1.4284778e-07
CCDC136,5.2034968e-05
CDKL3,0.0008826076
ZNF239,5.7838106e-06
CEP63,2.9676155e-06
NOL9,0.008132714
XRN2,0.00017144774
AMFR,3.0089606e-05
RAB18,0.001808357
NUP155,0.160039
